MD	GR	PHIE	PHI_ALT	DTCO	RHOB	DTS	WELL
5190.605	11.332940102	0.154939577	-0.104461558	59.546562195	2.3771061897	119.54669952	Well_11
5190.805	11.271653175	0.1303589493	-0.09835311	56.133293152	2.4266500473	117.82129669	Well_11
5191.005	15.016272545	0.1124976501	-0.082595535	57.444820404	2.442373991	113.64689636	Well_11
5191.205	14.067192078	0.110031262	-0.146670833	49.276618958	2.4098455906	112.39579773	Well_11
5191.405	13.815354347	0.1209178194	-0.13377443	51.2292099	2.4129736423	115.89060211	Well_11
5191.605	12.294094086	0.1358983964	-0.077714443	56.344619751	2.4639348984	124.83190155	Well_11
5191.805	12.047375679	0.1352344006	0.0328179784	71.43926239	2.5089230537	136.53059387	Well_11
5192.005	9.5641736984	0.1296557039	0.0864227712	80.268028259	2.5140297413	151.8901062	Well_11
5192.205	11.656167984	0.1350444108	0.0737531483	82.143814087	2.4689221382	159.625	Well_11
5192.405	12.014041901	0.1461005658	-0.001257692	78.54158783	2.3648104668	164.1414032	Well_11
5192.605	12.68858242	0.151102826	-0.083252147	76.932312012	2.2252104282	160.58239746	Well_11
5192.805	12.634907722	0.1483168602	-0.029082712	88.09980011	2.2054905891	155.01100159	Well_11
5193.005	13.000656128	0.1519488096	-0.001283546	87.601928711	2.2643809319	154.06230164	Well_11
5193.205	13.849212646	0.1798190027	-0.025323782	79.631698608	2.3065261841	148.75810242	Well_11
5193.405	13.440420151	0.2009149343	-0.097262204	66.463478088	2.3142960072	146.42869568	Well_11
5193.605	28.238319397	0.2063563168	-0.107883461	62.994995117	2.3323307037	144.54269409	Well_11
5193.805	16.905906677	0.2491406053	-0.066716291	68.816368103	2.3468763828	147.15600586	Well_11
5194.005	16.811286926	0.2922582626	-0.013832405	77.516967773	2.3520188332	134.36399841	Well_11
5194.205	17.480577469	0.2961596847	0.0073872111	82.590522766	2.3365504742	127.96659851	Well_11
5194.405	20.673622131	0.2539270818	-0.020907143	78.121520996	2.3317375183	127.6867981	Well_11
5194.605	21.118503571	0.1893473268	-0.074954905	66.093666077	2.3612232208	130.52279663	Well_11
5194.805	21.588846207	0.1523021311	-0.083011307	63.973213196	2.3692474365	135.92880249	Well_11
5195.005	20.160236359	0.1321035326	-0.045674168	71.018188477	2.362883091	135.12919617	Well_11
5195.205	21.580183029	0.1446783096	0.006268499	75.650016785	2.4112968445	120.23670197	Well_11
5195.405	21.461811066	0.1487076133	0.0556673482	77.333328247	2.4874930382	119.00479889	Well_11
5195.605	20.76574707	0.1343786418	0.034145847	70.411842346	2.5228552818	134.02949524	Well_11
5195.805	19.029920578	0.1237359121	-0.017427094	64.090141296	2.4938738346	128.36520386	Well_11
5196.005	17.251312256	0.1233419329	-0.091726057	57.146350861	2.428150177	121.33820343	Well_11
5196.205	16.363779068	0.1139900088	-0.13869746	55.217651367	2.3593332767	119.77259827	Well_11
5196.405	19.893306732	0.1029358655	-0.153806746	52.93572998	2.3556051254	120.99810028	Well_11
5196.605	15.140945435	0.0963798016	-0.082699992	57.725196838	2.4390673637	119.13839722	Well_11
5196.805	13.502362251	0.0871722102	-0.014949543	63.355464935	2.506770134	114.49680328	Well_11
5197.005	13.959317207	0.0834136754	-0.069487698	55.511707306	2.4889583588	118.18190002	Well_11
5197.205	14.309055328	0.0965632871	-0.126287401	49.071357727	2.4512557983	124.54820251	Well_11
5197.405	20.651968002	0.1229317784	-0.115045615	50.831718445	2.4533369541	132.78160095	Well_11
5197.605	14.710236549	0.1585914791	-0.07224872	56.195770264	2.4760782719	125.84780121	Well_11
5197.805	19.789632797	0.1696215123	-0.043705855	61.770023346	2.4691231251	123.92700195	Well_11
5198.005	23.434644699	0.1495054364	-0.003916134	72.472076416	2.4269509315	130.15539551	Well_11
5198.205	23.139633179	0.1165754721	0.0229895525	81.867675781	2.374515295	151.13499451	Well_11
5198.405	21.564304352	0.1459889114	0.0207076855	84.485679626	2.3411290646	170.15049744	Well_11
5198.605	19.817716599	0.2039192766	-0.009368099	82.459785461	2.3058285713	171.72659302	Well_11
5198.805	22.983858109	0.2408381104	-0.027564555	79.63495636	2.3021879196	170.05470276	Well_11
5199.005	24.934251785	0.2403795868	-0.032357421	78.14226532	2.3095231056	160.27110291	Well_11
5199.205	23.656299591	0.2264038622	0.0007757681	83.514091492	2.3136241436	162.60290527	Well_11
5199.405	24.10826683	0.197620675	0.0316079296	85.350242615	2.3524792194	168.31390381	Well_11
5199.605	25.153936386	0.1543369293	0.0510788634	84.697227478	2.3970980644	169.92829895	Well_11
5199.805	26.969291687	0.1403911114	0.0230049081	81.786842346	2.3754403591	163.83430481	Well_11
5200.005	24.520210266	0.1581308991	-0.041936919	73.756095886	2.339725256	157.73730469	Well_11
5200.205	25.928346634	0.1684553325	-0.08801195	66.255409241	2.3343615532	138.87980652	Well_11
5200.405	22.778739929	0.1535793245	-0.080760494	62.230552673	2.3928761482	129.66540527	Well_11
5200.605	24.927822113	0.1407230198	-0.03978698	60.363140106	2.49223423	125.95749664	Well_11
5200.805	26.900524139	0.1433657855	-0.034706589	54.589389801	2.5659563541	121.05780029	Well_11
5201.005	21.857873917	0.1431105435	-0.064802371	49.913497925	2.5599768162	114.5734024	Well_11
5201.205	23.2430439	0.1327715814	-0.04382652	57.270729065	2.5187394619	112.62339783	Well_11
5201.405	25.33070755	0.1205393374	-0.010850386	66.32183075	2.4817759991	116.60019684	Well_11
5201.605	24.618896484	0.1204043403	0.032812465	71.626686096	2.5068356991	128.02229309	Well_11
5201.805	23.175329208	0.1267827153	0.0656725392	76.96849823	2.5107448101	131.53289795	Well_11
5202.005	27.620473862	0.1398745477	0.0681355223	83.687698364	2.441031456	136.23919678	Well_11
5202.205	26.655118942	0.1511188298	0.0542953983	89.078369141	2.3547348976	151.26249695	Well_11
5202.405	25.342782974	0.161177218	0.0437543914	88.767868042	2.3379361629	162.72489929	Well_11
5202.605	24.237400055	0.1747817844	0.0320478529	84.237342834	2.3656537533	174.10029602	Well_11
5202.805	23.094488144	0.1850098372	0.034307085	86.964622498	2.3397755623	169.74450684	Well_11
5203.005	23.919029236	0.1783405095	-0.030350376	81.892219543	2.2718307972	189.76930237	Well_11
5203.205	26.413122177	0.177901119	-0.113329478	71.63760376	2.2261223793	176.46220398	Well_11
5203.405	28.782676697	0.1887463927	-0.11491736	69.680778503	2.2447533607	140.45300293	Well_11
5203.605	23.918897629	0.193537876	-0.057858832	73.188446045	2.315444231	137.6269989	Well_11
5203.805	23.713779449	0.167539075	0.0018400326	75.905426025	2.3999643326	139.80409241	Well_11
5204.005	25.432678223	0.1401932985	0.0110658901	72.159553528	2.4591786861	139.55349731	Well_11
5204.205	26.797769547	0.1216170862	0.0052211438	72.085609436	2.4487760067	137.08590698	Well_11
5204.405	23.137401581	0.1015544534	0.0087316334	72.644775391	2.44932127	140.56489563	Well_11
5204.605	26.523229599	0.085442543	0.0359187908	76.452812195	2.4593310356	143.11590576	Well_11
5204.805	24.025196075	0.0844716579	0.0232635494	75.540359497	2.4451420307	142.71699524	Well_11
5205.005	24.192520142	0.0938337594	-0.002814987	72.398788452	2.4298770428	141.73669434	Well_11
5205.205	22.683069229	0.1184115633	-0.016702062	70.251808167	2.4270002842	141.31880188	Well_11
5205.405	21.325065613	0.1485662162	-0.038440745	68.534042358	2.4042932987	140.31539917	Well_11
5205.605	24.52388382	0.1629704386	-0.049284443	66.346328735	2.4077110291	132.95550537	Well_11
5205.805	23.653936386	0.1509430408	-0.03053486	66.135742188	2.4460434914	131.62289429	Well_11
5206.005	25.686220169	0.1587768793	-0.013340996	66.4503479	2.4755702019	128.50819397	Well_11
5206.205	21.212072372	0.1786894053	0.0005929808	69.742973328	2.4658441544	121.50389862	Well_11
5206.405	27.99842453	0.1711690873	0.020355342	73.185333252	2.4656498432	122.4272995	Well_11
5206.605	27.441864014	0.1300824434	0.0019678336	71.858169556	2.4450495243	125.66269684	Well_11
5206.805	28.671522141	0.0987902954	-0.037103266	72.06615448	2.3677287102	126.54239655	Well_11
5207.005	31.481889725	0.094247669	-0.069943741	73.692863464	2.286652565	131.00799561	Well_11
5207.205	28.012205124	0.1063973904	-0.066507399	72.022155762	2.3117604256	132.40330505	Well_11
5207.405	22.554725647	0.1500360668	-0.069506325	62.562770844	2.410803318	121.89199829	Well_11
5207.605	24.287401199	0.2022034526	-0.066026114	59.657527924	2.449672699	112.87719727	Well_11
5207.805	25.752231598	0.2138732672	-0.050552212	63.664581299	2.4349882603	120.23419952	Well_11
5208.005	24.490026474	0.1857760251	-0.032302737	66.368118286	2.4400746822	126.51709747	Well_11
5208.205	22.600000381	0.1421241462	-0.028131701	67.358352661	2.437112093	125.63400269	Well_11
5208.405	21.076507568	0.1243814081	0.0052915779	71.979423523	2.4500877857	126.66690063	Well_11
5208.605	27.27926445	0.1373520195	0.0630974025	79.944877625	2.4728252888	142.90190125	Well_11
5208.805	26.896062851	0.1540643573	0.0179186109	77.54977417	2.412617445	145.87750244	Well_11
5209.005	22.080051422	0.150127396	-0.067775227	72.055130005	2.3089606762	145.26539612	Well_11
5209.205	25.716930389	0.1364434212	-0.091889791	68.206474304	2.3053002357	138.93739319	Well_11
5209.405	28.088975906	0.135417819	-0.033411723	68.018051147	2.419665575	136.09599304	Well_11
5209.605	22.9929142	0.1411375552	0.0034444004	66.768501282	2.5042731762	135.74830627	Well_11
5209.805	17.945013046	0.1410608143	-0.017445333	65.718917847	2.4757933617	131.68670654	Well_11
5210.005	17.510629654	0.1363910139	-0.015727729	67.511741638	2.4592282772	128.16659546	Well_11
5210.205	14.923359871	0.1315514743	0.02449793	71.300346375	2.494487524	123.80709839	Well_11
5210.405	16.050655365	0.1288657039	0.0458075218	76.080734253	2.4824397564	144.5196991	Well_11
5210.605	16.799999237	0.1292940825	0.0152519513	76.917228699	2.4145054817	120.8588028	Well_11
5210.805	16.799999237	0.1369963735	-0.022126265	75.703430176	2.3561871052	118.97499847	Well_11
5211.005	16.457086563	0.1503019929	-0.036145944	75.403335571	2.3325939178	138.68530273	Well_11
5211.205	20.300001144	0.1619994491	-0.015739238	75.94468689	2.3657772541	132.29690552	Well_11
5211.405	21.056035995	0.1711447388	-0.00205964	74.629013062	2.4066183567	146.65550232	Well_11
5211.605	17.662599564	0.1767768711	-0.001853495	73.540931702	2.4190692902	146.81269836	Well_11
5211.805	17.312599182	0.1811571419	0.0090194205	75.26348114	2.4208610058	156.46539307	Well_11
5212.005	19.747770309	0.1713865101	0.0137118613	75.332374573	2.4291071892	159.30679321	Well_11
5212.205	19.113649368	0.15730609	0.0283064358	79.340797424	2.4127192497	156.54870605	Well_11
5212.405	17.313779831	0.1553718597	0.0364534892	83.791519165	2.3790516853	161.94400024	Well_11
5212.605	17.598163605	0.1761863828	0.0619872026	87.822784424	2.3834137917	164.18049622	Well_11
5212.805	17.400918961	0.1838285327	0.089464128	91.322044373	2.3974010944	164.62060547	Well_11
5213.005	21.887401581	0.1647419035	0.0845530406	92.588813782	2.37393713	172.20809937	Well_11
5213.205	16.910367966	0.1540419012	-0.009572219	82.750648499	2.3022141457	174.30470276	Well_11
5213.405	18.522834778	0.174816668	-0.11334528	69.163101196	2.2535071373	168.59379578	Well_11
5213.605	20.494487762	0.2165192664	-0.146159619	62.99187851	2.2588748932	140.86289978	Well_11
5213.805	20.246456146	0.2169501483	-0.133836254	59.84488678	2.3174014091	134.06629944	Well_11
5214.005	19.796325684	0.2016068399	-0.111775503	55.697891235	2.4057028294	129.39109802	Well_11
5214.205	20.600000381	0.1836662591	-0.058800422	56.044864655	2.5035710335	124.5463028	Well_11
5214.405	19.853937149	0.1610787362	-0.024312636	56.403003693	2.5658197403	110.0094986	Well_11
5214.605	17.966403961	0.1238887385	-0.018345613	57.142086029	2.5690879822	115.00309753	Well_11
5214.805	26.624015808	0.0868226737	-0.015939632	60.758628845	2.5336396694	115.46399689	Well_11
5215.005	23.330314636	0.0672878772	0.0086793182	67.912521362	2.5016496181	125.27030182	Well_11
5215.205	17.003543854	0.0874899849	0.013858241	67.605247498	2.5149974823	116.79660034	Well_11
5215.405	24.798818588	0.1413847804	0.0186840016	66.061408997	2.5413672924	125.10800171	Well_11
5215.605	18.328741074	0.2372101247	0.0013363138	66.715774536	2.5008099079	129.74510193	Well_11
5215.805	14.406036377	0.3987551033	-0.029202282	64.046943665	2.4717438221	139.2519989	Well_11
5216.005	12.30629921	0.4682883918	-0.021085441	63.1979599	2.4967341423	158.72650146	Well_11
5216.205	13.970079422	0.3916665614	0.0098141367	68.708343506	2.4950115681	152.25369263	Well_11
5216.405	14.055118561	0.2298810333	0.0539871417	76.848251343	2.4896411896	144.09179688	Well_11
5216.605	16.399213791	0.1418076158	0.0513595529	76.816703796	2.4849457741	132.15080261	Well_11
5216.805	15.479133606	0.1389415711	0.0343837067	77.148765564	2.4486732483	146.86599731	Well_11
5217.005	15.525066376	0.148955211	-0.005534941	76.642623901	2.3776369095	157.30490112	Well_11
5217.205	15.577952385	0.1742034107	-0.032684267	75.727088928	2.3356535435	160.46859741	Well_11
5217.405	14.800000191	0.1834275275	-0.040430117	73.672592163	2.3435432911	160.69869995	Well_11
5217.605	14.800000191	0.196864143	-0.056556363	67.879447937	2.3767635822	144.81950378	Well_11
5217.805	14.315748215	0.1997014433	-0.063086867	64.359535217	2.4032223225	138.49389648	Well_11
5218.005	13.731365204	0.2115784883	-0.064699881	63.498012543	2.4096701145	131.43299866	Well_11
5218.205	15.174934387	0.333321631	-0.06802135	63.419998169	2.4041571617	120.41470337	Well_11
5218.405	16.544094086	0.3597142994	-0.051266145	63.988441467	2.4300293922	116.64070129	Well_11
5218.605	21.79278183	0.2674027979	-0.025479952	65.990364075	2.4573595524	113.80549622	Well_11
5218.805	19.704986572	0.1539234519	0.0095946779	68.911376953	2.4923408031	120.20220184	Well_11
5219.005	18.655118942	0.1054834947	0.0298451371	69.798194885	2.521396637	128.69799805	Well_11
5219.205	16.512466431	0.0945466608	0.0205905978	70.440452576	2.4965121746	138.3553009	Well_11
5219.405	15.203280449	0.0908449516	-0.019668434	71.124259949	2.4116389751	152.19850159	Well_11
5219.605	17.974409103	0.0948227495	-0.059650268	69.523696899	2.352606535	156.02459717	Well_11
5219.805	13.024278641	0.0970298648	-0.048350863	67.95262146	2.3917074203	156.41319275	Well_11
5220.005	16.04278183	0.0914959982	-0.038721014	64.650672913	2.4467790127	134.09860229	Well_11
5220.205	13.580314636	0.0940429568	-0.054629609	63.958278656	2.4239058495	127.03359985	Well_11
5220.405	15.163779259	0.1324999034	-0.06352663	63.684925079	2.4098520279	119.76850128	Well_11
5220.605	16.961811066	0.1896020025	-0.058923971	62.526397705	2.4315245152	114.52159882	Well_11
5220.805	15.780709267	0.2070254683	-0.067792207	59.552944183	2.4474403858	105.70619965	Well_11
5221.005	14.12178421	0.176273331	-0.063362598	57.238880157	2.48158288	112.53160095	Well_11
5221.205	12.383989334	0.1248138174	-0.037933845	58.680679321	2.5144324303	111.46759796	Well_11
5221.405	15.812992096	0.0969017446	-0.049827311	60.68019104	2.4694442749	110.50430298	Well_11
5221.605	14.425852776	0.0870317966	-0.077381253	61.943000793	2.4025499821	109.82019806	Well_11
5221.805	12.781626701	0.0920564085	-0.076819189	59.56565094	2.4299678802	115.85500336	Well_11
5222.005	10.846456528	0.1097378805	-0.036510572	61.388832092	2.4871613979	120.25610352	Well_11
5222.205	11.439239502	0.1268769056	-0.010236733	66.375541687	2.4823589325	116.76129913	Well_11
5222.405	12.293569565	0.1413254142	0.0140143149	69.842651367	2.4905087948	117.54270172	Well_11
5222.605	12.572834969	0.142623648	0.0208071582	68.7473526	2.5156860352	116.42620087	Well_11
5222.805	11.045800209	0.1495122612	0.0101546831	68.108718872	2.5023086071	122.58670044	Well_11
5223.005	9.6999998093	0.1473325938	-0.024819436	68.500328064	2.4308197498	114.73889923	Well_11
5223.205	12.984251976	0.1443614066	-0.040996604	70.072341919	2.3823430538	110.78679657	Well_11
5223.405	15.028739929	0.1691081822	-0.060663387	69.314949036	2.3529741764	108.69940186	Well_11
5223.605	17.083726883	0.1849567443	-0.05707211	68.768196106	2.3659267426	111.50610352	Well_11
5223.805	19.065746307	0.1698499024	-0.068891875	60.830337524	2.4311769009	105.58959961	Well_11
5224.005	15.404986382	0.1291606575	-0.05606224	60.044208527	2.4645192623	93.827903748	Well_11
5224.205	13.427165031	0.1115910932	-0.056213986	59.320346832	2.4722476006	97.523200989	Well_11
5224.405	14.994094849	0.108340688	-0.064592771	57.06584549	2.4811382294	101.80889893	Well_11
5224.605	17.182415009	0.0920112059	-0.104043119	50.742801666	2.4754469395	98.285102844	Well_11
5224.805	14.775197029	0.0997063592	-0.09681657	49.742275238	2.5004067421	106.13310242	Well_11
5225.005	15.5	0.1690293401	0.0084307343	64.77331543	2.5359518528	109.23760223	Well_11
5225.205	15.245537758	0.223108232	0.0300523993	69.932479858	2.5203068256	119.03769684	Well_11
5225.405	14.394488335	0.186705187	-0.024596697	71.010559082	2.4034364223	132.86549377	Well_11
5225.605	12.915353775	0.1180090606	-0.092045382	70.192260742	2.283000946	141.91639709	Well_11
5225.805	19.714567184	0.1001040414	-0.086449213	74.383453369	2.2473111153	135.10980225	Well_11
5226.005	25.00328064	0.1648876071	-0.005651579	79.292854309	2.3480510712	132.79640198	Well_11
5226.205	17.375984192	0.3577766716	0.041206263	77.912948608	2.4533059597	135.53250122	Well_11
5226.405	15.951312065	0.5872573256	0.0719146654	80.152130127	2.4874582291	157.16972351	Well_11
5226.605	14.925590515	0.6680905819	0.0811311305	82.170982361	2.4827868938	173.18409729	Well_11
5226.805	15.141732216	0.5488298535	0.0523802862	78.57989502	2.4673709869	173.83360291	Well_11
5227.005	20.352361679	0.3855547905	-0.005156711	72.8907547	2.4199302197	165.22999573	Well_11
5227.205	18.116930008	0.2956793308	-0.042319778	71.100341797	2.3684134483	167.42059326	Well_11
5227.405	18.057481766	0.3419895172	-0.008385966	78.167655945	2.3552670479	161.97540283	Well_11
5227.605	14.733071327	0.3561190367	-0.04243974	76.074279785	2.3130764961	161.73519897	Well_11
5227.805	13.945669174	0.2788762152	-0.040793955	81.514518738	2.2559638023	155.53190613	Well_11
5228.005	14.483465195	0.1738555133	0.0325208493	89.071014404	2.3130092621	160.02810669	Well_11
5228.205	16.133989334	0.1503172964	0.0693317428	87.201873779	2.4043946266	165.38600159	Well_11
5228.405	17.016534805	0.2015149742	0.0322648697	82.224090576	2.3883752823	176.16160583	Well_11
5228.605	18.275197983	0.2730033994	-0.033314515	78.653182983	2.3020250797	154.2769928	Well_11
5228.805	14.264960289	0.2982990146	-0.07998462	79.471466064	2.2033526897	148.25039673	Well_11
