MD	GR	PHIE	PHI_ALT	DTS	DTCO	RHOB	WELL
2476.6877							Well_5
2476.8877							Well_5
2477.0877							Well_5
2477.2877							Well_5
2477.4877							Well_5
2477.6877							Well_5
2477.8877							Well_5
2478.0877							Well_5
2478.2877							Well_5
2478.4877							Well_5
2478.6877							Well_5
2478.8877							Well_5
2479.0877							Well_5
2479.2877							Well_5
2479.4877							Well_5
2479.6877							Well_5
2479.8877							Well_5
2480.0877							Well_5
2480.2877							Well_5
2480.4877							Well_5
2480.6877							Well_5
2480.8877							Well_5
2481.0877							Well_5
2481.2877							Well_5
2481.4877							Well_5
2481.6877							Well_5
2481.8877							Well_5
2482.0877							Well_5
2482.2877							Well_5
2482.4877							Well_5
2482.6877							Well_5
2482.8877							Well_5
2483.0877							Well_5
2483.2877							Well_5
2483.4877							Well_5
2483.6877							Well_5
2483.8877							Well_5
2484.0877							Well_5
2484.2877							Well_5
2484.4877							Well_5
2484.6877							Well_5
2484.8877							Well_5
2485.0877							Well_5
2485.2877							Well_5
2485.4877							Well_5
2485.6877							Well_5
2485.8877							Well_5
2486.0877							Well_5
2486.2877							Well_5
2486.4877							Well_5
2486.6877							Well_5
2486.8877							Well_5
2487.0877							Well_5
2487.2877							Well_5
2487.4877							Well_5
2487.6877							Well_5
2487.8877							Well_5
2488.0877							Well_5
2488.2877							Well_5
2488.4877							Well_5
2488.6877							Well_5
2488.8877							Well_5
2489.0877							Well_5
2489.2877							Well_5
2489.4877							Well_5
2489.6877							Well_5
2489.8877							Well_5
2490.0877							Well_5
2490.2877							Well_5
2490.4877							Well_5
2490.6877							Well_5
2490.8877							Well_5
2491.0877							Well_5
2491.2877							Well_5
2491.4877							Well_5
2491.6877							Well_5
2491.8877							Well_5
2492.0877							Well_5
2492.2877							Well_5
2492.4877							Well_5
2492.6877							Well_5
2492.8877							Well_5
2493.0877							Well_5
2493.2877							Well_5
2493.4877							Well_5
2493.6877							Well_5
2493.8877							Well_5
2494.0877							Well_5
2494.2877							Well_5
2494.4877							Well_5
2494.6877							Well_5
2494.8877							Well_5
2495.0877							Well_5
2495.2877							Well_5
2495.4877							Well_5
2495.6877							Well_5
2495.8877							Well_5
2496.0877							Well_5
2496.2877							Well_5
2496.4877							Well_5
2496.6877							Well_5
2496.8877							Well_5
2497.0877							Well_5
2497.2877							Well_5
2497.4877							Well_5
2497.6877							Well_5
2497.8877							Well_5
2498.0877							Well_5
2498.2877							Well_5
2498.4877							Well_5
2498.6877							Well_5
2498.8877							Well_5
2499.0877							Well_5
2499.2877							Well_5
2499.4877							Well_5
2499.6877							Well_5
2499.8877							Well_5
2500.0877							Well_5
2500.2877							Well_5
2500.4877							Well_5
2500.6877							Well_5
2500.8877							Well_5
2501.0877							Well_5
2501.2877							Well_5
2501.4877							Well_5
2501.6877							Well_5
2501.8877							Well_5
2502.0877							Well_5
2502.2877							Well_5
2502.4877							Well_5
2502.6877							Well_5
2502.8877							Well_5
2503.0877							Well_5
2503.2877							Well_5
2503.4877							Well_5
2503.6877							Well_5
2503.8877							Well_5
2504.0877							Well_5
2504.2877							Well_5
2504.4877							Well_5
2504.6877							Well_5
2504.8877							Well_5
2505.0877							Well_5
2505.2877							Well_5
2505.4877							Well_5
2505.6877							Well_5
2505.8877							Well_5
2506.0877							Well_5
2506.2877							Well_5
2506.4877							Well_5
2506.6877							Well_5
2506.8877							Well_5
2507.0877							Well_5
2507.2877							Well_5
2507.4877							Well_5
2507.6877							Well_5
2507.8877							Well_5
2508.0877							Well_5
2508.2877							Well_5
2508.4877							Well_5
2508.6877							Well_5
2508.8877							Well_5
2509.0877							Well_5
2509.2877							Well_5
2509.4877							Well_5
2509.6877							Well_5
2509.8877							Well_5
2510.0877							Well_5
2510.2877							Well_5
2510.4877							Well_5
2510.6877							Well_5
2510.8877							Well_5
2511.0877							Well_5
2511.2877							Well_5
2511.4877							Well_5
2511.6877							Well_5
2511.8877							Well_5
2512.0877							Well_5
2512.2877							Well_5
2512.4877							Well_5
2512.6877							Well_5
2512.8877							Well_5
2513.0877							Well_5
2513.2877							Well_5
2513.4877							Well_5
2513.6877							Well_5
2513.8877							Well_5
2514.0877							Well_5
2514.2877							Well_5
2514.4877							Well_5
2514.6877							Well_5
2514.8877							Well_5
2515.0877							Well_5
2515.2877							Well_5
2515.4877							Well_5
2515.6877							Well_5
2515.8877							Well_5
2516.0877							Well_5
2516.2877							Well_5
2516.4877							Well_5
2516.6877							Well_5
2516.8877							Well_5
2517.0877							Well_5
2517.2877							Well_5
2517.4877							Well_5
2517.6877							Well_5
2517.8877							Well_5
2518.0877							Well_5
2518.2877							Well_5
2518.4877							Well_5
2518.6877							Well_5
2518.8877							Well_5
2519.0877							Well_5
2519.2877							Well_5
2519.4877							Well_5
2519.6877							Well_5
2519.8877							Well_5
2520.0877							Well_5
2520.2877							Well_5
2520.4877							Well_5
2520.6877							Well_5
2520.8877							Well_5
2521.0877							Well_5
2521.2877							Well_5
2521.4877							Well_5
2521.6877							Well_5
2521.8877							Well_5
2522.0877							Well_5
2522.2877							Well_5
2522.4877							Well_5
2522.6877							Well_5
2522.8877							Well_5
2523.0877							Well_5
2523.2877							Well_5
2523.4877							Well_5
2523.6877							Well_5
2523.8877							Well_5
2524.0877							Well_5
2524.2877							Well_5
2524.4877							Well_5
2524.6877							Well_5
2524.8877							Well_5
2525.0877							Well_5
2525.2877							Well_5
2525.4877							Well_5
2525.6877							Well_5
2525.8877							Well_5
2526.0877							Well_5
2526.2877							Well_5
2526.4877							Well_5
2526.6877							Well_5
2526.8877							Well_5
2527.0877							Well_5
2527.2877							Well_5
2527.4877							Well_5
2527.6877							Well_5
2527.8877							Well_5
2528.0877							Well_5
2528.2877							Well_5
2528.4877							Well_5
2528.6877							Well_5
2528.8877							Well_5
2529.0877							Well_5
2529.2877							Well_5
2529.4877							Well_5
2529.6877							Well_5
2529.8877							Well_5
2530.0877							Well_5
2530.2877							Well_5
2530.4877							Well_5
2530.6877							Well_5
2530.8877							Well_5
2531.0877							Well_5
2531.2877							Well_5
2531.4877							Well_5
2531.6877							Well_5
2531.8877							Well_5
2532.0877							Well_5
2532.2877							Well_5
2532.4877							Well_5
2532.6877							Well_5
2532.8877							Well_5
2533.0877							Well_5
2533.2877							Well_5
2533.4877							Well_5
2533.6877							Well_5
2533.8877							Well_5
2534.0877							Well_5
2534.2877							Well_5
2534.4877							Well_5
2534.6877							Well_5
2534.8877							Well_5
2535.0877							Well_5
2535.2877							Well_5
2535.4877							Well_5
2535.6877							Well_5
2535.8877							Well_5
2536.0877							Well_5
2536.2877							Well_5
2536.4877							Well_5
2536.6877							Well_5
2536.8877							Well_5
2537.0877							Well_5
2537.2877							Well_5
2537.4877							Well_5
2537.6877							Well_5
2537.8877							Well_5
2538.0877							Well_5
2538.2877							Well_5
2538.4877							Well_5
2538.6877							Well_5
2538.8877							Well_5
2539.0877							Well_5
2539.2877							Well_5
2539.4877							Well_5
2539.6877							Well_5
2539.8877							Well_5
2540.0877							Well_5
2540.2877							Well_5
2540.4877							Well_5
2540.6877							Well_5
2540.8877							Well_5
2541.0877							Well_5
2541.2877							Well_5
2541.4877							Well_5
2541.6877							Well_5
2541.8877							Well_5
2542.0877							Well_5
2542.2877							Well_5
2542.4877							Well_5
2542.6877							Well_5
2542.8877							Well_5
2543.0877							Well_5
2543.2877							Well_5
2543.4877							Well_5
2543.6877							Well_5
2543.8877							Well_5
2544.0877							Well_5
2544.2877							Well_5
2544.4877							Well_5
2544.6877							Well_5
2544.8877							Well_5
2545.0877							Well_5
2545.2877							Well_5
2545.4877							Well_5
2545.6877							Well_5
2545.8877							Well_5
2546.0877							Well_5
2546.2877							Well_5
2546.4877							Well_5
2546.6877							Well_5
2546.8877							Well_5
2547.0877							Well_5
2547.2877							Well_5
2547.4877							Well_5
2547.6877							Well_5
2547.8877							Well_5
2548.0877							Well_5
2548.2877							Well_5
2548.4877							Well_5
2548.6877							Well_5
2548.8877							Well_5
2549.0877							Well_5
2549.2877							Well_5
2549.4877							Well_5
2549.6877							Well_5
2549.8877							Well_5
2550.0877							Well_5
2550.2877							Well_5
2550.4877							Well_5
2550.6877							Well_5
2550.8877							Well_5
2551.0877							Well_5
2551.2877							Well_5
2551.4877							Well_5
2551.6877							Well_5
2551.8877							Well_5
2552.0877							Well_5
2552.2877							Well_5
2552.4877							Well_5
2552.6877							Well_5
2552.8877							Well_5
2553.0877							Well_5
2553.2877							Well_5
2553.4877							Well_5
2553.6877							Well_5
2553.8877							Well_5
2554.0877							Well_5
2554.2877							Well_5
2554.4877							Well_5
2554.6877							Well_5
2554.8877							Well_5
2555.0877							Well_5
2555.2877							Well_5
2555.4877							Well_5
2555.6877							Well_5
2555.8877							Well_5
2556.0877							Well_5
2556.2877							Well_5
2556.4877							Well_5
2556.6877							Well_5
2556.8877							Well_5
2557.0877							Well_5
2557.2877							Well_5
2557.4877							Well_5
2557.6877							Well_5
2557.8877							Well_5
2558.0877							Well_5
2558.2877							Well_5
2558.4877							Well_5
2558.6877							Well_5
2558.8877							Well_5
2559.0877							Well_5
2559.2877							Well_5
2559.4877							Well_5
2559.6877							Well_5
2559.8877							Well_5
2560.0877							Well_5
2560.2877							Well_5
2560.4877							Well_5
2560.6877							Well_5
2560.8877							Well_5
2561.0877							Well_5
2561.2877							Well_5
2561.4877							Well_5
2561.6877							Well_5
2561.8877							Well_5
2562.0877							Well_5
2562.2877							Well_5
2562.4877							Well_5
2562.6877							Well_5
2562.8877							Well_5
2563.0877							Well_5
2563.2877							Well_5
2563.4877							Well_5
2563.6877							Well_5
2563.8877							Well_5
2564.0877							Well_5
2564.2877							Well_5
2564.4877							Well_5
2564.6877							Well_5
2564.8877							Well_5
2565.0877							Well_5
2565.2877							Well_5
2565.4877							Well_5
2565.6877							Well_5
2565.8877							Well_5
2566.0877							Well_5
2566.2877							Well_5
2566.4877							Well_5
2566.6877							Well_5
2566.8877							Well_5
2567.0877							Well_5
2567.2877							Well_5
2567.4877							Well_5
2567.6877							Well_5
2567.8877							Well_5
2568.0877							Well_5
2568.2877							Well_5
2568.4877							Well_5
2568.6877							Well_5
2568.8877							Well_5
2569.0877							Well_5
2569.2877							Well_5
2569.4877							Well_5
2569.6877							Well_5
2569.8877							Well_5
2570.0877							Well_5
2570.2877							Well_5
2570.4877							Well_5
2570.6877							Well_5
2570.8877							Well_5
2571.0877							Well_5
2571.2877							Well_5
2571.4877							Well_5
2571.6877							Well_5
2571.8877							Well_5
2572.0877							Well_5
2572.2877							Well_5
2572.4877							Well_5
2572.6877							Well_5
2572.8877							Well_5
2573.0877							Well_5
2573.2877							Well_5
2573.4877							Well_5
2573.6877							Well_5
2573.8877							Well_5
2574.0877							Well_5
2574.2877							Well_5
2574.4877							Well_5
2574.6877							Well_5
2574.8877							Well_5
2575.0877							Well_5
2575.2877							Well_5
2575.4877							Well_5
2575.6877							Well_5
2575.8877							Well_5
2576.0877							Well_5
2576.2877							Well_5
2576.4877							Well_5
2576.6877							Well_5
2576.8877							Well_5
2577.0877							Well_5
2577.2877							Well_5
2577.4877							Well_5
2577.6877							Well_5
2577.8877							Well_5
2578.0877							Well_5
2578.2877							Well_5
2578.4877							Well_5
2578.6877							Well_5
2578.8877							Well_5
2579.0877							Well_5
2579.2877							Well_5
2579.4877							Well_5
2579.6877							Well_5
2579.8877							Well_5
2580.0877							Well_5
2580.2877							Well_5
2580.4877							Well_5
2580.6877							Well_5
2580.8877							Well_5
2581.0877							Well_5
2581.2877							Well_5
2581.4877							Well_5
2581.6877							Well_5
2581.8877							Well_5
2582.0877							Well_5
2582.2877							Well_5
2582.4877							Well_5
2582.6877							Well_5
2582.8877							Well_5
2583.0877							Well_5
2583.2877							Well_5
2583.4877							Well_5
2583.6877							Well_5
2583.8877							Well_5
2584.0877							Well_5
2584.2877							Well_5
2584.4877							Well_5
2584.6877							Well_5
2584.8877							Well_5
2585.0877							Well_5
2585.2877							Well_5
2585.4877							Well_5
2585.6877							Well_5
2585.8877							Well_5
2586.0877							Well_5
2586.2877							Well_5
2586.4877							Well_5
2586.6877							Well_5
2586.8877							Well_5
2587.0877							Well_5
2587.2877							Well_5
2587.4877							Well_5
2587.6877							Well_5
2587.8877							Well_5
2588.0877							Well_5
2588.2877							Well_5
2588.4877							Well_5
2588.6877							Well_5
2588.8877							Well_5
2589.0877							Well_5
2589.2877							Well_5
2589.4877							Well_5
2589.6877							Well_5
2589.8877							Well_5
2590.0877							Well_5
2590.2877							Well_5
2590.4877							Well_5
2590.6877							Well_5
2590.8877							Well_5
2591.0877							Well_5
2591.2877							Well_5
2591.4877							Well_5
2591.6877							Well_5
2591.8877							Well_5
2592.0877							Well_5
2592.2877							Well_5
2592.4877							Well_5
2592.6877							Well_5
2592.8877							Well_5
2593.0877							Well_5
2593.2877							Well_5
2593.4877							Well_5
2593.6877							Well_5
2593.8877							Well_5
2594.0877							Well_5
2594.2877							Well_5
2594.4877							Well_5
2594.6877							Well_5
2594.8877							Well_5
2595.0877							Well_5
2595.2877							Well_5
2595.4877							Well_5
2595.6877							Well_5
2595.8877							Well_5
2596.0877							Well_5
2596.2877							Well_5
2596.4877							Well_5
2596.6877							Well_5
2596.8877							Well_5
2597.0877							Well_5
2597.2877							Well_5
2597.4877							Well_5
2597.6877							Well_5
2597.8877							Well_5
2598.0877							Well_5
2598.2877							Well_5
2598.4877							Well_5
2598.6877							Well_5
2598.8877							Well_5
2599.0877							Well_5
2599.2877							Well_5
2599.4877							Well_5
2599.6877							Well_5
2599.8877							Well_5
2600.0877							Well_5
2600.2877							Well_5
2600.4877							Well_5
2600.6877							Well_5
2600.8877							Well_5
2601.0877							Well_5
2601.2877							Well_5
2601.4877							Well_5
2601.6877							Well_5
2601.8877							Well_5
2602.0877							Well_5
2602.2877							Well_5
2602.4877							Well_5
2602.6877							Well_5
2602.8877							Well_5
2603.0877							Well_5
2603.2877							Well_5
2603.4877							Well_5
2603.6877							Well_5
2603.8877							Well_5
2604.0877							Well_5
2604.2877							Well_5
2604.4877							Well_5
2604.6877							Well_5
2604.8877							Well_5
2605.0877							Well_5
2605.2877							Well_5
2605.4877							Well_5
2605.6877							Well_5
2605.8877							Well_5
2606.0877							Well_5
2606.2877							Well_5
2606.4877							Well_5
2606.6877							Well_5
2606.8877							Well_5
2607.0877							Well_5
2607.2877							Well_5
2607.4877							Well_5
2607.6877							Well_5
2607.8877							Well_5
2608.0877							Well_5
2608.2877							Well_5
2608.4877							Well_5
2608.6877							Well_5
2608.8877							Well_5
2609.0877							Well_5
2609.2877							Well_5
2609.4877							Well_5
2609.6877							Well_5
2609.8877							Well_5
2610.0877							Well_5
2610.2877							Well_5
2610.4877							Well_5
2610.6877							Well_5
2610.8877							Well_5
2611.0877							Well_5
2611.2877							Well_5
2611.4877							Well_5
2611.6877							Well_5
2611.8877							Well_5
2612.0877							Well_5
2612.2877							Well_5
2612.4877							Well_5
2612.6877							Well_5
2612.8877							Well_5
2613.0877							Well_5
2613.2877							Well_5
2613.4877							Well_5
2613.6877							Well_5
2613.8877							Well_5
2614.0877							Well_5
2614.2877							Well_5
2614.4877							Well_5
2614.6877							Well_5
2614.8877							Well_5
2615.0877							Well_5
2615.2877							Well_5
2615.4877							Well_5
2615.6877							Well_5
