MD	PHIE	GR	RHOB	DTCO	DTS	WELL
3356.73403				68.702812195	125.85208893	Well_7
3356.93403				68.657066345	125.95005798	Well_7
3357.13403				68.57006073	125.75385284	Well_7
3357.33403				68.450500488	125.19866943	Well_7
3357.53403				68.367538452	125.00853729	Well_7
3357.73403				68.245819092	124.79870605	Well_7
3357.93403				68.174880981	124.71305847	Well_7
3358.13403				68.169898987	124.61650848	Well_7
3358.33403				68.231437683	125.03565216	Well_7
3358.53403				68.311218262	125.12641907	Well_7
3358.73403				68.476776123	125.71048737	Well_7
3358.93403				68.884788513	126.08582306	Well_7
3359.13403				69.25202179	127.43578339	Well_7
3359.33403				69.341033936	127.68534851	Well_7
3359.53403				69.363571167	127.73085785	Well_7
3359.73403				69.355010986	127.91413116	Well_7
3359.93403				69.235664368	127.69337463	Well_7
3360.13403				69.075309753	126.75453186	Well_7
3360.33403				68.949806213	126.56761932	Well_7
3360.53403				68.858695984	126.53929138	Well_7
3360.73403				68.832084656	126.2511673	Well_7
3360.93403				68.897384644	126.56221008	Well_7
3361.13403				68.957962036	126.76763153	Well_7
3361.33403				68.960975647	126.87088776	Well_7
3361.53403				68.876319885	126.74918365	Well_7
3361.73403				68.738967896	126.7494812	Well_7
3361.93403				68.6925354	126.74655914	Well_7
3362.13403				68.645431519	126.55780792	Well_7
3362.33403				68.567565918	126.26902771	Well_7
3362.53403				68.568893433	126.23688507	Well_7
3362.73403				68.671112061	126.08831787	Well_7
3362.93403				68.739204407	125.98062897	Well_7
3363.13403				68.775222778	125.85812378	Well_7
3363.33403				68.7003479	125.51478577	Well_7
3363.53403				68.528411865	125.2538147	Well_7
3363.73403				68.408882141	124.97121429	Well_7
3363.93403				68.313697815	124.78223419	Well_7
3364.13403				68.122238159	124.43171692	Well_7
3364.33403				67.974563599	124.18700409	Well_7
3364.53403				67.920043945	124.02938843	Well_7
3364.73403				67.895523071	124.0328064	Well_7
3364.93403				67.888931274	124.03153229	Well_7
3365.13403				67.859260559	124.04203796	Well_7
3365.33403				67.860855103	124.05619812	Well_7
3365.53403				67.892494202	124.06266022	Well_7
3365.73403				67.887298584	124.05679321	Well_7
3365.93403				67.882347107	124.08765411	Well_7
3366.13403				67.889266968	124.05951691	Well_7
3366.33403				67.929153442	124.06290436	Well_7
3366.53403				67.923370361	123.98613739	Well_7
3366.73403				67.896995544	123.86031342	Well_7
3366.93403				67.892982483	123.86366272	Well_7
3367.13403				67.866775513	124.09467316	Well_7
3367.33403				67.87726593	123.9328537	Well_7
3367.53403				67.881996155	123.70822144	Well_7
3367.73403				67.882453918	123.91207886	Well_7
3367.93403				67.889381409	123.8722229	Well_7
3368.13403				67.867370605	123.79866791	Well_7
3368.33403				67.870147705	123.88503265	Well_7
3368.53403				67.816749573	123.88764191	Well_7
3368.73403				67.797798157	123.79187775	Well_7
3368.93403				67.760948181	123.76622772	Well_7
3369.13403				67.722496033	123.74029541	Well_7
3369.33403				67.661972046	123.78329468	Well_7
3369.53403				67.633354187	123.58305359	Well_7
3369.73403				67.674858093	123.66570282	Well_7
3369.93403				67.744598389	123.77125549	Well_7
3370.13403				67.789047241	123.84947205	Well_7
3370.33403				67.829795837	124.00271606	Well_7
3370.53403				67.894592285	124.08228302	Well_7
3370.73403				67.886688232	124.09054565	Well_7
3370.93403				67.85546875	123.99008179	Well_7
3371.13403				67.820632935	123.95470428	Well_7
3371.33403				67.696670532	123.85102844	Well_7
3371.53403				67.550331116	123.38930511	Well_7
3371.73403				67.484725952	123.31208801	Well_7
3371.93403				67.425033569	123.19133759	Well_7
3372.13403				67.419487	123.12277222	Well_7
3372.33403				67.391654968	123.15033722	Well_7
3372.53403				67.397712708	123.18009949	Well_7
3372.73403				67.418426514	123.22598267	Well_7
3372.93403				67.433883667	123.31137848	Well_7
3373.13403				67.469245911	123.33348083	Well_7
3373.33403				67.554237366	123.43452454	Well_7
3373.53403				67.621803284	123.54597473	Well_7
3373.73403				67.662109375	123.57504272	Well_7
3373.93403				67.672805786	123.60206604	Well_7
3374.13403				67.736663818	123.62917328	Well_7
3374.33403				67.753479004	123.67722321	Well_7
3374.53403				67.770240784	123.68403625	Well_7
3374.73403				67.790763855	123.68666077	Well_7
3374.93403				67.793281555	123.70887756	Well_7
3375.13403				67.800987244	123.74604034	Well_7
3375.33403				67.794692993	123.772789	Well_7
3375.53403				67.824317932	123.76281738	Well_7
3375.73403				67.837219238	123.790802	Well_7
3375.93403				67.840377808	123.85662842	Well_7
3376.13403				67.859924316	123.93483734	Well_7
3376.33403				67.864028931	123.98363495	Well_7
3376.53403				67.869529724	123.98961639	Well_7
3376.73403				67.874778748	123.96664429	Well_7
3376.93403				67.887664795	123.96357727	Well_7
3377.13403				67.895874023	124.00270081	Well_7
3377.33403				67.89655304	124.1442337	Well_7
3377.53403				67.898048401	123.97964478	Well_7
3377.73403				67.905166626	123.97129822	Well_7
3377.93403				67.892150879	124.01914215	Well_7
3378.13403				67.903869629	124.01506042	Well_7
3378.33403				67.903442383	124.00061798	Well_7
3378.53403				67.875465393	123.94519806	Well_7
3378.73403				67.876167297	123.95249176	Well_7
3378.93403				67.869163513	123.97104645	Well_7
3379.13403				67.887954712	124.00167084	Well_7
3379.33403				67.894554138	124.05112457	Well_7
3379.53403				67.890655518	124.01306915	Well_7
3379.73403				67.91116333	124.00336456	Well_7
3379.93403				67.98600769	124.18751526	Well_7
3380.13403				68.0599823	124.3544693	Well_7
3380.33403				68.11353302	124.42854309	Well_7
3380.53403				68.134155273	124.48175812	Well_7
3380.73403				68.175590515	124.55410004	Well_7
3380.93403				68.205299377	124.63235474	Well_7
3381.13403				68.218826294	124.71817017	Well_7
3381.33403				68.19934845	124.69960022	Well_7
3381.53403				68.169929504	124.65215302	Well_7
3381.73403				68.149246216	124.64406586	Well_7
3381.93403				68.131057739	124.62824249	Well_7
3382.13403				68.076026917	124.60247803	Well_7
3382.33403				68.027877808	124.51399994	Well_7
3382.53403				68.024887085	124.39346313	Well_7
3382.73403				68.014137268	124.31085968	Well_7
3382.93403				68.00151062	124.32793427	Well_7
3383.13403				67.994995117	124.33083344	Well_7
3383.33403				68.004760742	124.29962921	Well_7
3383.53403				68.039100647	124.27043152	Well_7
3383.73403				68.090957642	124.36785126	Well_7
3383.93403				68.09677887	124.44773102	Well_7
3384.13403				68.120872498	124.48046875	Well_7
3384.33403				68.108963013	124.46163177	Well_7
3384.53403				68.09552002	124.47467041	Well_7
3384.73403				68.087783813	124.45274353	Well_7
3384.93403				68.023696899	124.39605713	Well_7
3385.13403				67.953384399	124.21089172	Well_7
3385.33403				67.902755737	124.09807587	Well_7
3385.53403				67.891647339	124.04034424	Well_7
3385.73403				67.854316711	123.92880249	Well_7
3385.93403				67.84274292	123.9197998	Well_7
3386.13403				67.820960999	123.90950775	Well_7
3386.33403				67.787117004	123.83522034	Well_7
3386.53403				67.779403687	123.83898163	Well_7
3386.73403				67.799491882	123.87012482	Well_7
3386.93403				67.813964844	123.90219879	Well_7
3387.13403				67.83164978	123.91311646	Well_7
3387.33403				67.846183777	123.94708252	Well_7
3387.53403				67.879905701	123.93750763	Well_7
3387.73403				67.890480042	123.93251801	Well_7
3387.93403				67.894798279	123.90725708	Well_7
3388.13403				67.894950867	123.95014954	Well_7
3388.33403				67.8907547	123.86116791	Well_7
3388.53403				67.876075745	123.88186646	Well_7
3388.73403				67.880836487	124.00888824	Well_7
3388.93403				67.88861084	124.00922394	Well_7
3389.13403				67.881980896	123.99765778	Well_7
3389.33403				67.885665894	124.00260162	Well_7
3389.53403				67.8776474	124.12112427	Well_7
3389.73403				67.822257996	124.12763214	Well_7
3389.93403				67.770050049	123.97174072	Well_7
3390.13403				67.746276855	123.96092987	Well_7
3390.33403				67.733612061	123.85740662	Well_7
3390.53403				67.714866638	123.83618164	Well_7
3390.73403				67.720565796	123.78479004	Well_7
3390.93403				67.72505188	123.76718903	Well_7
3391.13403				67.735908508	123.74408722	Well_7
3391.33403				67.741271973	123.66666412	Well_7
3391.53403				67.722427368	123.66874695	Well_7
3391.73403				67.711349487	123.70487213	Well_7
3391.93403				67.666717529	123.67203522	Well_7
3392.13403				67.602828979	123.5710144	Well_7
3392.33403				67.596908569	123.61979675	Well_7
3392.53403				67.629005432	123.75540924	Well_7
3392.73403				67.653213501	123.86198425	Well_7
3392.93403				67.65234375	123.88708496	Well_7
3393.13403				67.664741516	123.91873932	Well_7
3393.33403				67.679832458	123.87052917	Well_7
3393.53403				67.664855957	123.87062073	Well_7
3393.73403				67.679046631	123.82079315	Well_7
3393.93403				67.579521179	123.71504211	Well_7
3394.13403				67.542434692	123.47711945	Well_7
3394.33403				67.555885315	123.47744751	Well_7
3394.53403				67.570732117	123.41516113	Well_7
3394.73403				67.589141846	123.39508057	Well_7
3394.93403				67.615768433	123.43629456	Well_7
3395.13403				67.624687195	123.47117615	Well_7
3395.33403				67.647422791	123.46451569	Well_7
3395.53403				67.66835022	123.47200775	Well_7
3395.73403				67.653656006	123.43744659	Well_7
3395.93403				67.647567749	123.47575378	Well_7
3396.13403				67.631652832	123.47257996	Well_7
3396.33403				67.613174438	123.49216461	Well_7
3396.53403				67.60925293	123.46865845	Well_7
3396.73403				67.5832901	123.46096039	Well_7
3396.93403				67.572494507	123.4500351	Well_7
3397.13403				67.55619812	123.46188354	Well_7
3397.33403				67.526351929	123.39756012	Well_7
3397.53403				67.52722168	123.31695557	Well_7
3397.73403				67.536865234	123.31648254	Well_7
3397.93403				67.535926819	123.43795013	Well_7
3398.13403				67.532600403	123.27541351	Well_7
3398.33403				67.513877869	123.24682617	Well_7
3398.53403				67.486701965	123.17836761	Well_7
3398.73403				67.477745056	123.14004517	Well_7
3398.93403				67.460334778	123.1182251	Well_7
3399.13403				67.463600159	123.11923981	Well_7
3399.33403				67.460906982	123.1397934	Well_7
3399.53403				67.5051651	123.11351776	Well_7
3399.73403				67.526367188	123.14073944	Well_7
3399.93403				67.542472839	123.19165039	Well_7
3400.13403				67.543861389	123.21099854	Well_7
3400.33403				67.556388855	123.19768524	Well_7
3400.53403				67.607307434	123.32180023	Well_7
3400.73403				67.644294739	123.39825439	Well_7
3400.93403				67.682350159	123.43554688	Well_7
3401.13403				67.69543457	123.55665588	Well_7
3401.33403				67.726577759	123.55147552	Well_7
3401.53403				67.715950012	123.49450684	Well_7
3401.73403				67.720283508	123.38308716	Well_7
3401.93403				67.660705566	123.16621399	Well_7
3402.13403				67.629142761	123.12664795	Well_7
3402.33403				67.51222229	122.87582397	Well_7
3402.53403				67.424835205	122.80885315	Well_7
3402.73403				67.383552551	122.8155365	Well_7
3402.93403				67.385704041	122.84790802	Well_7
3403.13403				67.394859314	122.8657608	Well_7
3403.33403				67.409370422	122.90081787	Well_7
3403.53403				67.412025452	122.93624878	Well_7
3403.73403				67.426353455	123.01590729	Well_7
3403.93403				67.419639587	122.98098755	Well_7
3404.13403				67.396339417	122.96112061	Well_7
3404.33403				67.406936646	122.95590973	Well_7
3404.53403				67.392875671	122.94354248	Well_7
3404.73403				67.31275177	122.94755554	Well_7
3404.93403				67.268325806	122.86891937	Well_7
3405.13403				67.260162354	122.8705368	Well_7
3405.33403				67.250648499	122.86206055	Well_7
3405.53403				67.261444092	122.85498047	Well_7
3405.73403				67.28427887	122.86721039	Well_7
3405.93403				67.32131958	122.86396027	Well_7
3406.13403				67.355705261	122.90007019	Well_7
3406.33403				67.3855896	122.91291046	Well_7
3406.53403				67.416763306	122.94541168	Well_7
3406.73403				67.422691345	123.00192261	Well_7
3406.93403				67.447395325	123.05725861	Well_7
3407.13403				67.461395264	123.14044189	Well_7
3407.33403				67.481140137	123.16246796	Well_7
3407.53403				67.487640381	123.22428131	Well_7
3407.73403				67.491752625	123.25341797	Well_7
3407.93403				67.477905273	123.27480316	Well_7
3408.13403				67.471343994	123.14562988	Well_7
3408.33403				67.483001709	123.14792633	Well_7
3408.53403				67.486709595	123.12877655	Well_7
3408.73403				67.488883972	123.12253571	Well_7
3408.93403				67.513130188	123.11217499	Well_7
3409.13403				67.541160583	123.1428833	Well_7
3409.33403				67.56427002	123.1839447	Well_7
3409.53403				67.567611694	123.19807434	Well_7
3409.73403				67.543907166	123.19416809	Well_7
3409.93403				67.523986816	123.20122528	Well_7
3410.13403				67.486083984	123.19232941	Well_7
3410.33403				67.457695007	123.15222168	Well_7
3410.53403				67.436050415	123.12364197	Well_7
3410.73403				67.437461853	123.08348846	Well_7
3410.93403				67.433609009	123.07045746	Well_7
3411.13403				67.436134338	123.03505707	Well_7
3411.33403				67.435386658	123.03890991	Well_7
3411.53403				67.438552856	123.06826019	Well_7
3411.73403				67.440139771	123.06241608	Well_7
3411.93403				67.468017578	123.0689621	Well_7
3412.13403				67.471221924	123.06687164	Well_7
3412.33403				67.478744507	123.07894135	Well_7
3412.53403				67.496131897	123.03676605	Well_7
3412.73403				67.527267456	123.10066223	Well_7
3412.93403				67.542274475	123.11786652	Well_7
3413.13403				67.548728943	123.11071777	Well_7
3413.33403				67.556732178	123.13365173	Well_7
3413.53403				67.560142517	123.14186859	Well_7
3413.73403				67.524467468	123.11784363	Well_7
3413.93403				67.502166748	122.98609161	Well_7
3414.13403				67.485992432	122.99248505	Well_7
3414.33403				67.479721069	122.93881989	Well_7
3414.53403				67.47744751	122.99331665	Well_7
3414.73403				67.494651794	122.94606018	Well_7
3414.93403				67.506340027	122.89136505	Well_7
3415.13403				67.551269531	123.14483643	Well_7
3415.33403				67.55531311	123.13553619	Well_7
3415.53403				67.538169861	123.09341431	Well_7
3415.73403				67.515258789	122.99706268	Well_7
3415.93403				67.439552307	122.92840576	Well_7
3416.13403				67.357330322	122.79586792	Well_7
3416.33403				67.341674805	122.70716858	Well_7
3416.53403				67.330322266	122.6532135	Well_7
3416.73403				67.31199646	122.61797333	Well_7
3416.93403				67.34728241	122.57254028	Well_7
3417.13403				67.396995544	122.83498383	Well_7
3417.33403				67.411582947	122.91748047	Well_7
3417.53403				67.43497467	122.93293762	Well_7
3417.73403				67.498069763	122.99268341	Well_7
3417.93403				67.54864502	123.18015289	Well_7
3418.13403				67.575752258	123.27827454	Well_7
3418.33403				67.585403442	123.38368988	Well_7
3418.53403				67.53931427	123.34423065	Well_7
3418.73403				67.466918945	123.30442047	Well_7
3418.93403				67.398620605	123.09215546	Well_7
3419.13403				67.349960327	123.04890442	Well_7
3419.33403				67.259857178	123.01469421	Well_7
3419.53403				67.158218384	122.90904236	Well_7
3419.73403				66.97592926	122.45359802	Well_7
3419.93403				66.9270401	122.40773773	Well_7
3420.13403				66.812255859	122.38191986	Well_7
3420.33403				66.722290039	122.27816772	Well_7
3420.53403				66.762138367	122.23953247	Well_7
3420.73403				66.672370911	122.2157135	Well_7
3420.93403				66.650672913	122.24206543	Well_7
3421.13403				66.729202271	122.31512451	Well_7
3421.33403				66.789886475	122.36834717	Well_7
3421.53403				67.017707825	122.44786072	Well_7
3421.73403				67.073280334	122.45915222	Well_7
3421.93403				67.108055115	122.46035767	Well_7
3422.13403				67.15146637	122.55854034	Well_7
3422.33403				67.175857544	122.62663269	Well_7
3422.53403				67.193687439	122.64537048	Well_7
3422.73403				67.198364258	122.68318939	Well_7
3422.93403				67.235412598	122.73290253	Well_7
3423.13403				67.302635193	122.78217316	Well_7
3423.33403				67.366996765	122.81882477	Well_7
3423.53403				67.405326843	122.88973236	Well_7
3423.73403				67.422157288	122.90007782	Well_7
3423.93403				67.468994141	122.90815735	Well_7
3424.13403				67.47379303	122.92691803	Well_7
3424.33403				67.428131104	122.83938599	Well_7
3424.53403				67.413917542	122.86170197	Well_7
3424.73403				67.388885498	122.83213043	Well_7
3424.93403				67.377433777	122.84187317	Well_7
3425.13403				67.360954285	122.76368713	Well_7
3425.33403				67.369293213	122.83880615	Well_7
3425.53403				67.396644592	122.84201813	Well_7
3425.73403				67.415809631	122.89087677	Well_7
3425.93403				67.433059692	122.93559265	Well_7
3426.13403				67.426300049	123.04338074	Well_7
3426.33403				67.414642334	123.07215881	Well_7
3426.53403				67.397338867	123.03152466	Well_7
3426.73403				67.395812988	123.02301025	Well_7
3426.93403				67.388679504	123.06465912	Well_7
3427.13403				67.384590149	123.04550171	Well_7
3427.33403				67.358825684	122.99767303	Well_7
3427.53403				67.3490448	122.98784637	Well_7
3427.73403				67.345909119	123.0267334	Well_7
3427.93403				67.34790802	123.08227539	Well_7
