MD	GR	RHOB	PHIE	DTCO	DTS	WELL
5716.0148	49.06219101	2.6454694271	0.0445609689	56.25629425	102.89800262	Well_6
5716.2148	50.683006287	2.6394329071	0.0289782193	56.839466095	103.40943909	Well_6
5716.4148	51.248565674	2.6452581882	0.0213496778	56.919910431	103.64331818	Well_6
5716.6148	53.382953644	2.6611495018	0.0243222974	56.292453766	103.55709076	Well_6
5716.8148	56.735233307	2.6663632393	0.0239793044	55.45949173	103.19941711	Well_6
5717.0148	58.6326828	2.6531677246	0.0206171572	55.355140686	102.93869781	Well_6
5717.2148	57.809318542	2.6367793083	0.0235924218	56.168369293	102.97124481	Well_6
5717.4148	53.58568573	2.6239783764	0.0301319342	57.315498352	103.16184998	Well_6
5717.6148	44.493755341	2.610793829	0.0359222293	57.969921112	103.27758789	Well_6
5717.8148	38.17609024	2.6012604237	0.0400388911	57.792133331	103.31283569	Well_6
5718.0148	41.039558411	2.6092729568	0.0332925655	57.088630676	103.35484314	Well_6
5718.2148	46.13671875	2.633906126	0.0229104403	56.299484253	103.35102081	Well_6
5718.4148	48.910949707	2.6506831646	0.0202016104	55.728210449	103.06978607	Well_6
5718.6148	49.235774994	2.6449329853	0.0270629767	55.335746765	102.51515198	Well_6
5718.8148	43.140983582	2.6291804314	0.0280145425	55.127159119	101.91160583	Well_6
5719.0148	37.82233429	2.6271846294	0.025228085	55.120765686	101.56312561	Well_6
5719.2148	40.551269531	2.635846138	0.0260099787	55.231395721	101.65060425	Well_6
5719.4148	47.377559662	2.6469323635	0.0255513694	55.556480408	102.32713318	Well_6
5719.6148	51.373508453	2.6492094994	0.0273853261	56.531455994	103.4209671	Well_6
5719.8148	52.494987488	2.6316177845	0.028334029	58.145568848	104.56838226	Well_6
5720.0148	57.199554443	2.6044747829	0.0272684712	59.721870422	105.54582977	Well_6
5720.2148	65.73840332	2.5960326195	0.0225129835	60.14466095	105.96126556	Well_6
5720.4148	70.219177246	2.603069067	0.0255752038	59.267101288	105.6984787	Well_6
5720.6148	65.56943512	2.6065425873	0.0277643055	57.91468811	105.02320862	Well_6
5720.8148	55.626674652	2.6118853092	0.0238226894	57.100559235	104.3631134	Well_6
5721.0148	51.729660034	2.6208155155	0.020087447	57.183544159	103.94683075	Well_6
5721.2148	55.137310028	2.6204276085	0.018453056	57.763698578	103.67591095	Well_6
5721.4148	61.709842682	2.6150426865	0.0207859781	58.278251648	103.31958771	Well_6
5721.6148	68.347648621	2.6135509014	0.0221606214	58.058166504	102.75844574	Well_6
5721.8148	75.989105225	2.622623682	0.0211231969	57.080024719	102.37823486	Well_6
5722.0148	77.098052979	2.6382193565	0.0176529903	56.228279114	102.7013855	Well_6
5722.2148	61.336872101	2.6465895176	0.0209465213	57.125003815	103.97581482	Well_6
5722.4148	48.917957306	2.645232439	0.027745299	59.396118164	105.44117737	Well_6
5722.6148	56.358192444	2.6245687008	0.0274068173	61.462043762	106.72091675	Well_6
5722.8148	73.994674683	2.5939884186	0.0260578524	62.047447205	107.53108978	Well_6
5723.0148	82.316291809	2.5864622593	0.0214756299	62.081317902	107.63291168	Well_6
5723.2148	85.598480225	2.5940592289	0.0149630923	62.262454987	106.96188354	Well_6
5723.4148	86.788085938	2.5880274773	0.0145046692	61.865646362	105.78591156	Well_6
5723.6148	83.386108398	2.5826771259	0.0198269617	60.246101379	104.4868927	Well_6
5723.8148	79.196052551	2.5970182419	0.0281695332	58.224899292	103.41291809	Well_6
5724.0148	71.919532776	2.6201770306	0.0341379829	57.140354156	103.06486511	Well_6
5724.2148	64.531082153	2.6352732182	0.0339706875	57.450763702	103.71105957	Well_6
5724.4148	64.342002869	2.636058569	0.0282057691	58.789855957	105.25377655	Well_6
5724.6148	70.4503479	2.6192817688	0.0252914	60.712787628	107.01277161	Well_6
5724.8148	76.611228943	2.581789732	0.0329850763	62.026420593	108.11558533	Well_6
5725.0148	75.08997345	2.5552039146	0.0353086591	61.665462494	108.43778992	Well_6
5725.2148	66.519371033	2.5745897293	0.0240435321	59.879253387	108.44115448	Well_6
5725.4148	62.443828583	2.614439249	0.0181072056	58.978569031	109.36965942	Well_6
5725.6148	61.282234192	2.626042366	0.0206775758	61.073623657	112.17321014	Well_6
5725.8148	58.247966766	2.5977435112	0.0300153382	65.878540039	116.37169647	Well_6
5726.0148	62.660907745	2.5361056328	0.0387134477	70.097061157	119.83997345	Well_6
5726.2148	73.927467346	2.4912414551	0.0339374505	71.028373718	121.61719513	Well_6
5726.4148	79.444847107	2.4953336716	0.0223975144	69.809341431	122.44406128	Well_6
5726.6148	74.847755432	2.5373597145	0.0206867643	69.724960327	123.01416779	Well_6
5726.8148	72.486335754	2.5483310223	0.0256629009	70.820869446	122.99610138	Well_6
5727.0148	80.616821289	2.5135862827	0.027808344	70.312004089	121.9759903	Well_6
5727.2148	86.30406189	2.502509594	0.0278930087	67.498420715	120.02360535	Well_6
5727.4148	77.244293213	2.5429923534	0.0307907779	65.617500305	117.68561554	Well_6
5727.6148	69.186035156	2.566464901	0.0345853493	66.056724548	115.57852173	Well_6
5727.8148	76.084945679	2.5315132141	0.0303082131	66.677970886	114.06314087	Well_6
5728.0148	83.330566406	2.5104718208	0.0221845396	65.468208313	113.01079559	Well_6
5728.2148	79.484382629	2.5372209549	0.0222905539	63.974227905	111.97197723	Well_6
5728.4148	73.51940155	2.568636179	0.0200827643	63.62002182	110.79885101	Well_6
5728.6148	75.441123962	2.5632450581	0.0120367687	63.506027222	109.60082245	Well_6
5728.8148	79.160842896	2.5614953041	0.009644934	62.182224274	108.09668732	Well_6
5729.0148	76.45110321	2.5805029869	0.0088316845	60.174686432	106.02540588	Well_6
5729.2148	69.344238281	2.5997021198	0.0054873624	58.822891235	104.55725861	Well_6
5729.4148	62.257835388	2.6101386547	0.0030774383	58.171989441	104.23126221	Well_6
5729.6148	56.18611908	2.6229636669	0.0067118271	57.79473877	104.36304474	Well_6
5729.8148	53.023677826	2.6333591938	0.01353091	58.006034851	104.80130005	Well_6
5730.0148	53.086292267	2.6241264343	0.0186962429	59.098655701	105.70566559	Well_6
5730.2148	55.074558258	2.6045968533	0.0194521658	60.328807831	106.32790375	Well_6
5730.4148	55.98242569	2.5956115723	0.0186995398	60.545547485	106.54508209	Well_6
5730.6148	54.747131348	2.6015367508	0.0121908057	59.671512604	107.08460236	Well_6
5730.8148	56.179897308	2.6111016273	0.015656637	59.339622498	108.48828125	Well_6
5731.0148	59.905036926	2.6157069206	0.0239551906	61.214942932	111.04613495	Well_6
5731.2148	62.348060608	2.6094782352	0.0225811191	65.523010254	114.58365631	Well_6
5731.4148	69.421012878	2.5878927708	0.0243654028	70.20765686	118.61071777	Well_6
5731.6148	78.758247375	2.549669981	0.0247690957	73.508049011	123.35779572	Well_6
5731.8148	79.757369995	2.5139000416	0.0177260004	75.25177002	128.61177063	Well_6
5732.0148	78.322128296	2.4964511395	0.017022945	76.880897522	133.32582092	Well_6
5732.2148	78.573860168	2.4918882847	0.0190414619	78.541908264	135.62278748	Well_6
5732.4148	79.560096741	2.47940135	0.0191349369	78.100318909	133.33709717	Well_6
5732.6148	81.21043396	2.4556024075	0.0187682286	74.312484741	127.1916275	Well_6
5732.8148	78.492652893	2.4624936581	0.0172455646	68.366531372	119.44729614	Well_6
5733.0148	72.784858704	2.528137207	0.0208820477	62.970428467	111.82865143	Well_6
5733.2148	74.590858459	2.5938527584	0.0270606373	59.785926819	107.32952118	Well_6
5733.4148	76.805152893	2.6183218956	0.0182807408	58.227970123	104.98655701	Well_6
5733.6148	69.30519104	2.6154801846	0.0104076592	57.543167114	103.94127655	Well_6
5733.8148	58.736377716	2.6139984131	0.0167493615	57.561466217	103.72215271	Well_6
5734.0148	58.058681488	2.6218216419	0.0256658271	58.045249939	103.82567596	Well_6
5734.2148	68.818359375	2.62824893	0.0258009527	58.35881424	104.03476715	Well_6
5734.4148	76.695510864	2.6289181709	0.0226181801	58.310897827	104.64268494	Well_6
5734.6148	77.439414978	2.6299471855	0.0223573018	58.935878754	105.53765106	Well_6
5734.8148	75.022117615	2.6288511753	0.0223247111	60.758449554	106.68707275	Well_6
5735.0148	72.859512329	2.616699934	0.0249013864	62.40732193	108.01752472	Well_6
5735.2148	70.457275391	2.6041488647	0.030560039	62.404098511	108.88294983	Well_6
5735.4148	69.394721985	2.6079189777	0.0287097245	61.170471191	108.89363098	Well_6
5735.6148	77.219749451	2.6148023605	0.0188271273	60.218006134	108.22849274	Well_6
5735.8148	86.856742859	2.6071014404	0.0156518612	59.912811279	107.91566467	Well_6
5736.0148	84.493202209	2.6043245792	0.0124796331	60.009815216	108.12820435	Well_6
5736.2148	75.272842407	2.6127126217	0.0161871966	60.877342224	108.73590088	Well_6
5736.4148	77.506347656	2.6196477413	0.031807255	62.399044037	109.41642761	Well_6
5736.6148	85.300941467	2.615111351	0.0426843576	63.262916565	109.66950989	Well_6
5736.8148	85.484336853	2.5973126888	0.0420704968	62.119312286	108.66953278	Well_6
5737.0148	77.549301147	2.5861561298	0.0374126323	59.557994843	106.49969482	Well_6
5737.2148	67.287071228	2.5867526531	0.0273282994	57.376087189	104.37702179	Well_6
5737.4148	63.237335205	2.5999882221	0.0278581269	56.712940216	103.42007446	Well_6
5737.6148	68.765968323	2.6254560947	0.0382941961	57.37903595	103.48786163	Well_6
5737.8148	79.566139221	2.6444714069	0.0360409841	57.977230072	103.61392212	Well_6
5738.0148	93.13835144	2.6379637718	0.0368885025	57.713245392	103.41333771	Well_6
5738.2148	96.814567566	2.6217236519	0.0496551134	57.08234024	103.14525604	Well_6
5738.4148	95.592018127	2.624655962	0.0463623218	57.235313416	103.02906036	Well_6
5738.6148	99.79460144	2.6387662888	0.0285171978	58.227752686	103.17359924	Well_6
5738.8148	102.91896057	2.6367635727	0.0275099929	59.405857086	103.95101929	Well_6
5739.0148	99.286521912	2.6219131947	0.0454483405	60.47246933	105.57494354	Well_6
5739.2148	93.84526825	2.6054110527	0.0556519143	61.576583862	107.40161133	Well_6
5739.4148	94.822967529	2.5824248791	0.0508493669	62.536628723	108.87314606	Well_6
5739.6148	95.741706848	2.5669908524	0.048821833	63.214477539	110.33308411	Well_6
5739.8148	92.007095337	2.5660748482	0.0611761101	63.932094574	112.07820892	Well_6
5740.0148	91.450996399	2.5581002235	0.0599892959	64.894363403	113.91638947	Well_6
5740.2148	95.592605591	2.5444982052	0.0456185043	65.67464447	115.19676971	Well_6
5740.4148	101.28956604	2.5360283852	0.0438497178	65.876068115	115.87702942	Well_6
5740.6148	106.18405914	2.5271215439	0.0400579683	65.891624451	116.53009796	Well_6
5740.8148	105.16973877	2.51765275	0.0415573642	66.623657227	117.30192566	Well_6
5741.0148	99.966751099	2.5085439682	0.0503250808	67.882873535	117.64324951	Well_6
5741.2148	97.497047424	2.4983973503	0.0458239727	68.526298523	117.25869751	Well_6
5741.4148	98.065376282	2.502528429	0.0324954391	67.601509094	116.22122192	Well_6
5741.6148	93.158737183	2.5253400803	0.0321451426	66.593978882	116.14743042	Well_6
5741.8148	84.04486084	2.547451973	0.0404988229	67.190055847	117.93029022	Well_6
5742.0148	77.074264526	2.5407016277	0.0390362553	70.082740784	121.54558563	Well_6
5742.2148	76.557693481	2.5141646862	0.0303870477	73.832710266	126.66390991	Well_6
5742.4148	81.753852844	2.4836297035	0.0206584744	77.060546875	130.19360352	Well_6
5742.6148	86.559036255	2.4486534595	0.0167478118	78.313102722	130.14907837	Well_6
5742.8148	87.488922119	2.4243149757	0.0314709619	77.086608887	127.96459198	Well_6
5743.0148	85.119041443	2.4348928928	0.0423577316	74.563079834	126.33509827	Well_6
5743.2148	81.659942627	2.4651515484	0.0366288461	73.16494751	126.63175964	Well_6
5743.4148	81.419815063	2.4725928307	0.0353841111	74.529510498	128.67831421	Well_6
5743.6148	83.957618713	2.4536008835	0.0437490083	77.352798462	130.80581665	Well_6
5743.8148	85.715660095	2.4246695042	0.0461666845	79.345375061	131.34602356	Well_6
5744.0148	84.920211792	2.4178268909	0.0407950468	78.48664856	128.86950684	Well_6
5744.2148	81.698562622	2.4344911575	0.0324078053	75.157524109	124.79160309	Well_6
5744.4148	77.963195801	2.4461712837	0.027539229	70.615730286	120.85811615	Well_6
5744.6148	72.498466492	2.4597117901	0.0296915118	66.983085632	118.08404541	Well_6
5744.8148	64.249984741	2.4915940762	0.0344289802	65.9139328	117.68983459	Well_6
5745.0148	63.272712708	2.5125963688	0.0367381535	67.73147583	120.34317017	Well_6
5745.2148	74.578063965	2.4934244156	0.036760062	70.609443665	123.14152527	Well_6
5745.4148	84.045417786	2.4547908306	0.0355695039	71.336326599	123.61540222	Well_6
5745.6148	88.255081177	2.4337933064	0.0318376347	69.413772583	122.24319458	Well_6
5745.8148	87.334915161	2.4708149433	0.0321465731	67.995956421	121.28312683	Well_6
5746.0148	85.21762085	2.5033619404	0.0424556993	69.917366028	122.14788818	Well_6
5746.2148	87.757148743	2.4735217094	0.049869705	73.452384949	124.48164368	Well_6
5746.4148	92.932937622	2.4312024117	0.0462887175	74.802696228	126.40409088	Well_6
5746.6148	94.242034912	2.4340500832	0.0409615897	72.796569824	126.15749359	Well_6
5746.8148	92.751960754	2.4739346504	0.0378328376	70.06879425	123.80458832	Well_6
5747.0148	90.917404175	2.5078251362	0.0354845598	68.430770874	120.49380493	Well_6
5747.2148	85.298179626	2.5125186443	0.0298822504	67.789855957	117.88758087	Well_6
5747.4148	82.527961731	2.5085959435	0.0215521976	67.098449707	115.78009796	Well_6
5747.6148	85.385940552	2.50654006	0.0237019211	66.134841919	113.96392822	Well_6
5747.8148	88.703742981	2.5145459175	0.0417537577	65.06930542	112.63463593	Well_6
5748.0148	92.866928101	2.5245952606	0.0600317754	64.01322937	111.90010071	Well_6
5748.2148	92.016159058	2.525288105	0.0638978258	63.212406158	111.494133	Well_6
5748.4148	80.758224487	2.5207829475	0.0630257875	62.98677063	111.03157806	Well_6
5748.6148	69.728897095	2.5248463154	0.0716601834	62.887332916	110.45171356	Well_6
5748.8148	64.753669739	2.5290637016	0.0754353628	62.264785767	109.98246765	Well_6
5749.0148	60.7330513	2.5299155712	0.0712027624	61.247306824	110.01029205	Well_6
5749.2148	55.864555359	2.5375549793	0.0667192936	61.184150696	110.87291718	Well_6
5749.4148	56.847999573	2.5452213287	0.0665533692	62.978687286	112.74816895	Well_6
5749.6148	68.435012817	2.5357179642	0.073835209	66.219955444	115.75364685	Well_6
5749.8148	93.016067505	2.5047912598	0.0709549263	69.736206055	119.62934875	Well_6
5750.0148	116.91368103	2.4705803394	0.0588426627	72.782516479	122.98429871	Well_6
5750.2148	122.57480621	2.4489243031	0.0383815132	74.556434631	123.82871246	Well_6
5750.4148	107.52758789	2.4365792274	0.0181037541	73.648147583	122.10034943	Well_6
5750.6148	93.22164917	2.434271574	0.0156866461	70.544723511	119.02610016	Well_6
5750.8148	89.012741089	2.4618041515	0.0235866066	67.464782715	116.59182739	Well_6
5751.0148	89.412368774	2.509106636	0.0323391408	67.490951538	116.07221222	Well_6
5751.2148	94.713493347	2.5253953934	0.0345431343	69.884986877	116.87489319	Well_6
5751.4148	101.79747009	2.4956438541	0.0334992409	71.888885498	117.37954712	Well_6
5751.6148	98.274665833	2.4562973976	0.0336230285	70.590759277	116.05677795	Well_6
5751.8148	81.521507263	2.449539423	0.0320111476	66.899497986	114.88156128	Well_6
5752.0148	64.510513306	2.4860930443	0.0296018291	63.322719574	117.16805267	Well_6
5752.2148	65.190315247	2.5416398048	0.031632144	62.519012451	125.54154205	Well_6
5752.4148	74.74306488	2.5704290867	0.0435763262	65.966148376	137.19049072	Well_6
5752.6148	83.987205505	2.5610396862	0.0549634881	73.808036804	149.98808289	Well_6
5752.8148	98.998161316	2.5077273846	0.0499724448	84.491477966	159.66595459	Well_6
5753.0148	110.34590149	2.40137887	0.0420496278	92.482620239	162.13795471	Well_6
5753.2148	106.59503174	2.2830750942	0.0415148661	92.678161621	156.60545349	Well_6
5753.4148	92.646514893	2.2483258247	0.0353167057	84.151496887	144.64193726	Well_6
5753.6148	78.712440491	2.3532495499	0.0314395502	71.904319763	131.1524353	Well_6
5753.8148	67.815536499	2.501865387	0.0362155661	62.55039978	119.65659332	Well_6
5754.0148	58.919597626	2.5935511589	0.045880124	58.075016022	110.45743561	Well_6
5754.2148	56.926521301	2.6136927605	0.0588765442	58.058700562	107.44692993	Well_6
5754.4148	68.327735901	2.6113736629	0.0557274707	60.13992691	107.79343414	Well_6
5754.6148	97.600517273	2.5982003212	0.0449537076	63.145217896	108.73368835	Well_6
5754.8148	123.08637238	2.5709433556	0.0452477261	65.021636963	109.02562714	Well_6
5755.0148	123.19901276	2.5330915451	0.0569733419	64.066688538	107.77957153	Well_6
5755.2148	108.71268463	2.5077886581	0.0678943396	60.398944855	104.47045898	Well_6
5755.4148	87.758605957	2.5191559792	0.0661901981	56.300811768	101.41202545	Well_6
5755.6148	67.258705139	2.5612978935	0.0575459078	55.319320679	101.11201477	Well_6
5755.8148	56.268936157	2.6026890278	0.0513847992	58.369812012	102.3225174	Well_6
5756.0148	63.160255432	2.6062755585	0.0468868203	62.857227325	103.79190063	Well_6
5756.2148	84.815345764	2.5502252579	0.0475275144	64.315414429	105.08982086	Well_6
5756.4148	98.432754517	2.5057623386	0.0564295724	62.516998291	106.43930817	Well_6
5756.6148	97.2525177	2.5321292877	0.0584045276	60.57730484	107.76167297	Well_6
5756.8148	96.225906372	2.5813298225	0.0541304164	61.930618286	109.25279236	Well_6
5757.0148	109.09260559	2.570964098	0.0592315719	65.50769043	111.1109848	Well_6
5757.2148	127.4394989	2.510299921	0.0639500022	68.343002319	112.26972198	Well_6
5757.4148	126.07379913	2.4650452137	0.0636086091	67.335327148	111.81851959	Well_6
5757.6148	111.74799347	2.4780025482	0.0735101178	63.554019928	110.31052399	Well_6
5757.8148	92.671882629	2.534932375	0.0855986476	59.261650085	108.14224243	Well_6
5758.0148	73.905265808	2.5856328011	0.080743596	57.188266754	105.87677765	Well_6
5758.2148	63.298778534	2.6121525764	0.0720667541	58.042888641	105.67468262	Well_6
5758.4148	58.691246033	2.611294508	0.0708607882	60.777675629	106.9458313	Well_6
5758.6148	65.283309937	2.5778553486	0.065872483	63.52885437	108.57352448	Well_6
5758.8148	90.330421448	2.54033041	0.0559381284	64.799659729	109.59577942	Well_6
5759.0148	106.91307831	2.5193731785	0.0633034483	64.31703186	108.83300781	Well_6
5759.2148	102.62628174	2.5213263035	0.0688739419	62.157936096	107.05051422	Well_6
5759.4148	101.20166779	2.5580842495	0.0547053814	59.803039551	107.2974472	Well_6
5759.6148	94.62677002	2.5954110622	0.0489775091	60.213546753	110.25222778	Well_6
5759.8148	79.981941223	2.5502693653	0.0463139117	65.23273468	115.4878006	Well_6
5760.0148	82.382835388	2.4432606697	0.0399221256	71.969673157	120.86220551	Well_6
5760.2148	97.761764526	2.3991007805	0.0378360078	74.404914856	120.78877258	Well_6
5760.4148	107.29730225	2.4413843155	0.0303064231	70.453369141	115.76889801	Well_6
5760.6148	93.690299988	2.5159564018	0.0200321153	63.016868591	110.0198822	Well_6
5760.8148	64.723854065	2.5650086403	0.0281100534	57.42338562	105.99057007	Well_6
5761.0148	37.576282501	2.5868730545	0.0487991311	55.044616699	103.95981598	Well_6
5761.2148	25.514118195	2.5966296196	0.0674658194	54.897483826	102.69281769	Well_6
5761.4148	24.205181122	2.6033685207	0.0748547092	55.028995514	102.00456238	Well_6
5761.6148	28.906049728	2.6051743031	0.0694618747	54.871623993	101.53612518	Well_6
5761.8148	32.940673828	2.6089861393	0.0596522428	55.043052673	101.27290344	Well_6
5762.0148	32.621433258	2.615940094	0.0479592532	56.545753479	101.32933044	Well_6
5762.2148	37.55072403	2.6054782867	0.0407277234	59.07989502	101.81794739	Well_6
5762.4148	57.65234375	2.5710351467	0.0372063257	61.036239624	102.70806122	Well_6
5762.6148	82.647605896	2.5509865284	0.0265983231	61.470932007	103.76581573	Well_6
5762.8148	93.464164734	2.5628774166	0.0203412343	61.560340881	104.59035492	Well_6
5763.0148	91.52394104	2.5689892769	0.027262032	62.072071075	104.85691833	Well_6
5763.2148	85.368217468	2.5376079082	0.0316251367	61.864185333	104.5121994	Well_6
5763.4148	75.992645264	2.5181434155	0.0327618755	59.98135376	103.97524261	Well_6
5763.6148	62.958957672	2.541271925	0.0412635244	57.359539032	103.52953339	Well_6
5763.8148	46.070327759	2.5837235451	0.0561320074	55.953094482	103.39380646	Well_6
5764.0148	32.977184296	2.6064605713	0.0588116795	55.883655548	103.68771362	Well_6
5764.2148	27.676082611	2.6111180782	0.0510342456	56.510860443	104.49731445	Well_6
5764.4148	29.384271622	2.6085431576	0.054674156	57.781757355	105.4132309	Well_6
5764.6148	37.394683838	2.6043636799	0.0620931163	59.734233856	105.91365051	Well_6
5764.8148	55.260684967	2.597079277	0.0615299493	61.479259491	105.91099548	Well_6
5765.0148	75.798217773	2.5756983757	0.0563873462	61.547878265	105.31781006	Well_6
5765.2148	71.169616699	2.5487556458	0.052751597	59.793235779	104.31532288	Well_6
5765.4148	47.649181366	2.5425338745	0.0580366328	57.450469971	103.32346344	Well_6
5765.6148	31.898303986	2.5634748936	0.0704223663	55.619274139	102.67604065	Well_6
5765.8148	27.689208984	2.5905771255	0.0744064003	54.899868011	102.31014252	Well_6
5766.0148	31.935586929	2.6107304096	0.0648839325	55.311775208	101.90455627	Well_6
5766.2148	47.81816864	2.6208732128	0.0558590032	56.427799225	101.20763397	Well_6
5766.4148	64.267021179	2.6141068935	0.0448946729	56.982852936	100.41456604	Well_6
5766.6148	66.575820923	2.5957312584	0.0367415398	56.434997559	100.11081696	Well_6
5766.8148	55.754928589	2.5867321491	0.039332211	55.599460602	100.41786194	Well_6
5767.0148	47.517108917	2.6035494804	0.0432950146	55.744979858	100.86838531	Well_6
5767.2148	50.696704865	2.6175456047	0.0352187119	56.493469238	101.0269928	Well_6
5767.4148	58.063251495	2.616341114	0.0343891196	56.80663681	100.66902924	Well_6
5767.6148	58.053688049	2.6139173508	0.04727377	55.80922699	99.941329956	Well_6
5767.8148	48.589622498	2.6148767471	0.0650658682	53.995548248	99.790489197	Well_6
5768.0148	37.832466125	2.6172652245	0.0720709115	52.805183411	100.38262939	Well_6
5768.2148	32.80090332	2.6299345493	0.065960899	53.983455658	101.77855682	Well_6
5768.4148	36.205116272	2.6370913982	0.0507723019	57.023815155	103.58107758	Well_6
5768.6148	49.501934052	2.6153638363	0.036049746	59.584587097	105.27612305	Well_6
5768.8148	68.679634094	2.5835835934	0.0247998331	60.105091095	106.44030762	Well_6
5769.0148	76.459381104	2.5793509483	0.0155685078	59.311229706	106.67044067	Well_6
5769.2148	70.134147644	2.5922417641	0.0153831262	58.61542511	106.20623779	Well_6
5769.4148	64.80091095	2.6055927277	0.0153668718	58.22410202	105.59741974	Well_6
5769.6148	64.168441772	2.6222589016	0.0191014484	58.113449097	105.94285583	Well_6
5769.8148	64.463874817	2.6293647289	0.0232294109	59.468597412	108.44639587	Well_6
5770.0148	65.736465454	2.6167333126	0.0237798765	63.779331207	113.5667572	Well_6
5770.2148	71.312278748	2.5664258003	0.0261640362	70.331382751	119.72422791	Well_6
5770.4148	89.825378418	2.4832630157	0.0187852439	74.660202026	124.23091125	Well_6
5770.6148	109.23558807	2.4365270138	0.0134637216	73.962486267	125.79613495	Well_6
5770.8148	103.15714264	2.4719347954	0.0150767453	69.379417419	124.20319366	Well_6
5771.0148	88.78465271	2.5260608196	0.0196264964	66.024414063	120.93393707	Well_6
5771.2148	83.43901062	2.5573887825	0.0216894113	66.005310059	117.74113464	Well_6
5771.4148	88.255401611	2.5548708439	0.0195252802	67.570526123	115.09779358	Well_6
5771.6148	100.03012085	2.5314283371	0.0225868039	67.228286743	112.46305084	Well_6
5771.8148	107.10756683	2.5305845737	0.0315719284	64.364761353	109.79351807	Well_6
5772.0148	96.686782837	2.5623698235	0.0380958207	60.557941437	107.22598267	Well_6
5772.2148	77.366127014	2.5950038433	0.0489781648	57.795005798	104.61743164	Well_6
5772.4148	64.07509613	2.6200706959	0.0599751025	56.343585968	102.63193512	Well_6
5772.6148	57.221157074	2.636885643	0.0691732839	55.870105743	102.27159882	Well_6
5772.8148	62.786582947	2.628308773	0.0792984664	56.446666718	103.8293457	Well_6
5773.0148	78.782150269	2.6143965721	0.0688143298	57.988193512	105.73254395	Well_6
5773.2148	96.860107422	2.599460125	0.0493319295	60.151397705	106.9228363	Well_6
5773.4148	106.46399689	2.5719063282	0.0425319448	61.814025879	107.31455994	Well_6
5773.6148	101.18351746	2.5533638	0.0378557704	61.964099884	106.92134857	Well_6
5773.8148	85.092636108	2.5584681034	0.0308384616	60.574863434	105.58362579	Well_6
5774.0148	72.778778076	2.5755457878	0.0275652669	58.884632111	104.4701767	Well_6
5774.2148	65.307632446	2.588214159	0.0318060927	58.107452393	103.35982513	Well_6
5774.4148	58.074928284	2.5963349342	0.0403051823	57.875999451	102.01860809	Well_6
5774.6148	53.125011444	2.6046283245	0.0439714044	57.163780212	101.46621704	Well_6
5774.8148	49.896514893	2.6195862293	0.0451867357	55.941978455	101.53129578	Well_6
5775.0148	47.980651855	2.6410036087	0.0437750146	55.16336441	101.8895874	Well_6
5775.2148	48.466564178	2.6579654217	0.0389675349	55.624237061	102.5338974	Well_6
5775.4148	52.822372437	2.6535954475	0.0318635777	57.18970871	103.39009857	Well_6
5775.6148	62.113113403	2.628235817	0.02283464	58.871387482	103.97548676	Well_6
5775.8148	71.166160583	2.5947127342	0.0165885519	59.774894714	104.31583405	Well_6
5776.0148	69.64200592	2.5720672607	0.0134360678	59.369804382	104.04997253	Well_6
5776.2148	62.276859283	2.5739190578	0.0199538674	58.267837524	103.23453522	Well_6
5776.4148	58.301563263	2.5978693962	0.0274429992	57.172336578	102.42114258	Well_6
5776.6148	59.715717316	2.6105985641	0.0269102957	56.774501801	102.06686401	Well_6
5776.8148	63.392253876	2.6001017094	0.0277399775	56.855632782	101.69848633	Well_6
5777.0148	67.297264099	2.5950629711	0.0280464161	56.846523285	101.57119751	Well_6
5777.2148	66.354949951	2.6066629887	0.0248022303	56.350345612	101.61315155	Well_6
5777.4148	57.925205231	2.6214597225	0.0319361165	55.84577179	101.39933777	Well_6
5777.6148	51.916362762	2.6337952614	0.0463660061	55.89207077	101.33261108	Well_6
5777.8148	55.718418121	2.6331739426	0.0457413569	56.386615753	101.79515076	Well_6
5778.0148	60.490104675	2.6261062622	0.0377646275	57.050865173	103.00039673	Well_6
5778.2148	64.336990356	2.6238431931	0.0351511352	58.0741539	104.64733887	Well_6
5778.4148	69.956298828	2.6182129383	0.0344964415	59.488826752	106.24481964	Well_6
5778.6148	77.863594055	2.6030688286	0.0364008248	60.779937744	108.31239319	Well_6
5778.8148	85.014907837	2.5828101635	0.0320628285	62.156482697	111.34550476	Well_6
5779.0148	81.396957397	2.5671520233	0.0241292492	64.705314636	114.4913559	Well_6
5779.2148	75.951072693	2.5544528961	0.0278414208	68.234153748	116.09246063	Well_6
5779.4148	79.069206238	2.5306773186	0.0294719376	69.925064087	115.82182312	Well_6
5779.6148	85.138748169	2.5083847046	0.0194010027	67.810058594	113.22835541	Well_6
5779.8148	91.497589111	2.5171375275	0.0171791725	62.66841507	109.16529846	Well_6
5780.0148	87.909751892	2.5544142723	0.0263329223	58.316539764	105.86469269	Well_6
5780.2148	74.352890015	2.588561058	0.0345190428	56.449241638	103.97740936	Well_6
5780.4148	66.170043945	2.5970079899	0.0336889587	56.904392242	103.70458984	Well_6
5780.6148	66.337799072	2.6008732319	0.0293536857	58.0900383	104.12786865	Well_6
5780.8148	69.533126831	2.6053524017	0.0303440113	59.190002441	105.08493805	Well_6
5781.0148	73.192123413	2.6051623821	0.0295369439	60.051467896	106.56229401	Well_6
