MD	GR	DTCO	PHIE	RHOB	DTS	WELL
5521.794	34.75069046	70.156585693	0.1634578109	2.4248702526	126.36519623	Well_9
5521.994	32.262546539	69.916915894	0.1562868208	2.440721035	125.48940277	Well_9
5522.194	40.868846893	69.247451782	0.145108223	2.4279372692	124.30130005	Well_9
5522.394	47.361537933	68.784545898	0.1360245794	2.4249339104	122.42870331	Well_9
5522.594	46.645713806	68.042297363	0.1322774142	2.4505360126	121.32230377	Well_9
5522.794	46.82011795	66.800003052	0.1280815601	2.4781067371	120.5094986	Well_9
5522.994	42.823013306	66.603721619	0.1225789785	2.4794251919	120.26129913	Well_9
5523.194	38.473285675	67.502243042	0.1238110587	2.4515480995	120.34909821	Well_9
5523.394	44.766521454	68.711860657	0.1307063103	2.4456708431	120.84619904	Well_9
5523.594	49.116756439	68.786094666	0.1335655749	2.4709568024	121.5236969	Well_9
5523.794	39.235393524	68.224456787	0.1273704618	2.4782586098	121.78630066	Well_9
5523.994	30.238384247	67.883201599	0.122100845	2.472360611	122.52829742	Well_9
5524.194	30.343040466	68.285964966	0.1222494692	2.4739794731	122.46920013	Well_9
5524.394	32.115524292	68.919685364	0.1272561997	2.4536235332	123.07710266	Well_9
5524.594	33.03024292	69.251968384	0.1330948472	2.4316954613	123.45819855	Well_9
5524.794	33.465370178	68.890571594	0.1364373863	2.4367623329	122.41970062	Well_9
5524.994	32.470497131	67.540840149	0.1361467093	2.4518005848	120.40460205	Well_9
5525.194	32.051898956	66.466072083	0.1286781132	2.4605195522	118.4292984	Well_9
5525.394	35.136333466	65.831001282	0.1144820154	2.4876458645	117.56189728	Well_9
5525.594	43.207130432	65.324333191	0.1038435921	2.5347692966	117.29699707	Well_9
5525.794	47.202327728	65.168746948	0.0997886732	2.5519292355	117.60590363	Well_9
5525.994	44.413208008	65.604286194	0.1010823548	2.5387346745	118.57949829	Well_9
5526.194	39.507740021	66.334724426	0.1113673076	2.4981031418	119.13559723	Well_9
5526.394	36.648460388	66.884788513	0.1238443106	2.4534657001	119.24160004	Well_9
5526.594	35.433818817	67.228431702	0.1295749098	2.4680204391	119.43650055	Well_9
5526.794	34.601863861	67.136795044	0.1309371442	2.5024621487	119.53469849	Well_9
5526.994	30.491123199	66.347724915	0.1269513816	2.5085258484	119.30519867	Well_9
5527.194	28.396051407	66.004470825	0.1167793274	2.5084447861	119.21060181	Well_9
5527.394	30.813035965	66.426734924	0.1051707417	2.5077114105	119.94200134	Well_9
5527.594	34.996757507	67.094718933	0.1016149595	2.4948439598	120.75969696	Well_9
5527.794	35.381542206	67.81552124	0.1101570278	2.4728393555	122.1339035	Well_9
5527.994	33.507133484	68.282516479	0.1292150319	2.4492640495	123.36309814	Well_9
5528.194	35.845977783	68.560844421	0.1412611455	2.4549098015	123.36990356	Well_9
5528.394	38.094932556	68.686714172	0.1399918348	2.4745054245	123.13500214	Well_9
5528.594	36.319683075	67.904167175	0.1352580637	2.467965126	121.66049957	Well_9
5528.794	32.982543945	66.739768982	0.1277663857	2.4551310539	119.67700195	Well_9
5528.994	30.832605362	66.571029663	0.1199526414	2.473348856	118.71219635	Well_9
5529.194	32.160030365	66.37702179	0.1118440777	2.5020902157	118.65239716	Well_9
5529.394	35.520126343	66.052696228	0.1046035886	2.5049664974	119.04769897	Well_9
5529.594	35.942043304	66.314659119	0.1013918668	2.4977118969	120.05539703	Well_9
5529.794	35.826213837	66.491317749	0.1040993258	2.491348505	120.78710175	Well_9
5529.994	32.899688721	66.265068054	0.1126257926	2.4763112068	120.7193985	Well_9
5530.194	30.412441254	66.227485657	0.1196019575	2.4703323841	119.88230133	Well_9
5530.394	32.570846558	66.333641052	0.1199637502	2.4915795326	118.99040222	Well_9
5530.594	34.500934601	66.292228699	0.1187201664	2.5131123066	118.3035965	Well_9
5530.794	35.275608063	65.946304321	0.1199852899	2.5200045109	117.93260193	Well_9
5530.994	34.740268707	65.554656982	0.1191952527	2.5262289047	116.98069763	Well_9
5531.194	33.696876526	65.200744629	0.1188260168	2.5187001228	115.58110046	Well_9
5531.394	34.929664612	64.510047913	0.1180518419	2.5057637691	114.14040375	Well_9
5531.594	35.953971863	63.806999207	0.1124984026	2.5107049942	112.92169952	Well_9
5531.794	40.706489563	63.354103088	0.1030002162	2.5317568779	112.40899658	Well_9
5531.994	49.001422882	63.109588623	0.0902906954	2.5643723011	111.71240234	Well_9
5532.194	49.556648254	63.039531708	0.0784172714	2.5813171864	112.47509766	Well_9
5532.394	41.382843018	63.28049469	0.075977087	2.5593161583	113.84420013	Well_9
5532.594	35.714374542	63.839550018	0.0837235525	2.5265936852	115.23519897	Well_9
5532.794	37.555297852	64.941497803	0.0935951397	2.5219957829	117.05120087	Well_9
5532.994	37.24382782	66.093322754	0.1037950888	2.5167410374	118.98120117	Well_9
5533.194	36.848815918	66.367980957	0.1129275188	2.5037512779	119.55799866	Well_9
5533.394	38.930610657	66.242088318	0.1181372181	2.4940526485	120.57420349	Well_9
5533.594	39.55651474	66.209777832	0.1198110059	2.4966628551	120.63439941	Well_9
5533.794	39.544570923	66.206718445	0.1195062175	2.4956457615	119.67870331	Well_9
5533.994	40.720024109	65.780677795	0.1173333004	2.4935388565	118.93769836	Well_9
5534.194	42.312572479	65.596961975	0.1093213931	2.4977781773	118.5535965	Well_9
5534.394	40.010971069	66.090713501	0.0974593908	2.4955811501	118.1713028	Well_9
5534.594	39.989429474	66.490829468	0.0848762393	2.5137794018	118.0802002	Well_9
5534.794	46.127529144	66.631713867	0.0752767324	2.5404901505	117.91210175	Well_9
5534.994	53.000995636	66.341514587	0.0708295107	2.5535354614	117.71859741	Well_9
5535.194	56.820320129	65.73550415	0.0710714087	2.5501844883	117.44740295	Well_9
5535.394	54.564682007	65.184356689	0.0812728181	2.5282130241	118.00990295	Well_9
5535.594	46.85276413	66.017356873	0.0922577605	2.4968521595	119.62069702	Well_9
5535.794	40.218460083	67.292861938	0.096113503	2.4838242531	121.22480011	Well_9
5535.994	43.906375885	68.217735291	0.0966524035	2.4920656681	122.38899994	Well_9
5536.194	47.076908112	68.841117859	0.0968114808	2.4942495823	123.20429993	Well_9
5536.394	45.96887207	69.068565369	0.0989665836	2.4863598347	123.77249908	Well_9
5536.594	46.694824219	68.681945801	0.107254751	2.4874989986	123.58000183	Well_9
5536.794	46.014392853	68.379989624	0.1174292564	2.493509531	123.376297	Well_9
5536.994	41.720123291	67.782302856	0.1218732223	2.4988226891	122.89029694	Well_9
5537.194	37.849159241	67.523101807	0.1094493419	2.5071461201	122.36940002	Well_9
5537.394	40.028778076	68.488800049	0.0888705477	2.5119361877	122.4464035	Well_9
5537.594	46.657173157	68.874000549	0.0735231712	2.5049939156	122.09559631	Well_9
5537.794	52.597595215	68.593452454	0.0697309449	2.5250046253	121.33999634	Well_9
5537.994	48.113510132	67.831680298	0.0786038935	2.5399897099	119.63020325	Well_9
5538.194	42.386974335	66.410980225	0.0953715444	2.5241818428	118.19529724	Well_9
5538.394	42.111186981	65.194007874	0.1111887917	2.5070338249	117.58989716	Well_9
5538.594	38.782676697	65.566719055	0.1170076057	2.4910843372	117.75749969	Well_9
5538.794	34.331718445	66.052978516	0.113040641	2.481095314	118.12020111	Well_9
5538.994	33.919055939	66.224914551	0.1090346873	2.4886817932	117.85890198	Well_9
5539.194	35.743484497	66.328483582	0.1117685735	2.4939465523	117.76229858	Well_9
5539.394	35.081027985	66.248847961	0.1153624877	2.4841599464	117.65820313	Well_9
5539.594	35.323959351	66.004219055	0.1170440987	2.4862971306	117.3062973	Well_9
5539.794	40.009368896	65.330345154	0.1120925099	2.5105266571	116.73169708	Well_9
5539.994	45.101764679	64.575996399	0.0999123305	2.5441668034	115.875	Well_9
5540.194	49.726707458	64.08429718	0.0873203501	2.5701408386	114.99790192	Well_9
5540.394	46.297294617	63.869815826	0.0768397599	2.5648906231	113.83139801	Well_9
5540.594	40.609901428	63.71516037	0.067583859	2.5595676899	113.98400116	Well_9
5540.794	43.501800537	63.873672485	0.0646537542	2.568552494	114.33719635	Well_9
5540.994	49.687358856	63.996589661	0.069891192	2.5598101616	114.35669708	Well_9
5541.194	53.473258972	63.861064911	0.0745616108	2.5420832634	114.65840149	Well_9
5541.394	55.469779968	63.97233963	0.0775586516	2.5578575134	115.65249634	Well_9
5541.594	48.636100769	64.647033691	0.0804494992	2.5526952744	117.27629852	Well_9
5541.794	37.894828796	65.928619385	0.0805195197	2.5116710663	118.64489746	Well_9
5541.994	36.275699615	67.865249634	0.0762106404	2.490241766	119.97910309	Well_9
5542.194	40.80903244	68.270324707	0.0769316629	2.4879968166	120.78340149	Well_9
5542.394	45.590675354	67.640968323	0.0848643035	2.4931712151	120.67559814	Well_9
5542.594	50.692901611	66.504219055	0.0928118601	2.5111224651	120.33550262	Well_9
5542.794	52.698696136	64.999954224	0.0980888233	2.5367512703	118.87789917	Well_9
5542.994	47.48399353	64.82484436	0.0963429287	2.5337443352	117.99120331	Well_9
5543.194	43.346282959	65.308151245	0.0879793242	2.5223805904	117.96649933	Well_9
5543.394	43.103527069	65.721412659	0.0817722902	2.5208928585	118.58550262	Well_9
5543.594	44.625858307	66.187110901	0.083648935	2.5196945667	119.85769653	Well_9
5543.794	43.536308289	66.378074646	0.0884941742	2.5115139484	119.72949982	Well_9
5543.994	44.527843475	66.19127655	0.0971241519	2.5174202919	118.34470367	Well_9
5544.194	49.830070496	65.586547852	0.1013744101	2.5367350578	117.74669647	Well_9
5544.394	49.231983185	64.831008911	0.0997738093	2.5272033215	117.43689728	Well_9
5544.594	41.436676025	65.111373901	0.0973267928	2.5093977451	117.6556015	Well_9
5544.794	36.015701294	66.001808167	0.0930337012	2.4990632534	117.63990021	Well_9
5544.994	34.157253265	66.913314819	0.0850116611	2.5004911423	117.65699768	Well_9
5545.194	37.913341522	66.954521179	0.0766772702	2.5223281384	117.71620178	Well_9
5545.394	40.761135101	65.890884399	0.0726406649	2.5455679893	117.30570221	Well_9
5545.594	41.49515152	64.988754272	0.0750955641	2.5427339077	117.11910248	Well_9
5545.794	39.204238892	64.567512512	0.0796466246	2.5130803585	117.04250336	Well_9
5545.994	34.414051056	64.534172058	0.0864616185	2.493986845	117.0	Well_9
5546.194	31.589202881	64.509109497	0.0939981118	2.4876320362	117.0	Well_9
5546.394	29.970602036	64.602386475	0.0984031558	2.4852740765	117.0	Well_9
5546.594	28.413450241	64.863372803	0.1004232988	2.4840209484	116.95549774	Well_9
5546.794	27.457368851	65.028457642	0.1017317325	2.4844429493	116.90820313	Well_9
5546.994	27.110843658	65.107597351	0.1034951955	2.4903054237	116.80370331	Well_9
5547.194	28.290260315	65.339332581	0.106488727	2.5113954544	116.91940308	Well_9
5547.394	29.83587265	65.595542908	0.1093962267	2.5140459538	117.52320099	Well_9
5547.594	29.441446304	65.824981689	0.108415246	2.5080165863	118.1167984	Well_9
5547.794	33.247497559	66.444351196	0.1078399867	2.5140149593	118.42590332	Well_9
5547.994	37.395679474	66.644721985	0.1085020974	2.4994902611	117.78479767	Well_9
5548.194	39.638725281	66.02570343	0.103340365	2.4891543388	116.10929871	Well_9
5548.394	41.204109192	64.968467712	0.0909835696	2.5213088989	114.31569672	Well_9
5548.594	41.258808136	63.841781616	0.0748330578	2.5720016956	113.24330139	Well_9
5548.794	41.817367554	63.10490799	0.0597014017	2.5971260071	112.71579742	Well_9
5548.994	42.686473846	62.863071442	0.0514505468	2.6056036949	112.70179749	Well_9
5549.194	45.870307922	62.903881073	0.0542989969	2.608840704	112.92140198	Well_9
5549.394	48.774417877	63.186645508	0.0611876138	2.5946054459	113.48459625	Well_9
5549.594	50.125667572	63.493484497	0.0653206259	2.5756707191	113.79869843	Well_9
5549.794	51.011726379	63.549102783	0.0652519912	2.5825054646	114.49810028	Well_9
5549.994	48.034233093	63.891967773	0.0646541417	2.5937645435	115.54869843	Well_9
5550.194	39.823970795	64.850257874	0.0655137077	2.5770411491	116.75250244	Well_9
5550.394	31.702594757	65.825752258	0.067217268	2.5440516472	117.67549896	Well_9
5550.594	30.076385498	66.961448669	0.0647150129	2.5254669189	117.48529816	Well_9
5550.794	34.431556702	66.992446899	0.0590894893	2.5214655399	117.09279633	Well_9
5550.994	41.766201019	66.133491516	0.0574722402	2.5313584805	116.69360352	Well_9
5551.194	44.993679047	65.072517395	0.0610465668	2.5516622066	115.98300171	Well_9
5551.394	41.615047455	64.211532593	0.0640015826	2.565662384	114.87329865	Well_9
5551.594	43.413566589	63.33808136	0.0683509782	2.5628199577	114.81680298	Well_9
5551.794	47.579616547	63.347827911	0.0702701658	2.5552859306	114.23789978	Well_9
5551.994	40.876716614	63.237861633	0.0651852563	2.549684763	113.6026001	Well_9
5552.194	32.690357208	62.74376297	0.0578321554	2.5647706985	112.94309998	Well_9
5552.394	36.749671936	62.531517029	0.053162992	2.5919473171	112.55169678	Well_9
5552.594	45.3503685	62.838409424	0.0519528873	2.5910964012	112.34750366	Well_9
5552.794	47.231998444	63.222988129	0.0545493439	2.5859780312	112.16470337	Well_9
5552.994	45.700157166	63.692710876	0.0630414262	2.5916047096	112.23999786	Well_9
5553.194	44.870510101	63.473575592	0.0711843222	2.5959780216	112.16670227	Well_9
5553.394	44.179351807	63.276382446	0.0701886266	2.5839784145	111.99150085	Well_9
5553.594	47.179885864	63.141448975	0.0641750842	2.5788471699	111.81390381	Well_9
5553.794	53.406074524	63.30034256	0.0561804101	2.5860290527	111.52610016	Well_9
5553.994	57.645706177	63.439586639	0.0479921699	2.5912771225	111.19979858	Well_9
5554.194	59.860351563	63.382286072	0.0447787233	2.5893409252	111.06590271	Well_9
5554.394	54.76083374	63.38325119	0.047371231	2.5863547325	111.02069855	Well_9
5554.594	49.336162567	63.421531677	0.0500302687	2.5914046764	110.90049744	Well_9
5554.794	48.280437469	62.992874146	0.0454477184	2.6020464897	110.69850159	Well_9
5554.994	49.308666229	62.505874634	0.0393383913	2.6107084751	110.59449768	Well_9
5555.194	54.480068207	62.722839355	0.0373640917	2.6195487976	110.5734024	Well_9
5555.394	69.062232971	62.593338013	0.0370809063	2.6178622246	111.00309753	Well_9
5555.594	77.676628113	62.089321136	0.0389312245	2.6199097633	111.76080322	Well_9
5555.794	65.754867554	62.727924347	0.0463024601	2.6124765873	112.87149811	Well_9
5555.994	48.230072021	63.551315308	0.0594089888	2.5536828041	113.76599884	Well_9
5556.194	42.240600586	64.391433716	0.0692787766	2.5188324451	113.76930237	Well_9
5556.394	62.487407684	65.398170471	0.064534612	2.5397257805	113.29450226	Well_9
5556.594	76.000495911	65.598922729	0.0468865745	2.5526456833	112.71279907	Well_9
5556.794	71.169830322	65.114898682	0.0291290414	2.5816166401	112.35900116	Well_9
5556.994	70.137504578	64.54801178	0.0244416371	2.5984694958	112.02380371	Well_9
5557.194	74.308990479	64.152519226	0.0274310391	2.5935764313	111.3742981	Well_9
5557.394	72.867179871	63.9270401	0.0310151875	2.5833768845	111.02269745	Well_9
5557.594	68.61315155	63.867904663	0.0363776907	2.584305048	110.68599701	Well_9
5557.794	58.443317413	63.491539001	0.040983025	2.5924062729	110.33070374	Well_9
5557.994	47.973678589	62.878608704	0.0454754978	2.5804672241	110.74569702	Well_9
5558.194	50.492366791	62.040649414	0.0497154556	2.5815064907	111.08679962	Well_9
5558.394	62.36743927	62.229213715	0.050241001	2.5913944244	111.59320068	Well_9
5558.594	70.887878418	64.409049988	0.0461457334	2.5725231171	112.86329651	Well_9
5558.794	70.143791199	66.804069519	0.0401690975	2.5387880802	114.94920349	Well_9
5558.994	61.564094543	67.908187866	0.0373830311	2.5250575542	116.33070374	Well_9
5559.194	56.134098053	68.157821655	0.0430282094	2.5424203873	117.04029846	Well_9
5559.394	50.373348236	66.917961121	0.052950982	2.5607919693	118.20220184	Well_9
5559.594	49.429271698	66.168678284	0.0589551181	2.5508882999	119.28019714	Well_9
5559.794	58.200798035	68.081314087	0.0586621128	2.5388975143	121.26660156	Well_9
5559.994	70.473701477	72.155380249	0.0473561138	2.5066518784	124.42169952	Well_9
5560.194	75.822250366	74.973152161	0.0334248766	2.4839141369	126.8062973	Well_9
5560.394	69.694221497	75.158905029	0.0298744813	2.5152528286	128.21130371	Well_9
5560.594	61.902431488	73.874763489	0.0326285958	2.5423007011	128.50090027	Well_9
5560.794	65.464317322	72.2526474	0.0347727016	2.542222023	128.27589417	Well_9
5560.994	74.621520996	71.563858032	0.0325653292	2.5310094357	127.0684967	Well_9
5561.194	73.491607666	71.53993988	0.0276755672	2.5249583721	125.00479889	Well_9
5561.394	67.870956421	70.815040588	0.0273702741	2.5587842464	123.37879944	Well_9
5561.594	73.019302368	68.697952271	0.0330186225	2.5734908581	121.14990234	Well_9
5561.794	77.560943604	67.246772766	0.0357611813	2.5512962341	119.50270081	Well_9
5561.994	75.903892517	67.178573608	0.0350309946	2.5386874676	117.86949921	Well_9
5562.194	70.663360596	68.069702148	0.0333492607	2.5622925758	117.16570282	Well_9
5562.394	71.121047974	68.147972107	0.0308858268	2.5795691013	116.74680328	Well_9
5562.594	74.767463684	67.411201477	0.0295275599	2.5641810894	116.13369751	Well_9
5562.794	69.425224304	66.716278076	0.026507128	2.5688612461	114.93250275	Well_9
5562.994	60.411319733	65.807319641	0.0225120913	2.6051542759	113.84140015	Well_9
5563.194	53.054416656	63.372665405	0.0245739911	2.6215372086	112.5714035	Well_9
5563.394	47.301452637	61.653430939	0.0332095884	2.625084877	111.03330231	Well_9
5563.594	44.591518402	61.174842834	0.0396065041	2.6293973923	110.50749969	Well_9
5563.794	41.739536285	61.260864258	0.0380791798	2.6122596264	109.79309845	Well_9
5563.994	43.285873413	61.133769989	0.0332998261	2.6051313877	109.24500275	Well_9
5564.194	47.339828491	60.884361267	0.0326958224	2.6204333305	108.64769745	Well_9
5564.394	44.70116806	61.231193542	0.0295486934	2.6292293072	108.65119934	Well_9
5564.594	43.145881653	61.809669495	0.0233498532	2.6145789623	109.56060028	Well_9
5564.794	52.777481079	62.989330292	0.0249194596	2.5932142735	111.18689728	Well_9
5564.994	60.3802948	64.409355164	0.0286055747	2.5856156349	113.16390228	Well_9
5565.194	59.416660309	65.969200134	0.0313900933	2.5837545395	116.1065979	Well_9
5565.394	58.124164581	67.538803101	0.0327366665	2.5850999355	121.56020355	Well_9
5565.594	58.794586182	70.643585205	0.0288371183	2.5571315289	126.02469635	Well_9
5565.794	63.132263184	74.140289307	0.0266207401	2.4806380272	130.04229736	Well_9
5565.994	66.860061646	75.862434387	0.030418383	2.4658455849	132.56069946	Well_9
5566.194	61.223957062	75.539756775	0.0349505804	2.5089211464	134.01370239	Well_9
5566.394	54.248905182	74.040481567	0.0366336182	2.5341615677	134.35690308	Well_9
5566.594	50.448745728	73.379882813	0.0362374671	2.5530133247	133.61689758	Well_9
5566.794	52.399940491	74.052864075	0.0332411192	2.5328118801	132.13850403	Well_9
