MD	PHIE	GR	DTCO	RHOB	PHI_ALT	DTS	WELL
5452.0955	0.008880578	46.272506714	52.782646179	2.7300207615	0.0431183539	80.578300476	Well_2
5452.2955	0.0070298556	44.676017761	53.684421539	2.7179203033	0.0462577976	82.352203369	Well_2
5452.4955	0.0116828736	45.7072258	54.607162476	2.7292249203	0.0606874339	84.399902344	Well_2
5452.6955	0.0160730314	48.114238739	55.556285858	2.7340631485	0.0622464828	84.516700745	Well_2
5452.8955	0.0137444222	48.675983429	55.779720306	2.7237038612	0.0553542674	87.257698059	Well_2
5453.0955	0.0088068899	48.377304077	55.488643646	2.7150065899	0.0513274595	87.954101563	Well_2
5453.2955	0.0071990159	48.585678101	55.192955017	2.7181146145	0.0659671649	88.150596619	Well_2
5453.4955	0.0056814305	48.723484039	55.92010498	2.7411191463	0.0711117461	88.910301208	Well_2
5453.6955	0.0043385825	47.525550842	56.335235596	2.7445018291	0.0606770106	89.025901794	Well_2
5453.8955	0.005746522	46.361255646	56.248672485	2.730052948	0.0444594361	90.118797302	Well_2
5454.0955	0.0104043968	47.964645386	55.900398254	2.7170906067	0.0421137698	90.568397522	Well_2
5454.2955	0.01393189	50.457717896	56.322975159	2.7301988602	0.0449953564	91.659301758	Well_2
5454.4955	0.0119066276	48.275466919	57.096286774	2.73097682	0.0422881767	92.041000366	Well_2
5454.6955	0.0081973756	47.308692932	58.023151398	2.7041659355	0.0395882539	92.003700256	Well_2
5454.8955	0.0058501968	49.793151855	58.088680267	2.6814498901	0.0373216271	92.237701416	Well_2
5455.0955	0.005082021	50.553371429	58.142444611	2.6809201241	0.0313778594	93.142196655	Well_2
5455.2955	0.0049999999	50.939693451	58.140304565	2.6794683933	0.0318861455	93.004997253	Well_2
5455.4955	0.0047214567	50.23462677	57.521617889	2.6776375771	0.0349274278	92.247299194	Well_2
5455.6955	0.0052215224	48.842243195	56.927806854	2.6852710247	0.0330076888	91.566902161	Well_2
5455.8955	0.006355315	48.639099121	56.312362671	2.6851341724	0.0343965404	90.405899048	Well_2
5456.0955	0.0060545276	47.875667572	56.231189728	2.6818182468	0.0387398489	89.549499512	Well_2
5456.2955	0.0057999999	45.617950439	55.997894287	2.6874041557	0.0413837656	89.399803162	Well_2
5456.4955	0.0069643701	45.857242584	55.600921631	2.6867544651	0.0440423489	89.095001221	Well_2
5456.6955	0.013193504	48.825885773	55.693595886	2.6855835915	0.0484324768	88.669197083	Well_2
5456.8955	0.0204626638	59.624809265	55.439098358	2.6945939064	0.0475536883	90.736099243	Well_2
5457.0955	0.0213440936	69.649528503	55.386196136	2.7041993141	0.0501222834	90.511398315	Well_2
5457.2955	0.0169950798	72.221305847	55.870643616	2.6984615326	0.0666403398	90.619102478	Well_2
5457.4955	0.0113441609	72.204269409	56.347568512	2.6974730492	0.0770572275	90.431297302	Well_2
5457.6955	0.0060841865	72.787483215	56.404491425	2.7023017406	0.0768335089	90.266601563	Well_2
5457.8955	0.002593504	68.447929382	55.825660706	2.7097907066	0.0647438467	91.037498474	Well_2
5458.0955	0.0015948819	67.409896851	54.439517975	2.7327208519	0.0620451793	90.725799561	Well_2
5458.2955	0.0039570867	68.981086731	53.400939941	2.7704687119	0.0621331781	90.065200806	Well_2
5458.4955	0.010277559	68.505332947	53.289329529	2.7972941399	0.0654303655	89.586196899	Well_2
5458.6955	0.0146152228	63.736858368	53.707233429	2.7939426899	0.0684784129	88.593002319	Well_2
5458.8955	0.0136708664	58.541824341	53.629867554	2.7762446404	0.0731599033	88.197402954	Well_2
5459.0955	0.0090842517	54.458324432	52.508148193	2.7721960545	0.0794571117	87.902496338	Well_2
5459.2955	0.0082297903	52.388286591	52.008556366	2.7724554539	0.0752322227	87.630096436	Well_2
5459.4955	0.0078003281	51.265651703	52.156974792	2.7763845921	0.0700517669	87.455703735	Well_2
5459.6955	0.0060169292	50.978504181	52.685977936	2.7807002068	0.072104767	87.488700867	Well_2
5459.8955	0.0048280838	50.587371826	53.12594986	2.7877953053	0.0727201849	87.635398865	Well_2
5460.0955	0.0022432415	47.933227539	53.853839874	2.7906458378	0.0856050402	87.740600586	Well_2
5460.2955	0.0004604331	47.293914795	54.092063904	2.785402298	0.0939298794	87.999397278	Well_2
5460.4955	0.0007	46.392192841	53.748794556	2.7741734982	0.0924416408	85.671203613	Well_2
5460.6955	0.0007335301	46.603191376	53.332237244	2.7776687145	0.0868598148	86.902099609	Well_2
5460.8955	0.0015124016	48.813365936	52.878166199	2.7888269424	0.0823313072	87.026702881	Well_2
5461.0955	0.0033399607	49.449199677	52.846164703	2.8101477623	0.0854074284	87.039001465	Well_2
5461.2955	0.0035629265	51.127140045	53.687759399	2.8192181587	0.0953660458	86.865699768	Well_2
5461.4955	0.0060862205	50.535652161	53.787220001	2.8167784214	0.0931676179	86.479698181	Well_2
5461.6955	0.0079866797	48.810832977	53.483406067	2.8084726334	0.0866450667	86.231300354	Well_2
5461.8955	0.0077744094	49.217685699	53.020782471	2.8087348938	0.095647037	82.958602905	Well_2
5462.0955	0.0082389768	49.825195313	52.853126526	2.8212769032	0.1082907766	80.882102966	Well_2
5462.2955	0.0088498034	50.08177948	52.694137573	2.8396756649	0.1142282411	80.437698364	Well_2
5462.4955	0.0059317583	51.170005798	52.14333725	2.8401243687	0.1080256477	80.552902222	Well_2
5462.6955	0.0026037402	50.824588776	51.699134827	2.8380768299	0.0972404256	80.203300476	Well_2
5462.8955	0.006603084	51.361988068	51.16097641	2.8562657833	0.0955040827	79.385803223	Well_2
5463.0955	0.0091833333	50.342498779	50.890441895	2.8814666271	0.1052378491	77.188903809	Well_2
5463.2955	0.0088812988	49.019943237	51.181217194	2.8834424019	0.1041113809	76.95400238	Well_2
5463.4955	0.007637992	47.24515152	51.41834259	2.8684055805	0.0997088328	76.884399414	Well_2
5463.6955	0.0078508528	47.385726929	51.645168304	2.8493962288	0.1017977074	76.464996338	Well_2
5463.8955	0.0103000002	47.140079498	51.708106995	2.8476934433	0.1014412418	76.749000549	Well_2
5464.0955	0.008880971	46.47303772	51.75693512	2.8631367683	0.0995121077	76.649398804	Well_2
5464.2955	0.0092488192	46.418056488	51.492275238	2.868478775	0.0995022058	77.220497131	Well_2
5464.4955	0.0070448816	47.322914124	51.354099274	2.8632035255	0.0958350599	78.747398376	Well_2
5464.6955	0.0045343833	46.280094147	51.210155487	2.8634476662	0.0904576108	78.914299011	Well_2
5464.8955	0.0056309709	46.104576111	51.234920502	2.8683140278	0.0883128867	79.070701599	Well_2
5465.0955	0.0076714563	45.773464203	51.392345428	2.8649146557	0.0884295702	79.260597229	Well_2
5465.2955	0.0110366801	46.327644348	51.678901672	2.8602392673	0.0878316909	79.186698914	Well_2
5465.4955	0.0092866793	47.606658936	52.06167984	2.8477258682	0.0933201388	79.515098572	Well_2
5465.6955	0.007197638	46.848621368	52.166904449	2.836327076	0.097702533	79.202903748	Well_2
5465.8955	0.0049824147	47.657020569	51.814163208	2.83629632	0.102196455	79.305000305	Well_2
5466.0955	0.0057378612	48.490848541	51.30770874	2.8420419693	0.1003747359	79.127197266	Well_2
5466.2955	0.0057112202	48.944313049	51.101566315	2.8406085968	0.093894884	79.155700684	Well_2
5466.4955	0.0040711286	48.361095428	51.245540619	2.8486011028	0.0919280872	79.093200684	Well_2
5466.6955	0.0016892389	48.136684418	51.34078598	2.8597590923	0.0818576217	79.145401001	Well_2
5466.8955	0.0015212598	46.731769562	51.377826691	2.8668575287	0.080692634	79.582901001	Well_2
5467.0955	0.0028980316	46.641872406	51.296047211	2.8622226715	0.0764104128	79.888496399	Well_2
5467.2955	0.0027860892	46.497684479	51.548408508	2.8468079567	0.0730158761	79.88999939	Well_2
5467.4955	0.0042185038	48.023899078	51.899814606	2.8354535103	0.0798578635	80.573501587	Well_2
5467.6955	0.0050068242	46.612819672	52.160961151	2.8196744919	0.0809520856	79.553100586	Well_2
5467.8955	0.0055317585	45.138542175	52.275260925	2.8128774166	0.0826414153	79.308097839	Well_2
5468.0955	0.0057891733	44.688659668	52.311714172	2.8041706085	0.0844919384	80.639503479	Well_2
5468.2955	0.006781627	45.926521301	52.280975342	2.8005774021	0.0828234777	80.16519928	Well_2
5468.4955	0.0073065618	46.931240082	52.177852631	2.8134772778	0.0736005157	81.512298584	Well_2
5468.6955	0.0074999998	47.401714325	52.085933685	2.8172082901	0.0757567063	81.529998779	Well_2
5468.8955	0.006238583	47.510700226	52.182201385	2.8175988197	0.0844138488	81.395202637	Well_2
5469.0955	0.0091161411	49.946510315	52.254737854	2.8173840046	0.0934889019	81.504096985	Well_2
5469.2955	0.0106360242	56.676280975	52.198448181	2.8102738857	0.095571503	81.462501526	Well_2
5469.4955	0.0084846457	62.788608551	52.045806885	2.7991952896	0.0935900882	81.35900116	Well_2
5469.6955	0.003297966	68.509437561	51.859142303	2.8054823875	0.0941462442	80.948600769	Well_2
5469.8955	0.0064568897	81.52040863	51.786827087	2.8228037357	0.0989831164	80.537399292	Well_2
5470.0955	0.0088090552	97.171684265	51.757377625	2.8397316933	0.0983529836	80.075401306	Well_2
5470.2955	0.0095637133	100.53373718	51.843524933	2.8402938843	0.0994803831	80.007797241	Well_2
5470.4955	0.0082366141	93.812286377	51.869689941	2.8365602493	0.0901206136	79.878799438	Well_2
5470.6955	0.0052053807	85.723152161	51.613792419	2.8421981335	0.069333151	79.652099609	Well_2
5470.8955	0.0071106302	82.120887756	50.896080017	2.857714653	0.0298540872	79.822898865	Well_2
5471.0955	0.0133145666	77.874153137	49.857276917	2.8709449768	0.0085438043	80.242401123	Well_2
5471.2955	0.0142663391	74.98865509	49.97121048	2.8672981262	0.0077040177	80.900596619	Well_2
5471.4955	0.0134992786	71.309753418	51.261764526	2.8265421391	0.0146349426	82.314598083	Well_2
5471.6955	0.0126375984	59.731773376	53.313285828	2.7523136139	0.0092696948	83.07409668	Well_2
5471.8955	0.0112912729	42.565288544	54.587585449	2.6814115047	0.0072795218	84.700500488	Well_2
5472.0955	0.0101076774	35.572483063	55.383071899	2.6417894363	0.0098476522	87.00869751	Well_2
5472.2955	0.0118507873	33.564292908	56.132423401	2.6345984936	0.0245247167	87.536300659	Well_2
5472.4955	0.0116368765	34.107849121	56.771678925	2.6364760399	0.0468388908	87.934700012	Well_2
5472.6955	0.0091094486	35.257938385	57.146896362	2.6236622334	0.066552721	89.269500732	Well_2
5472.8955	0.0086204726	33.858543396	57.182472229	2.6189591885	0.0764161572	90.60710144	Well_2
5473.0955	0.0109302495	33.324977875	56.937072754	2.6333024502	0.0855807215	91.371200562	Well_2
5473.2955	0.0110314302	33.28553772	56.659381866	2.6635789871	0.0848895982	92.282600403	Well_2
5473.4955	0.0052751969	32.13999939	57.34552002	2.700940609	0.0842669308	92.680496216	Well_2
5473.6955	0.0046000001	32.13999939	57.957553864	2.7250561714	0.088915579	93.356002808	Well_2
5473.8955	0.0034606301	30.022670746	58.498867035	2.7362716198	0.0886781737	94.794799805	Well_2
5474.0955	0.0015570866	30.479114532	58.117530823	2.7548849583	0.0904404521	94.866500854	Well_2
5474.2955	0.0022296589	33.052932739	57.887405396	2.7614631653	0.1009448245	94.770202637	Well_2
5474.4955	0.002045407	34.465293884	57.615715027	2.7660346031	0.1035524234	94.643798828	Well_2
5474.6955	0.0028374016	33.928699493	56.983356476	2.7825706005	0.0926122814	92.707603455	Well_2
5474.8955	0.0065423883	35.908981323	56.151966095	2.7913024426	0.0928201228	91.649002075	Well_2
5475.0955	0.0051060366	38.60697937	55.360687256	2.8038113117	0.0960436463	90.051498413	Well_2
5475.2955	0.0056124013	40.864585876	54.559864044	2.8275544643	0.097176142	88.382499695	Well_2
5475.4955	0.0079137143	41.431404114	54.252124786	2.8324351311	0.0991567224	87.808700562	Well_2
5475.6955	0.0057903542	41.279579163	54.040161133	2.8205020428	0.1031881645	86.916900635	Well_2
5475.8955	0.0057728346	40.813777924	53.838077545	2.8182713985	0.1062338501	84.808998108	Well_2
5476.0955	0.0069311024	40.661029816	53.806980133	2.8250799179	0.1120449007	84.563903809	Well_2
5476.2955	0.0073000002	42.184589386	53.767192841	2.8320269585	0.1146563143	84.973098755	Well_2
5476.4955	0.0059639765	45.514133453	53.702262878	2.8390855789	0.1117896214	84.339996338	Well_2
5476.6955	0.0124966539	46.139415741	53.293235779	2.8502774239	0.1077522486	84.227302551	Well_2
5476.8955	0.0102253938	46.275432587	52.752376556	2.859634161	0.1069863439	83.703300476	Well_2
5477.0955	0.0038763781	44.85962677	52.41368103	2.8703269958	0.1141420826	83.140403748	Well_2
5477.2955	0.0019957349	44.380020142	52.214847565	2.8743259907	0.1249117479	83.200798035	Well_2
5477.4955	0.0094145667	43.328430176	52.259292603	2.8697135448	0.1200931892	83.160003662	Well_2
5477.6955	0.0129980315	40.736671448	52.430030823	2.8622226715	0.1111165881	83.464599609	Well_2
5477.8955	0.0141367456	39.426280975	52.722702026	2.8613164425	0.1100385562	83.972801208	Well_2
5478.0955	0.0092778215	37.123622894	53.348701477	2.8731143475	0.1109739989	84.111801147	Well_2
5478.2955	0.0041419291	34.776321411	53.532783508	2.8860206604	0.1165326238	84.49130249	Well_2
5478.4955	0.0036996063	33.028842926	53.317996979	2.8758752346	0.1218665317	84.337097168	Well_2
5478.6955	0.0040723099	32.411376953	52.977588654	2.86079216	0.1205628961	84.35369873	Well_2
5478.8955	0.0034220472	32.852321625	52.608634949	2.8633935452	0.1183069497	84.34400177	Well_2
5479.0955	0.0025666011	32.759559631	52.516456604	2.8693249226	0.1230223253	83.597801208	Well_2
5479.2955	0.0004939632	30.102218628	52.380256653	2.8829555511	0.1213252917	83.312698364	Well_2
5479.4955	0.0	29.419841766	52.356773376	2.8913915157	0.1276311576	82.861297607	Well_2
5479.6955	0.0	28.691772461	52.19732666	2.8942861557	0.1315271556	80.895698547	Well_2
5479.8955	0.0001278215	27.403417587	51.603443146	2.8952760696	0.1322262436	80.123802185	Well_2
5480.0955	0.0018533465	27.02576828	50.947616577	2.9068975449	0.128751874	81.299102783	Well_2
5480.2955	0.0094040027	27.670398712	50.461288452	2.9125549793	0.1219163239	80.511703491	Well_2
5480.4955	0.0114676505	27.34303093	50.329063416	2.9249083996	0.1152761728	80.351303101	Well_2
5480.6955	0.0193151571	27.859567642	50.870502472	2.9306910038	0.1071807146	80.582298279	Well_2
5480.8955	0.0216000006	29.089736938	51.631824493	2.9225065708	0.1037037596	80.953399658	Well_2
5481.0955	0.014364305	29.296430588	52.295387268	2.9047672749	0.1066637486	82.956596375	Well_2
5481.2955	0.0061988188	27.973976135	52.756126404	2.8860890865	0.1084931418	83.269096375	Well_2
5481.4955	0.0080637801	30.178379059	53.152618408	2.8688900471	0.1098134965	83.617698669	Well_2
5481.6955	0.0082907481	34.128479004	53.354576111	2.8532168865	0.109212704	87.218299866	Well_2
5481.8955	0.0053872047	35.937206268	53.256343842	2.8511514664	0.1114776805	85.067100525	Well_2
5482.0955	0.0038097771	37.154197693	53.059890747	2.8594727516	0.1129773557	85.540298462	Well_2
5482.2955	0.0039635827	37.61888504	52.957675934	2.8612418175	0.1102780923	83.855697632	Well_2
5482.4955	0.0071820868	36.797794342	52.826278687	2.8635799885	0.1104228497	83.617797852	Well_2
5482.6955	0.0089921253	41.663608551	52.646762848	2.8660690784	0.1133451313	83.116401672	Well_2
5482.8955	0.0082958657	50.728759766	52.618621826	2.8657870293	0.1192949191	84.139297485	Well_2
5483.0955	0.0075584645	72.193595886	52.902832031	2.8617956638	0.1194016933	84.429199219	Well_2
5483.2955	0.0057604983	95.313316345	53.025051117	2.8584449291	0.1101261452	84.352996826	Well_2
5483.4955	0.0042175194	105.0443573	52.753368378	2.8656270504	0.0939503312	85.432701111	Well_2
5483.6955	0.0055	101.78639984	52.532279968	2.8782980442	0.0778227895	85.554901123	Well_2
5483.8955	0.0056132548	90.435447693	52.541053772	2.8883626461	0.0736641958	87.672203064	Well_2
5484.0955	0.0107959313	68.51134491	53.190544128	2.8793475628	0.054287184	88.242698669	Well_2
5484.2955	0.0057407483	52.479919434	54.141555786	2.8450348377	0.0185748022	90.236701965	Well_2
5484.4955	0.0025026246	44.803352356	55.438602448	2.7954216003	-0.005320603	92.242401123	Well_2
5484.6955	0.005673097	42.575099945	58.117935181	2.7364425659	0.0074216076	93.466201782	Well_2
5484.8955	0.0053637791	43.342029572	62.489360809	2.65924716	0.0229956675	99.009399414	Well_2
5485.0955	0.0334900916	45.313858032	66.97089386	2.5747334957	0.0444675982	102.58390045	Well_2
5485.2955	0.0576430447	49.517707825	68.294769287	2.5182533264	0.0564335436	104.14720154	Well_2
5485.4955	0.067311421	53.222167969	66.336524963	2.5230920315	0.0603877567	108.45179749	Well_2
5485.6955	0.0481939614	49.591094971	62.446689606	2.5851442814	0.0500811599	109.6352005	Well_2
5485.8955	0.0264484901	44.911762238	60.223178864	2.6339614391	0.0405749604	109.91590118	Well_2
5486.0955	0.0240102354	42.779468536	61.29598999	2.6486721039	0.0426056981	110.91030121	Well_2
5486.2955	0.0306143705	42.36541748	65.216491699	2.6324255466	0.0413968004	110.0719986	Well_2
5486.4955	0.0287495423	40.614994049	66.574684143	2.6247668266	0.0424172692	109.51560211	Well_2
5486.6955	0.0196966548	37.38438797	64.56124115	2.626655817	0.0488752015	107.9108963	Well_2
5486.8955	0.0122696189	36.591575623	60.431236267	2.6353421211	0.0559815988	105.58029938	Well_2
5487.0955	0.009989108	39.338768005	57.380645752	2.6577949524	0.0655628666	104.42479706	Well_2
5487.2955	0.0103372047	42.075214386	55.5209198	2.6875846386	0.0654343218	102.6352005	Well_2
5487.4955	0.0036278872	44.965530396	54.523078918	2.7055580616	0.0636863485	98.799301147	Well_2
5487.6955	0.0001998688	46.310260773	54.268047333	2.7263088226	0.054125946	96.543800354	Well_2
5487.8955	0.0005064961	46.404312134	54.436187744	2.7500727177	0.0436603688	92.912498474	Well_2
5488.0955	0.0015509187	42.856056213	53.626934052	2.7709641457	0.0359446034	89.251602173	Well_2
5488.2955	0.0051379264	42.838935852	53.20557785	2.7777884007	0.0281763338	88.570800781	Well_2
5488.4955	0.0077249999	45.069999695	53.550701141	2.7705500126	0.0148364631	87.485298157	Well_2
5488.6955	0.0086688325	48.965400696	53.679790497	2.7512979507	0.0169639494	86.727401733	Well_2
5488.8955	0.0076005249	51.265361786	53.749408722	2.7207930088	0.0341602489	86.645698547	Well_2
5489.0955	0.0062564961	54.375236511	53.523857117	2.7030923367	0.0366153307	85.571601868	Well_2
5489.2955	0.0072992127	55.659580231	52.920978546	2.6902065277	0.0370376706	87.190002441	Well_2
5489.4955	0.0093921917	56.868682861	53.256633759	2.6722390652	0.0312875882	87.317802429	Well_2
5489.6955	0.0127592525	58.755847931	53.729732513	2.6752433777	0.0301853567	87.099197388	Well_2
5489.8955	0.0169963259	57.224567413	54.096408844	2.7048606873	0.0302561168	87.562103271	Well_2
5490.0955	0.0190497376	55.899230957	54.343070984	2.707700491	0.0185147319	88.061798096	Well_2
5490.2955	0.0176852364	58.050510406	54.545127869	2.6951696873	0.0212930031	88.376701355	Well_2
5490.4955	0.0166746713	56.453411102	54.702098846	2.6775650978	0.0306042656	88.495498657	Well_2
5490.6955	0.020749934	56.580661774	55.186016083	2.6688001156	0.0320131853	90.475196838	Well_2
5490.8955	0.0225043315	61.728504181	55.225971222	2.6686506271	0.023709463	90.967697144	Well_2
5491.0955	0.0185637139	67.998710632	54.657402039	2.6672034264	0.0198467206	91.668800354	Well_2
5491.2955	0.0153895663	70.282943726	54.58821106	2.6679177284	0.0267939568	91.756797791	Well_2
5491.4955	0.0146870082	72.173545837	54.368103027	2.6848549843	0.0294335838	91.362701416	Well_2
5491.6955	0.0142021002	76.905601501	53.819301605	2.6935157776	0.0196737014	90.368400574	Well_2
5491.8955	0.0145866135	80.395210266	53.24066925	2.6842565536	0.0034985754	88.924697876	Well_2
5492.0955	0.0210718494	76.563560486	53.452503204	2.6782298088	-0.002324152	88.631103516	Well_2
5492.2955	0.0259056427	65.252944946	54.041355133	2.6835949421	-0.000663833	88.006401062	Well_2
5492.4955	0.0226131249	57.604404449	54.386573792	2.6809105873	0.0020428796	87.548103333	Well_2
5492.6955	0.014171063	56.357067108	54.936000824	2.655402422	0.0111857308	87.407096863	Well_2
5492.8955	0.0103921918	55.956268311	55.455169678	2.6336433887	0.0199104082	87.420501709	Well_2
5493.0955	0.0104602361	54.122779846	55.333251953	2.6225640774	0.0328559019	87.854682922	Well_2
5493.2955	0.0107277557	57.02350235	54.733776093	2.6279015541	0.0433277041	88.171203613	Well_2
5493.4955	0.0098649608	62.290302277	54.954967499	2.6313412189	0.0449665673	87.448898315	Well_2
5493.6955	0.0102965878	66.073425293	55.260269165	2.6371734142	0.032565698	87.537002563	Well_2
5493.8955	0.0125647644	67.034622192	55.667873383	2.6534898281	0.0506598502	88.103302002	Well_2
5494.0955	0.0117642386	68.205131531	55.840389252	2.6727247238	0.0693544894	88.564598083	Well_2
5494.2955	0.0100384513	73.287590027	55.833637238	2.6866540909	0.0732481331	88.854400635	Well_2
5494.4955	0.0114681106	77.405845642	56.13394165	2.687335968	0.0660443753	90.728599548	Well_2
5494.6955	0.0129594486	71.586387634	56.019512177	2.6928753853	0.0622915179	90.985298157	Well_2
5494.8955	0.0124062989	61.411251068	55.883827209	2.7187912464	0.0593714118	91.027496338	Well_2
5495.0955	0.0088257873	56.598720551	55.755966187	2.7496819496	0.062707983	91.320602417	Well_2
5495.2955	0.0081541343	60.16450882	55.074485779	2.7625629902	0.0664967224	91.647598267	Well_2
5495.4955	0.0103271659	61.392356873	54.297142029	2.7591593266	0.0684246644	91.383003235	Well_2
5495.6955	0.0101047242	56.277755737	54.107337952	2.7533254623	0.0700257942	92.078201294	Well_2
5495.8955	0.0100693563	54.193382263	54.583698273	2.748716116	0.0618824437	90.803497314	Well_2
5496.0955	0.0104950136	55.928852081	54.753189087	2.750898838	0.0482695661	90.587600708	Well_2
5496.2955	0.0149899609	55.787853241	54.399612427	2.7669320107	0.0395218208	91.08164978	Well_2
5496.4955	0.0175019037	52.270309448	54.132839203	2.7765164375	0.053179469	91.763298035	Well_2
5496.6955	0.0128438314	50.714183807	54.438415527	2.7696635723	0.061500065	92.011001587	Well_2
5496.8955	0.0123812994	50.146595001	55.403438568	2.7420444489	0.0558068976	92.089698792	Well_2
5497.0955	0.0129932417	48.988647461	55.60503006	2.715931654	0.0462691672	92.659698486	Well_2
5497.2955	0.0101709319	48.793773651	54.729137421	2.716868639	0.0453862436	92.753997803	Well_2
5497.4955	0.0091830706	50.594902039	54.207984924	2.7408337593	0.0429122075	93.066001892	Well_2
5497.6955	0.0139345806	52.914894104	54.412719727	2.753631115	0.04375026	92.905899048	Well_2
5497.8955	0.0164263789	52.965454102	55.432762146	2.740786314	0.0513426028	92.732597351	Well_2
5498.0955	0.0136188976	54.974075317	55.441612244	2.7254202366	0.0633045062	91.683898926	Well_2
5498.2955	0.0127544617	54.067626953	55.151798248	2.7238776684	0.0649616048	89.509399414	Well_2
5498.4955	0.0127830049	53.037250519	53.954227448	2.7325880527	0.0631620809	89.244903564	Well_2
5498.6955	0.0113358265	47.362678528	52.854751587	2.7487399578	0.0614643097	89.057296753	Well_2
5498.8955	0.0117965881	44.638530731	52.983406067	2.7662875652	0.0667026937	89.205200195	Well_2
5499.0955	0.0108442921	43.684547424	53.586528778	2.7752101421	0.0689808652	89.235900879	Well_2
5499.2955	0.0085061025	43.122615814	54.213260651	2.769456625	0.0694998801	89.735900879	Well_2
5499.4955	0.0116924541	38.674751282	54.580684662	2.7675571442	0.0669057742	90.354011536	Well_2
5499.6955	0.0145889763	33.362823486	53.881725311	2.7680151463	0.0649110898	91.057098389	Well_2
5499.8955	0.0154999997	32.166572571	53.823020935	2.7721168995	0.070943363	91.083702087	Well_2
5500.0955	0.0135093834	33.047771454	53.469116211	2.7802834511	0.0746104643	90.543701172	Well_2
5500.2955	0.0110311685	34.333538055	52.810207367	2.7874691486	0.0709559694	89.633903503	Well_2
5500.4955	0.0126391733	33.445728302	52.788761139	2.7857375145	0.0792868584	89.092498779	Well_2
5500.6955	0.0130395014	34.952407837	53.339473724	2.7832062244	0.0863064006	90.361503601	Well_2
5500.8955	0.0126669947	37.950374603	54.418693542	2.7817652225	0.0922988877	90.609100342	Well_2
5501.0955	0.0099291336	40.744644165	55.155174255	2.7725117207	0.0907502919	90.995597839	Well_2
5501.2955	0.0094781499	39.841503143	54.784610748	2.7656292915	0.0887418613	89.515403748	Well_2
5501.4955	0.0089673884	38.115486145	53.654232025	2.7924301624	0.0895653218	89.722900391	Well_2
5501.6955	0.0114381891	37.241828918	52.391105652	2.820237875	0.0818677619	89.5911026	Well_2
5501.8955	0.0149530182	36.389720917	52.038215637	2.8285055161	0.0826509893	89.448196411	Well_2
5502.0955	0.0178743433	38.625907898	52.599136353	2.8221490383	0.0757581666	88.277496338	Well_2
5502.2955	0.0210722443	38.859863281	52.700202942	2.8115987778	0.0810919404	88.109298706	Well_2
5502.4955	0.0227067582	39.952838898	52.622795105	2.8062987328	0.093690291	88.059402466	Well_2
5502.6955	0.0210482944	41.097717285	52.604125977	2.796548605	0.0922560915	86.569801331	Well_2
5502.8955	0.0162281506	41.140434265	52.553081512	2.8000428677	0.0677548274	86.781997681	Well_2
5503.0955	0.0105428481	40.564285278	52.528705597	2.7999494076	0.0660575479	88.70690155	Well_2
5503.2955	0.0093040029	40.319602966	52.497570038	2.8122704029	0.08272852	88.713798523	Well_2
5503.4955	0.011983268	40.615787506	52.684013367	2.8370478153	0.0968356803	88.468597412	Well_2
5503.6955	0.0176376645	41.4884758	52.868297577	2.833571434	0.1090465114	88.253303528	Well_2
5503.8955	0.0219597109	39.868209839	52.986274719	2.7872650623	0.1177396551	87.973999023	Well_2
5504.0955	0.0264531486	38.887519836	53.140720367	2.7789001465	0.107649982	87.604797363	Well_2
5504.2955	0.0218253937	40.862113953	52.931800842	2.8105580807	0.090608187	87.423500061	Well_2
5504.4955	0.0138524277	42.924224854	52.491474152	2.8429479599	0.0697260201	87.015098572	Well_2
5504.6955	0.0141427172	41.421516418	52.055435181	2.8702559471	0.0557757281	87.635498047	Well_2
5504.8955	0.0177677162	36.359111786	51.608158112	2.8817231655	0.0608621538	87.20929718	Well_2
5505.0955	0.0205803812	33.101989746	51.146678925	2.8681070805	0.0768675655	86.556297302	Well_2
5505.2955	0.0213972442	34.633544922	51.317089081	2.8371322155	0.0827869847	84.234298706	Well_2
5505.4955	0.0155101046	36.238155365	51.785236359	2.7959735394	0.0726753175	83.880302429	Well_2
5505.6955	0.0082786093	38.0170784	52.136772156	2.7669324875	0.0832313523	83.602401733	Well_2
5505.8955	0.0073539368	37.180591583	52.370571136	2.7803111076	0.0785646066	81.630599976	Well_2
5506.0955	0.0090875328	36.640277863	52.336585999	2.8109910488	0.0794444606	83.699699402	Well_2
5506.2955	0.0055110892	38.137748718	53.293266296	2.8099761009	0.0945300087	84.126602173	Well_2
5506.4955	0.0054903543	39.400981903	54.649066925	2.7834467888	0.111254625	85.355102539	Well_2
5506.6955	0.0064066271	40.433315277	55.471942902	2.7864944935	0.0971583277	87.566596985	Well_2
5506.8955	0.0029633858	39.453601837	55.208721161	2.7746543884	0.0754969269	89.007499695	Well_2
5507.0955	0.0004811024	39.008525848	54.337768555	2.7798953056	0.0483767129	89.354797363	Well_2
5507.2955	0.0029177822	39.148609161	53.397201538	2.8168270588	0.0691694021	91.288803101	Well_2
5507.4955	0.0070610894	42.650760651	52.677566528	2.85242033	0.1112962589	93.213798523	Well_2
5507.6955	0.0138257872	44.753562927	52.027339935	2.8426485062	0.1284630597	92.761299133	Well_2
5507.8955	0.0170792006	39.280666351	51.420631409	2.8111622334	0.1277665645	90.896202087	Well_2
