MD	PHIE	GR	RHOB	DTCO	PHI_ALT	DTS	WELL
5764.7936	0.1477233618	13.683839798	2.6114258766	61.300487518	0.0278722048	98.563598633	Well_4
5764.9936	0.1600897759	14.996664047	2.6230614185	62.647537231	0.0403141752	98.548400879	Well_4
5765.1936	0.1522461921	16.479354858	2.5947856903	62.589782715	0.0255610924	100.92350006	Well_4
5765.3936	0.135176897	16.562162399	2.5311176777	61.864234924	-0.009776253	106.37580109	Well_4
5765.5936	0.1240692884	16.53294754	2.4950289726	62.700885773	-0.023480583	111.73870087	Well_4
5765.7936	0.1235393733	16.517522812	2.5145893097	64.269210815	-0.00572557	115.34069824	Well_4
5765.9936	0.1210574806	15.63278389	2.5523273945	63.784622192	0.0097299172	114.48480225	Well_4
5766.1936	0.1107976362	14.144080162	2.5462958813	60.576580048	-0.011519998	111.94239807	Well_4
5766.3936	0.1053698137	14.380981445	2.4947743416	57.388771057	-0.054227635	112.3707962	Well_4
5766.5936	0.1094196811	16.334123611	2.481374979	56.713508606	-0.064529501	115.21260071	Well_4
5766.7936	0.1088700742	19.752599716	2.5471849442	57.251876831	-0.029205373	113.50209808	Well_4
5766.9936	0.0939960629	19.798244476	2.6148974895	57.261512756	0.0047365208	104.42019653	Well_4
5767.1936	0.0867719203	19.067539215	2.6171653271	57.053722382	0.005700937	99.063903809	Well_4
5767.3936	0.0976968482	17.508453369	2.5834331512	57.687129974	-0.007517179	98.451202393	Well_4
5767.5936	0.1124443561	16.466415405	2.5712606907	57.840713501	-0.012622351	99.178703308	Well_4
5767.7936	0.1148721799	16.271072388	2.5874679089	57.38848114	-0.007956456	99.222198486	Well_4
5767.9936	0.1009126008	17.102184296	2.5947675705	55.234378815	-0.0167557	98.97429657	Well_4
5768.1936	0.079494223	16.593328476	2.5810995102	52.756000519	-0.036270868	99.450897217	Well_4
5768.3936	0.0596921258	18.112007141	2.5965754986	52.079402924	-0.032962758	99.661697388	Well_4
5768.5936	0.0488574803	18.142297745	2.6182842255	52.1030159	-0.021552814	97.764083862	Well_4
5768.7936	0.0472860895	17.41831398	2.6511030197	52.193786621	-0.004018486	93.730201721	Well_4
5768.9936	0.0438383222	16.951152802	2.6956839561	51.692745209	0.0157130565	91.136901855	Well_4
5769.1936	0.0370448828	19.913995743	2.7255756855	50.706687927	0.0257526282	90.351501465	Well_4
5769.3936	0.0326774269	21.004270554	2.7290468216	50.622219086	0.0270470753	90.811302185	Well_4
5769.5936	0.0338475071	20.374063492	2.7219917774	50.63174057	0.0243478864	91.20400238	Well_4
5769.7936	0.0390653536	22.261257172	2.7246315479	52.411037445	0.0356414951	90.676300049	Well_4
5769.9936	0.0510278195	23.46411705	2.7368438244	54.673137665	0.0542209223	89.92780304	Well_4
5770.1936	0.0619784743	22.215354919	2.7272968292	56.598949432	0.0602314509	90.927696228	Well_4
5770.3936	0.0668929145	23.467321396	2.6885583401	58.211269379	0.0497245789	93.314796448	Well_4
5770.5936	0.0791503936	28.211709976	2.6396570206	59.159557343	0.0306371916	96.292602539	Well_4
5770.7936	0.0972002596	28.083791733	2.6212294102	59.65184021	0.0234144889	101.52020264	Well_4
5770.9936	0.1028653532	24.625938416	2.6133842468	59.438312531	0.0174760949	104.35870361	Well_4
5771.1936	0.1012580022	21.37653923	2.580616951	59.353416443	0.0012861377	104.95939636	Well_4
5771.3936	0.0962871388	18.609495163	2.5665633678	60.614341736	0.0008888171	105.63480377	Well_4
5771.5936	0.0941086635	15.209075928	2.5834465027	61.217014313	0.0119458372	106.93630219	Well_4
5771.7936	0.0991144404	13.754134178	2.5843031406	60.561897278	0.0089429934	106.65454102	Well_4
5771.9936	0.0995036736	17.023513794	2.564645052	59.588127136	-0.006192598	107.60379791	Well_4
5772.1936	0.0957031474	18.611215591	2.5565519333	59.269321442	-0.012081331	108.90139771	Well_4
5772.3936	0.1000233591	15.749199867	2.5635073185	59.802867889	-0.006273288	107.18139648	Well_4
5772.5936	0.1079934388	10.888066292	2.5547323227	60.608295441	-0.005686953	105.28639984	Well_4
5772.7936	0.104566142	11.927696228	2.5536630154	61.329692841	-0.002144876	104.85970306	Well_4
5772.9936	0.0990469828	14.911639214	2.5525617599	62.29712677	0.0027772081	104.29750061	Well_4
5773.1936	0.1008963212	15.585098267	2.5430028439	63.476177216	0.0037294936	110.17250061	Well_4
5773.3936	0.1034220457	14.370174408	2.5206363201	63.277763367	-0.007613652	111.94689941	Well_4
5773.5936	0.1046997383	14.996911049	2.5239832401	63.078243256	-0.00779738	113.5381012	Well_4
5773.7936	0.1043921262	17.492918015	2.5258557796	62.391773224	-0.010704245	114.49169922	Well_4
5773.9936	0.1041338518	23.763750076	2.5157597065	61.783115387	-0.019437443	114.01889801	Well_4
5774.1936	0.1031585336	29.496658325	2.5057189465	60.890048981	-0.029404728	111.62689972	Well_4
5774.3936	0.099710241	29.95982933	2.510405302	59.976345062	-0.032964386	109.57440186	Well_4
5774.5936	0.0926984251	28.518465042	2.5113773346	58.577133179	-0.039720125	109.90209961	Well_4
5774.7936	0.0851719156	27.013795853	2.5275063515	57.440101624	-0.038129777	110.42839813	Well_4
5774.9936	0.0877212659	26.070264816	2.5504646301	56.381591797	-0.032275748	109.03079987	Well_4
5775.1936	0.1069141701	31.077449799	2.5758054256	56.157531738	-0.019770924	104.9713974	Well_4
5775.3936	0.1246044636	40.59262085	2.6194274426	57.228767395	0.0081053618	102.60379791	Well_4
5775.5936	0.1258207411	40.322280884	2.6504962444	58.346618652	0.0302349161	99.459899902	Well_4
5775.7936	0.1196047217	27.827098846	2.6380677223	60.010433197	0.0338059105	99.076896667	Well_4
5775.9936	0.1228330731	21.191598892	2.6163649559	61.012950897	0.0284407195	100.59390259	Well_4
5776.1936	0.1279131174	20.481941223	2.5984988213	60.918849945	0.0183711499	103.03939819	Well_4
5776.3936	0.1243110225	22.006685257	2.5647921562	60.473197937	-0.001904718	105.71330261	Well_4
5776.5936	0.1151477695	20.67846489	2.5168287754	59.547641754	-0.030912908	106.81349945	Well_4
5776.7936	0.1084950119	21.179180145	2.4974548817	59.398887634	-0.041739259	111.65699768	Well_4
5776.9936	0.1111992151	21.884248734	2.5175542831	59.599765778	-0.030839358	111.98370361	Well_4
5777.1936	0.1143257245	19.263898849	2.5545108318	59.331897736	-0.013518462	110.89230347	Well_4
5777.3936	0.1037776917	19.834461212	2.5895943642	58.241077423	-0.002071035	106.98020172	Well_4
5777.5936	0.0793110281	28.446838379	2.5957906246	56.732265472	-0.006705727	105.34880066	Well_4
5777.7936	0.0632448867	32.854579926	2.5860261917	56.55348587	-0.012258306	105.34559631	Well_4
5777.9936	0.0634315014	30.426527023	2.5987615585	57.511993408	-0.000451184	104.87560272	Well_4
5778.1936	0.0709039345	26.854766846	2.63235116	58.127838135	0.0195463337	104.23899841	Well_4
5778.3936	0.076737009	24.855634689	2.647588253	57.03377533	0.0211669952	101.96309662	Well_4
5778.5936	0.0739929155	29.425525665	2.6294689178	55.682540894	0.0045190272	101.53150177	Well_4
5778.7936	0.0668590516	33.983036041	2.6004054546	54.60760498	-0.015615256	102.58100128	Well_4
5778.9936	0.0612648316	33.43919754	2.6068687439	54.391139984	-0.014180704	102.81400299	Well_4
5779.1936	0.0586139113	29.609693527	2.6337521076	53.818153381	-0.003939357	100.59539795	Well_4
5779.3936	0.0535503924	26.182422638	2.6541235447	53.495159149	0.0050875563	96.932197571	Well_4
5779.5936	0.0505251996	30.195508957	2.6753869057	54.110244751	0.0200742912	96.844902039	Well_4
5779.7936	0.0520286076	39.237327576	2.7098221779	55.200302124	0.0430911593	95.764198303	Well_4
5779.9936	0.0573724397	42.688907623	2.7149772644	56.077625275	0.0505156107	95.207000732	Well_4
5780.1936	0.0625230968	41.885810852	2.6846344471	56.02123642	0.0351164229	96.543800354	Well_4
5780.3936	0.0631333366	38.732067108	2.6492333412	55.421901703	0.014155536	100.35479736	Well_4
5780.5936	0.0598110221	33.894180298	2.6408228874	55.209541321	0.0081256358	100.98709869	Well_4
5780.7936	0.0562965907	32.751499176	2.639850378	55.523525238	0.0096126953	101.42359924	Well_4
5780.9936	0.0582406819	35.297122955	2.6532084942	55.880912781	0.017797675	100.59030151	Well_4
5781.1936	0.0595834665	38.876304626	2.6599488258	55.226222992	0.0173958689	98.971298218	Well_4
5781.3936	0.0569939613	42.647052765	2.6456637383	54.278308868	0.0052437093	98.703201294	Well_4
5781.5936	0.0540438294	41.281227112	2.6350660324	53.562591553	-0.00420104	99.589202881	Well_4
5781.7936	0.0499614179	38.056041718	2.6454181671	53.051753998	-0.001953261	99.674697876	Well_4
5781.9936	0.0440559052	37.503135681	2.6675460339	52.516944885	0.0058080945	99.526199341	Well_4
5782.1936	0.0357328095	37.036895752	2.6755914688	51.430217743	0.0039160736	98.073600769	Well_4
5782.3936	0.0287669282	35.577228546	2.6706628799	50.639636993	-0.002462753	95.297302246	Well_4
5782.5936	0.0274538063	37.924365997	2.6837272644	50.360450745	0.0024005452	92.686798096	Well_4
5782.7936	0.0299627297	39.666706085	2.7051694393	50.386119843	0.013675428	92.226799011	Well_4
5782.9936	0.0310913399	40.088989258	2.7200906277	51.133377075	0.0252533294	91.066200256	Well_4
5783.1936	0.026399212	41.01852417	2.7154929638	52.085571289	0.0284555927	90.112297058	Well_4
5783.3936	0.0205669291	43.222026825	2.7004070282	52.824699402	0.0250692237	90.822998047	Well_4
5783.5936	0.0187338572	41.206981659	2.6893725395	52.829948425	0.0195517447	91.073997498	Well_4
5783.7936	0.0186643042	37.910701752	2.6862924099	52.708854675	0.0175628848	91.343597412	Well_4
5783.9936	0.0182223096	36.805526733	2.6890304089	53.859828949	0.0253478009	92.59929657	Well_4
5784.1936	0.0179944877	35.56778717	2.6885662079	56.150695801	0.0378281511	93.408302307	Well_4
5784.3936	0.0199601054	34.436790466	2.6821093559	57.429317474	0.0418168344	94.936500549	Well_4
5784.5936	0.021246193	36.42470932	2.6708285809	57.560058594	0.0367500149	99.473396301	Well_4
5784.7936	0.0182606298	42.747528076	2.6525008678	57.262241364	0.0260171704	101.48670197	Well_4
5784.9936	0.0133454073	49.173358917	2.6449177265	56.88224411	0.019910913	102.26119995	Well_4
5785.1936	0.0112194223	46.509220123	2.6493911743	56.515514374	0.0197904836	104.42179871	Well_4
5785.3936	0.0135393701	40.526042938	2.6460101604	56.790550232	0.0198177397	106.28639984	Well_4
5785.5936	0.016971916	38.722858429	2.6366562843	58.241039276	0.023418216	106.02839661	Well_4
5785.7936	0.0172868762	38.308998108	2.6382489204	59.654010773	0.0317823701	105.50800323	Well_4
5785.9936	0.0142740151	42.32100296	2.6448559761	59.106460571	0.0318395495	107.44259644	Well_4
5786.1936	0.0132301832	48.110301971	2.6382846832	57.189910889	0.0181097183	110.38809967	Well_4
5786.3936	0.0158695541	49.255924225	2.6327812672	55.895149231	0.0082927868	109.12480164	Well_4
5786.5936	0.0192078743	43.359157562	2.6441686153	55.827056885	0.0132314311	108.93039703	Well_4
5786.7936	0.0195359588	41.104858398	2.6546015739	56.078075409	0.0194857139	105.74549866	Well_4
5786.9936	0.0191359576	47.159648895	2.6467790604	55.642299652	0.0135452002	103.39199829	Well_4
5787.1936	0.0187188983	50.082241058	2.6368787289	55.552516937	0.0082007572	102.39070129	Well_4
5787.3936	0.0171963256	45.747608185	2.6295006275	56.885818481	0.0118208434	103.19249725	Well_4
5787.5936	0.0142986877	42.578613281	2.6255743504	59.079322815	0.0226049051	102.45079803	Well_4
5787.7936	0.0111535434	41.507465363	2.6438584328	60.865550995	0.0419382825	102.30130005	Well_4
5787.9936	0.0091181099	37.852039337	2.6614875793	61.520217896	0.0538962781	104.42639923	Well_4
5788.1936	0.0084514441	40.026828766	2.6312460899	61.891952515	0.0412293114	109.99320221	Well_4
5788.3936	0.0103188977	44.063892365	2.5970203876	61.726970673	0.0231172573	112.22910309	Well_4
5788.5936	0.0160816275	44.396011353	2.5904486179	60.907680511	0.0145604732	115.9733963	Well_4
5788.7936	0.0213834662	45.25938797	2.5973703861	59.072978973	0.0074144783	115.32630157	Well_4
5788.9936	0.0217070878	43.686317444	2.5977962017	57.38520813	-0.001224484	114.27829742	Well_4
5789.1936	0.0162727032	36.851654053	2.6145997047	57.18107605	0.0060235723	112.24720001	Well_4
5789.3936	0.0123776905	30.878738403	2.6501567364	57.295448303	0.0245149694	110.69120026	Well_4
5789.5936	0.0142519679	30.80424118	2.6677441597	57.940921783	0.0372159518	106.19190216	Well_4
5789.7936	0.0159960631	30.922843933	2.6624805927	58.841293335	0.040077731	105.67040253	Well_4
5789.9936	0.0161556434	30.507749557	2.6485204697	59.766777039	0.0378277935	105.46869659	Well_4
5790.1936	0.0188220479	30.312801361	2.6291434765	59.804836273	0.0284386203	106.30419922	Well_4
5790.3936	0.0226503946	35.608573914	2.6196293831	59.432388306	0.0213988293	110.2263031	Well_4
5790.5936	0.0230225734	41.689941406	2.6177561283	59.520576477	0.020939419	112.47260284	Well_4
5790.7936	0.0195606314	42.389774323	2.6211519241	59.939865112	0.0250279941	112.54309845	Well_4
5790.9936	0.0174902882	39.692352295	2.6340100765	59.955554962	0.0313169621	111.86869812	Well_4
5791.1936	0.0257522315	39.816562653	2.6328055859	59.847290039	0.0301681384	110.88020325	Well_4
5791.3936	0.0448677167	41.607307434	2.6231205463	59.350486755	0.022611523	112.23490143	Well_4
5791.5936	0.053118635	44.619525909	2.6217353344	58.404979706	0.0167195164	112.51979828	Well_4
5791.7936	0.0442758538	41.213493347	2.6252851486	58.19209671	0.0165454242	111.44519806	Well_4
5791.9936	0.0288385842	34.967521667	2.6108527184	58.380199432	0.0108653465	107.75839996	Well_4
5792.1936	0.0174002629	29.439342499	2.6061940193	59.030433655	0.0122788232	106.01799774	Well_4
5792.3936	0.0152204717	29.950008392	2.6285922527	58.850536346	0.0219686851	105.31150055	Well_4
5792.5936	0.0196976364	30.585559845	2.6351470947	58.436367035	0.0234049726	106.22160339	Well_4
5792.7936	0.0234472435	32.548503876	2.6280899048	58.699871063	0.021771023	109.63150024	Well_4
5792.9936	0.0197412074	32.635238647	2.6307253838	59.472553253	0.0270195082	109.88150024	Well_4
5793.1936	0.0132314963	30.671405792	2.6326804161	60.112052917	0.031891562	108.06079865	Well_4
5793.3936	0.0105648292	30.671638489	2.6332607269	60.858417511	0.0364073329	110.99680328	Well_4
5793.5936	0.0126635171	33.595005035	2.6359951496	61.018554688	0.0384831019	112.17440033	Well_4
5793.7936	0.0215748027	35.221168518	2.634500742	59.755912781	0.030549407	112.25009918	Well_4
5793.9936	0.0304041989	35.953308105	2.6270809174	58.095306396	0.0175434314	112.80253601	Well_4
5794.1936	0.0358073525	37.789348602	2.6216464043	57.0193367	0.0087722661	112.26309967	Well_4
5794.3936	0.0358141735	36.776676178	2.6204440594	57.288223267	0.0091620842	109.68099976	Well_4
5794.5936	0.0283301845	32.112564087	2.6163449287	57.490562439	0.0082223043	104.4197998	Well_4
5794.7936	0.0205745399	32.144931793	2.6147143841	57.228317261	0.0064645037	102.5687027	Well_4
5794.9936	0.019994488	36.750850677	2.6364212036	56.920391083	0.0154064437	103.58350372	Well_4
5795.1936	0.0226585306	36.377902985	2.6507940292	57.302150726	0.0248668939	105.47239685	Well_4
5795.3936	0.0239792652	34.914615631	2.6422357559	58.617340088	0.028290011	105.17700195	Well_4
5795.5936	0.0237637796	33.902259827	2.6296164989	60.162033081	0.0304150227	103.22949982	Well_4
5795.7936	0.025711285	37.565692902	2.6226046085	60.257808685	0.0272268075	103.19210052	Well_4
5795.9936	0.0305603668	40.825756073	2.6142396927	59.407291412	0.0182278026	105.0134964	Well_4
5796.1936	0.0341803171	44.302314758	2.6027290821	58.836063385	0.0096085463	109.92070007	Well_4
5796.3936	0.029714698	44.687957764	2.6092820168	59.087062836	0.0139889503	112.01360321	Well_4
5796.5936	0.0216414705	39.858783722	2.6223580837	59.370891571	0.022032205	109.85189819	Well_4
5796.7936	0.015998425	36.349040985	2.6294236183	59.276103973	0.0250639208	106.0177002	Well_4
5796.9936	0.014071391	37.033584595	2.6236855984	59.076122284	0.0213933252	106.3792038	Well_4
5797.1936	0.013643045	38.223754883	2.6201496124	59.220088959	0.0206148326	108.93074799	Well_4
5797.3936	0.0139527563	31.637756348	2.6305937767	59.63218689	0.0276480187	110.88140106	Well_4
5797.5936	0.0148136485	28.072853088	2.6374561787	59.1690979	0.0286576673	108.9016037	Well_4
5797.7936	0.0168144349	26.998262405	2.629475832	58.643539429	0.0219981018	106.94090271	Well_4
5797.9936	0.0201110244	27.824224472	2.630614996	58.244533539	0.0202470925	109.26889801	Well_4
5798.1936	0.0216112863	32.516731262	2.6398541927	58.213920593	0.0246605594	109.11530304	Well_4
5798.3936	0.0178813655	34.122695923	2.6394498348	58.789272308	0.0278663915	106.43479919	Well_4
5798.5936	0.012954331	32.982997894	2.6434078217	59.289283752	0.0328721739	104.89360046	Well_4
5798.7936	0.010802363	33.224056244	2.6573388577	59.488353729	0.0406909473	105.16010284	Well_4
5798.9936	0.0147118103	33.801582336	2.6613230705	58.797348022	0.0390719511	106.30919647	Well_4
5799.1936	0.0240661409	34.069911957	2.6606984138	57.829147339	0.0336095355	107.07630157	Well_4
5799.3936	0.0286868755	32.324394226	2.6617541313	57.719638824	0.0329663604	108.55570221	Well_4
5799.5936	0.0244532805	27.332235336	2.6505274773	58.178501129	0.0300460868	106.65730286	Well_4
5799.7936	0.0179913379	26.958538055	2.6354253292	58.857002258	0.0260549169	105.45829773	Well_4
5799.9936	0.0164942257	30.510942459	2.6206600666	59.242458344	0.0210184939	104.93869781	Well_4
5800.1936	0.0210965872	32.459606171	2.6244382858	59.255958557	0.0225704052	108.00859833	Well_4
5800.3936	0.0257905498	34.294681549	2.6290946007	58.80921936	0.0221892893	111.06539917	Well_4
5800.5936	0.0248535424	35.0495224	2.622647047	57.990592957	0.0148809701	111.14479828	Well_4
5800.7936	0.0211700797	32.922092438	2.6299080849	57.312469482	0.0146669988	106.85790253	Well_4
5800.9936	0.0205527563	30.538331985	2.6457242966	57.237297058	0.0220475793	105.76550293	Well_4
5801.1936	0.0208999999	29.883832932	2.6481468678	58.071567535	0.0279393326	105.2766037	Well_4
5801.3936	0.0185398944	29.860799789	2.6437449455	58.811244965	0.0307120848	106.56459808	Well_4
5801.5936	0.0153944883	28.837537766	2.6608629227	59.161857605	0.0407255441	105.97889709	Well_4
5801.7936	0.0148766404	29.012327194	2.6592750549	59.570518494	0.0421929359	105.95400238	Well_4
5801.9936	0.0169443563	31.877513885	2.6395146847	59.80872345	0.0342279002	107.5298996	Well_4
5802.1936	0.0205874015	32.499965668	2.6396605968	59.861499786	0.0341210887	108.11049652	Well_4
5802.3936	0.0272036735	32.713489532	2.6419000626	59.713424683	0.0340269357	109.95279694	Well_4
5802.5936	0.0315921232	34.93919754	2.6318824291	59.094966888	0.0256645866	110.44000244	Well_4
5802.7936	0.027560629	34.94442749	2.6230268478	58.378738403	0.017261019	111.43759918	Well_4
5802.9936	0.0276209973	32.375	2.6159789562	59.163471222	0.0183823332	111.54170227	Well_4
5803.1936	0.0390540697	31.325401306	2.6153516769	62.039337158	0.0341674946	109.87789917	Well_4
5803.3936	0.0613385811	34.769577026	2.6291196346	64.336746216	0.0537140556	106.08889771	Well_4
5803.5936	0.0828845128	42.347541809	2.6349635124	64.04246521	0.0548675507	105.54360199	Well_4
5803.7936	0.0860083997	48.519519806	2.6224789619	61.488517761	0.0341677964	107.08899689	Well_4
5803.9936	0.070695281	45.649261475	2.5994694233	58.489772797	0.0060566929	114.68520355	Well_4
5804.1936	0.0508317575	40.077507019	2.5963089466	57.045001984	-0.003883536	117.98619843	Well_4
5804.3936	0.0362517051	36.492164612	2.616461277	57.054733276	0.0060718614	114.26950073	Well_4
5804.5936	0.0263062995	35.981998444	2.6437597275	57.653511047	0.0230769143	106.42559814	Well_4
5804.7936	0.0188713912	35.068092346	2.6511850357	58.31325531	0.0308610462	103.87409973	Well_4
5804.9936	0.0148986876	35.293663025	2.6428191662	59.125041962	0.0314563401	103.37750244	Well_4
5805.1936	0.0146322828	36.421707153	2.6275424957	60.371364594	0.0308954995	104.17780304	Well_4
5805.3936	0.0180262476	39.692657471	2.6240739822	60.898227692	0.0317531861	105.75050354	Well_4
5805.5936	0.0231506564	44.782676697	2.6239879131	60.24836731	0.0277059916	109.20800018	Well_4
5805.7936	0.0260000005	48.689300537	2.6175999641	58.355098724	0.0141734742	110.59420013	Well_4
5805.9936	0.0226194225	43.93800354	2.6155481339	57.187725067	0.0069012963	109.85449982	Well_4
5806.1936	0.0174887143	40.054016113	2.6306958199	57.626354218	0.0164903011	109.64689636	Well_4
5806.3936	0.0149755906	44.057182312	2.6371865273	58.811935425	0.0268118735	105.83820343	Well_4
5806.5936	0.01367559	47.766143799	2.6464438438	59.543476105	0.0356625244	103.59030151	Well_4
5806.7936	0.0141795278	48.648696899	2.6620938778	59.239379883	0.0417153724	103.84909821	Well_4
5806.9936	0.018246457	46.755912781	2.656388998	58.931282043	0.0374480523	106.55079651	Well_4
5807.1936	0.0203695539	42.833328247	2.635320425	59.614528656	0.0308201872	107.2594986	Well_4
5807.3936	0.0197999999	38.550678253	2.6368427277	59.778095245	0.0323089994	107.40219879	Well_4
5807.5936	0.0214220472	37.16431427	2.6507921219	59.473270416	0.0372145586	110.43560028	Well_4
5807.7936	0.0217409451	34.417747498	2.643132925	59.566905975	0.0338805579	108.0483017	Well_4
5807.9936	0.0185929127	39.003940582	2.6153175831	59.895694733	0.0219044238	105.97910309	Well_4
5808.1936	0.0159275588	44.96862793	2.6049921513	59.946563721	0.0169692338	105.59190369	Well_4
5808.3936	0.0151094487	46.761081696	2.6247377396	59.347648621	0.0233919565	105.85479736	Well_4
5808.5936	0.0131409448	43.909461975	2.6460871696	58.698310852	0.0305243134	108.31210327	Well_4
5808.7936	0.0119259842	38.990406036	2.6513810158	58.612281799	0.0329313129	111.65100098	Well_4
5808.9936	0.012099213	38.257305145	2.6598796844	57.907730103	0.0329606757	112.99130249	Well_4
5809.1936	0.0126167983	39.70079422	2.6565992832	56.952140808	0.0261404365	111.05370331	Well_4
5809.3936	0.0135354334	39.405094147	2.6474795341	56.46175766	0.0191291682	105.94940186	Well_4
5809.5936	0.01436063	37.913845062	2.6579959393	56.374149323	0.0239835922	104.45059967	Well_4
5809.7936	0.0152233597	36.176303864	2.6853554249	56.956176758	0.0407421775	104.13079834	Well_4
5809.9936	0.0157677177	35.653156281	2.687885046	57.907688141	0.0474571921	104.42340088	Well_4
5810.1936	0.0168585312	39.522102356	2.667509079	58.798397064	0.042566888	103.24669647	Well_4
5810.3936	0.0187999997	46.496723175	2.6630411148	58.542072296	0.038689997	103.50910187	Well_4
5810.5936	0.0180062987	48.194736481	2.6674621105	57.286991119	0.0332809538	105.30819702	Well_4
5810.7936	0.0171191599	43.64112854	2.6539356709	55.773563385	0.0181832612	105.69670105	Well_4
5810.9936	0.0190052483	35.999488831	2.6388225555	55.259857178	0.0078859422	104.44619751	Well_4
5811.1936	0.0205433071	36.733016968	2.6486124992	55.866275787	0.0163061321	103.35569763	Well_4
5811.3936	0.0191091858	43.716945648	2.6755878925	57.408119202	0.0382521674	101.43669891	Well_4
5811.5936	0.0160769038	49.814403534	2.6880097389	58.968673706	0.0536628217	100.77469635	Well_4
5811.7936	0.0167362206	52.384742737	2.6843967438	59.381427765	0.0541886464	101.5463028	Well_4
5811.9936	0.0209566932	56.519645691	2.6702866554	58.991786957	0.0449787751	103.57460022	Well_4
5812.1936	0.0227963254	55.804039001	2.6654136181	57.519264221	0.0343335569	105.40630341	Well_4
5812.3936	0.0188181102	45.23381424	2.6610660553	57.241882324	0.0301951431	107.03019714	Well_4
5812.5936	0.0135320211	33.160102844	2.6457653046	58.085021973	0.0269405916	106.59989929	Well_4
5812.7936	0.0129454071	31.295995712	2.6268348694	58.833599091	0.0220199004	104.05740356	Well_4
5812.9936	0.0174346454	38.625774384	2.6354944706	58.717578888	0.0251004882	102.98970032	Well_4
5813.1936	0.0198451448	44.375976563	2.6493327618	57.381309509	0.0245073736	104.38819885	Well_4
5813.3936	0.019852493	45.895259857	2.6502692699	55.906208038	0.0169880707	106.0542984	Well_4
5813.5936	0.0203629918	42.337135315	2.6418118477	55.451858521	0.0098371087	105.96579742	Well_4
5813.7936	0.0211986862	39.090873718	2.6309645176	56.214431763	0.0091649275	105.87120056	Well_4
5813.9936	0.021138845	40.649341583	2.6392598152	57.918663025	0.0228709653	102.21150208	Well_4
5814.1936	0.0209700782	44.866386414	2.6591322422	59.127620697	0.039256081	101.49970245	Well_4
5814.3936	0.0188808404	51.09885788	2.6593484879	58.992404938	0.0388154872	102.88430023	Well_4
5814.5936	0.0160629917	58.096652985	2.6413326263	58.359455109	0.0264462717	104.48000336	Well_4
5814.7936	0.0160543323	54.435985565	2.6261906624	57.968215942	0.0165855978	105.38549805	Well_4
5814.9936	0.0200228337	42.482933044	2.618117094	58.473766327	0.0148440143	108.7507019	Well_4
5815.1936	0.0236595795	35.352340698	2.6003389359	59.773952484	0.0130707836	111.30889893	Well_4
5815.3936	0.024101574	34.229927063	2.5821070671	60.984546661	0.0104786661	105.58580017	Well_4
5815.5936	0.021138845	32.68838501	2.5734736919	60.737831116	0.0048061768	103.84470367	Well_4
5815.7936	0.0187832024	37.753486633	2.585452795	59.324596405	0.0028445262	105.33190155	Well_4
5815.9936	0.0184000004	46.274620056	2.6053929329	57.646255493	0.0038460759	109.83860016	Well_4
5816.1936	0.0189414695	50.506385803	2.6265420914	56.814807892	0.0094566867	111.02410126	Well_4
5816.3936	0.0209737532	42.38911438	2.6341922283	56.367782593	0.0111167338	107.94139862	Well_4
5816.5936	0.0239921249	32.506889343	2.6448614597	55.720897675	0.0123228692	104.74089813	Well_4
5816.7936	0.0237645674	30.18372345	2.6374628544	55.245738983	0.0071720886	102.41210175	Well_4
5816.9936	0.0191404186	29.316259384	2.647762537	55.452484131	0.0130198048	101.41239929	Well_4
5817.1936	0.0137677165	27.837837219	2.6617281437	55.941356659	0.0229466558	100.92350006	Well_4
5817.3936	0.0125272963	27.110429764	2.6794240475	56.642139435	0.0360951647	101.51809692	Well_4
5817.5936	0.0181958005	27.577953339	2.6875593662	57.239181519	0.0436014235	102.22699738	Well_4
5817.7936	0.023990551	29.635103226	2.6756858826	58.341346741	0.044384934	102.64790344	Well_4
5817.9936	0.0240847766	29.776592255	2.6676461697	60.14730072	0.0506999269	102.9335022	Well_4
5818.1936	0.0186677165	29.086776733	2.679056406	61.601718903	0.0641542077	104.62670135	Well_4
5818.3936	0.0140362205	29.970912933	2.6779251099	61.878005981	0.0648363233	106.53710175	Well_4
5818.5936	0.0113188978	34.522277832	2.6552057266	60.531272888	0.046393618	111.55190277	Well_4
5818.7936	0.0121640423	41.068405151	2.6454339027	58.972946167	0.032426279	112.72679901	Well_4
5818.9936	0.0146212596	45.277294159	2.6415567398	58.63608551	0.0283652321	111.8911972	Well_4
5819.1936	0.0143661415	41.585773468	2.6348645687	59.957637787	0.032217253	109.90899658	Well_4
5819.3936	0.0137955379	44.562477112	2.6342048645	61.500766754	0.040810179	106.7213974	Well_4
5819.5936	0.015092127	48.436149597	2.6430528164	62.078014374	0.0478834584	106.3321991	Well_4
5819.7936	0.0188359581	48.60634613	2.6375370026	60.679584503	0.0376715176	106.05919647	Well_4
5819.9936	0.0257782154	45.382213593	2.6254150867	59.18787384	0.0228859037	110.59829712	Well_4
5820.1936	0.0337409452	39.370693207	2.610761404	58.641723633	0.0124218129	112.71389771	Well_4
5820.3936	0.0348590538	33.232860565	2.6095409393	58.599472046	0.0115874568	111.45629883	Well_4
5820.5936	0.0292419959	28.577905655	2.624969244	58.727333069	0.0195563287	106.5911026	Well_4
