MD	GR	RHOB	PHIE	DTCO	PHI_ALT	DTS	WELL
3200.0698					-0.300429344	106.47750092	Well_10
3200.2698					-0.279910237	103.94539642	Well_10
3200.4698					-0.246949464	103.90090179	Well_10
3200.6698					-0.229853556	106.87349701	Well_10
3200.8698					-0.223114073	110.58059692	Well_10
3201.0698					-0.216574803	113.95200348	Well_10
3201.2698					-0.215479568	116.38420105	Well_10
3201.4698					-0.219091535	117.14839935	Well_10
3201.6698					-0.225714326	116.26319885	Well_10
3201.8698					-0.229621604	115.04309845	Well_10
3202.0698					-0.222169593	114.33719635	Well_10
3202.2698					-0.230256602	113.9516983	Well_10
3202.4698					-0.23396863	113.64769745	Well_10
3202.6698					-0.246798098	113.38700104	Well_10
3202.8698					-0.250676543	113.28600311	Well_10
3203.0698					-0.257825911	113.13439941	Well_10
3203.2698					-0.266432822	113.582901	Well_10
3203.4698					-0.256551653	116.1934967	Well_10
3203.6698					-0.219216421	121.32150269	Well_10
3203.8698					-0.194771409	127.31490326	Well_10
3204.0698					-0.175066546	128.94020081	Well_10
3204.2698					-0.181612566	127.80310059	Well_10
3204.4698					-0.197595745	124.20189667	Well_10
3204.6698					-0.210955471	118.79519653	Well_10
3204.8698					-0.215351105	115.59870148	Well_10
3205.0698					-0.217481881	114.22650146	Well_10
3205.2698					-0.216620758	114.25270081	Well_10
3205.4698					-0.210487902	115.05509949	Well_10
3205.6698					-0.216100663	115.66680145	Well_10
3205.8698					-0.216862485	116.07579803	Well_10
3206.0698					-0.214350492	116.43219757	Well_10
3206.2698					-0.223491296	116.80249786	Well_10
3206.4698					-0.226673096	117.04350281	Well_10
3206.6698					-0.227104723	117.28269958	Well_10
3206.8698					-0.222738773	117.51460266	Well_10
3207.0698					-0.223743901	117.76670074	Well_10
3207.2698					-0.226426199	117.97850037	Well_10
3207.4698					-0.223441944	118.18379974	Well_10
3207.6698					-0.22007145	118.3035965	Well_10
3207.8698					-0.224462241	118.23310089	Well_10
3208.0698					-0.229751199	118.04299927	Well_10
3208.2698					-0.222364619	117.83280182	Well_10
3208.4698					-0.222902119	117.66269684	Well_10
3208.6698					-0.230443776	117.51380157	Well_10
3208.8698					-0.227507189	117.38980103	Well_10
3209.0698					-0.223608851	117.28790283	Well_10
3209.2698					-0.225534558	117.21849823	Well_10
3209.4698					-0.224094793	117.21900177	Well_10
3209.6698					-0.223081186	117.27130127	Well_10
3209.8698					-0.220599815	117.33550262	Well_10
3210.0698					-0.219972789	117.41300201	Well_10
3210.2698					-0.222132236	117.52410126	Well_10
3210.4698					-0.227784216	117.58249664	Well_10
3210.6698					-0.226305321	117.59919739	Well_10
3210.8698					-0.224742219	117.60569763	Well_10
3211.0698					-0.219508648	117.62220001	Well_10
3211.2698					-0.209899426	117.61630249	Well_10
3211.4698					-0.218129754	117.58149719	Well_10
3211.6698					-0.22453697	117.5388031	Well_10
3211.8698					-0.219418779	117.49790192	Well_10
3212.0698					-0.222308517	117.47509766	Well_10
3212.2698					-0.22469914	117.48410034	Well_10
3212.4698					-0.223681748	117.50789642	Well_10
3212.6698					-0.223658293	117.55639648	Well_10
3212.8698					-0.228181735	117.62709808	Well_10
3213.0698					-0.224372506	117.68280029	Well_10
3213.2698					-0.219405591	117.71360016	Well_10
3213.4698					-0.220686555	117.73000336	Well_10
3213.6698					-0.222638249	117.72699738	Well_10
3213.8698					-0.21984835	117.71499634	Well_10
3214.0698					-0.219607562	117.70179749	Well_10
3214.2698					-0.221076354	117.74210358	Well_10
3214.4698					-0.22673136	117.78649902	Well_10
3214.6698					-0.221104011	117.80269623	Well_10
3214.8698					-0.225505292	117.78230286	Well_10
3215.0698					-0.225209445	117.729599	Well_10
3215.2698					-0.220635012	117.6894989	Well_10
3215.4698					-0.214710429	117.64949799	Well_10
3215.6698					-0.214630753	117.6155014	Well_10
3215.8698					-0.222907484	117.56040192	Well_10
3216.0698					-0.223936751	117.50260162	Well_10
3216.2698					-0.21757248	117.46160126	Well_10
3216.4698					-0.214292586	117.43689728	Well_10
3216.6698					-0.217555761	117.40670013	Well_10
3216.8698					-0.214331582	117.38020325	Well_10
3217.0698					-0.211676389	117.35620117	Well_10
3217.2698					-0.218370885	117.36990356	Well_10
3217.4698					-0.22584416	117.47930145	Well_10
3217.6698					-0.227029771	117.5617981	Well_10
3217.8698					-0.229320809	117.52839661	Well_10
3218.0698					-0.230418846	117.39800262	Well_10
3218.2698					-0.231992438	117.38610077	Well_10
3218.4698					-0.232991353	117.46970367	Well_10
3218.6698					-0.234479234	117.61049652	Well_10
3218.8698					-0.236236528	117.73860168	Well_10
3219.0698					-0.230604723	117.74160004	Well_10
3219.2698					-0.227735028	117.65419769	Well_10
3219.4698					-0.234076455	117.60669708	Well_10
3219.6698					-0.233132437	117.62680054	Well_10
3219.8698					-0.228669316	117.78320313	Well_10
3220.0698					-0.230571061	117.97850037	Well_10
3220.2698					-0.229314074	118.09989929	Well_10
3220.4698					-0.2269115	118.09790039	Well_10
3220.6698					-0.231359258	117.99549866	Well_10
3220.8698					-0.230689496	117.91880035	Well_10
3221.0698					-0.229627639	117.90809631	Well_10
3221.2698					-0.22863856	117.95659637	Well_10
3221.4698					-0.229688048	117.96289825	Well_10
3221.6698					-0.230430081	117.95469666	Well_10
3221.8698					-0.227439329	117.93019867	Well_10
3222.0698					-0.224652559	117.85990143	Well_10
3222.2698					-0.22665821	117.63690186	Well_10
3222.4698					-0.224486038	117.35220337	Well_10
3222.6698					-0.219740614	117.15879822	Well_10
3222.8698					-0.21240969	117.11000061	Well_10
3223.0698					-0.215647995	117.08940125	Well_10
3223.2698					-0.217355639	117.0515976	Well_10
3223.4698					-0.217026263	117.03759766	Well_10
3223.6698					-0.219472244	117.04570007	Well_10
3223.8698					-0.23007682	117.05419922	Well_10
3224.0698					-0.229419038	116.98370361	Well_10
3224.2698					-0.227558315	116.82849884	Well_10
3224.4698					-0.225287586	116.67459869	Well_10
3224.6698					-0.217217013	116.645401	Well_10
3224.8698					-0.215062276	116.75099945	Well_10
3225.0698					-0.215746343	116.90390015	Well_10
3225.2698					-0.219755605	117.04070282	Well_10
3225.4698					-0.221572161	117.13009644	Well_10
3225.6698					-0.220460489	117.1651001	Well_10
3225.8698					-0.225072369	117.18939972	Well_10
3226.0698					-0.231617808	117.22070313	Well_10
3226.2698					-0.235678077	117.28163147	Well_10
3226.4698					-0.236457005	117.34089661	Well_10
3226.6698					-0.234742224	117.39209747	Well_10
3226.8698					-0.235597119	117.45449829	Well_10
3227.0698					-0.232454374	117.55021667	Well_10
3227.2698					-0.236106321	117.62490082	Well_10
3227.4698					-0.238036871	117.66220093	Well_10
3227.6698					-0.234801367	117.66770172	Well_10
3227.8698					-0.231596485	117.6366806	Well_10
3228.0698					-0.226263702	117.58550262	Well_10
3228.2698					-0.227878779	117.54000092	Well_10
3228.4698					-0.225442469	117.50700378	Well_10
3228.6698					-0.21906507	117.47869873	Well_10
3228.8698					-0.22278133	117.46350098	Well_10
3229.0698					-0.227339521	117.45760345	Well_10
3229.2698					-0.224344879	117.43779755	Well_10
3229.4698					-0.223320395	117.37879944	Well_10
3229.6698					-0.222458422	117.31159973	Well_10
3229.8698					-0.214350283	117.27050018	Well_10
3230.0698					-0.2151317	117.23919678	Well_10
3230.2698					-0.220327348	117.21922302	Well_10
3230.4698					-0.229576558	117.23419952	Well_10
3230.6698					-0.237139165	117.26319885	Well_10
3230.8698					-0.237552926	117.27950287	Well_10
3231.0698					-0.22899507	117.28675842	Well_10
3231.2698					-0.224265322	117.30269623	Well_10
3231.4698					-0.225939915	117.34929657	Well_10
3231.6698					-0.230693087	117.40730286	Well_10
3231.8698					-0.23477672	117.44365692	Well_10
3232.0698					-0.237368375	117.43170166	Well_10
3232.2698					-0.238815695	117.42060089	Well_10
3232.4698					-0.234278783	117.4489975	Well_10
3232.6698					-0.227447972	117.50112915	Well_10
3232.8698					-0.231459051	117.51740265	Well_10
3233.0698					-0.236264929	117.46669769	Well_10
3233.2698					-0.235974386	117.36329651	Well_10
3233.4698					-0.22988452	117.24120331	Well_10
3233.6698					-0.2295596	117.15640259	Well_10
3233.8698					-0.226714522	117.12490082	Well_10
3234.0698					-0.225964785	117.09919739	Well_10
3234.2698					-0.226360112	117.06690216	Well_10
3234.4698					-0.223062098	117.05249786	Well_10
3234.6698					-0.227043107	117.08190155	Well_10
3234.8698					-0.232584506	117.14679718	Well_10
3235.0698					-0.235477015	117.18109894	Well_10
3235.2698					-0.237460256	117.07740021	Well_10
3235.4698					-0.230169728	117.01290131	Well_10
3235.6698					-0.223581329	117.05069733	Well_10
3235.8698					-0.226202935	117.13300323	Well_10
3236.0698					-0.233237892	117.27320099	Well_10
3236.2698					-0.23261039	117.32360077	Well_10
3236.4698					-0.224638909	117.2385025	Well_10
3236.6698					-0.224705681	117.11660004	Well_10
3236.8698					-0.234625146	117.03369904	Well_10
3237.0698					-0.23511073	116.98010254	Well_10
3237.2698					-0.220621645	116.94329834	Well_10
3237.4698					-0.222914651	116.9375	Well_10
3237.6698					-0.23389186	116.98970032	Well_10
3237.8698					-0.235661253	117.03040314	Well_10
3238.0698					-0.232864469	117.01920319	Well_10
3238.2698					-0.23126018	116.99549866	Well_10
3238.4698					-0.220813915	116.94670105	Well_10
3238.6698					-0.214810431	116.88990021	Well_10
3238.8698					-0.220403969	116.87670135	Well_10
3239.0698					-0.232287556	116.91680145	Well_10
3239.2698					-0.236279011	116.99749756	Well_10
3239.4698					-0.223095849	117.104599	Well_10
3239.6698					-0.212793157	117.2039032	Well_10
3239.8698					-0.214887753	117.26660156	Well_10
3240.0698					-0.228239119	117.34970093	Well_10
3240.2698					-0.235233873	117.41190338	Well_10
3240.4698					-0.232875466	117.41899872	Well_10
3240.6698					-0.226054579	117.40809631	Well_10
3240.8698					-0.232205525	117.41470337	Well_10
3241.0698					-0.23494637	117.44290161	Well_10
3241.2698					-0.234913036	117.47419739	Well_10
3241.4698					-0.235430554	117.48269653	Well_10
3241.6698					-0.238569692	117.50830078	Well_10
3241.8698					-0.234443411	117.59889984	Well_10
3242.0698					-0.236222506	117.73040009	Well_10
3242.2698					-0.240471691	117.89689636	Well_10
3242.4698					-0.238273874	118.14040375	Well_10
3242.6698					-0.232872218	118.30709839	Well_10
3242.8698					-0.23184599	118.37969971	Well_10
3243.0698					-0.238150939	118.40390015	Well_10
3243.2698					-0.240187943	118.44339752	Well_10
3243.4698					-0.237841234	118.46779633	Well_10
3243.6698					-0.226055354	118.44110107	Well_10
3243.8698					-0.217344433	118.38020325	Well_10
3244.0698					-0.22309424	118.32499695	Well_10
3244.2698					-0.227805302	118.30539703	Well_10
3244.4698					-0.226665005	118.27819824	Well_10
3244.6698					-0.235259295	118.21900177	Well_10
3244.8698					-0.235151976	118.10449982	Well_10
3245.0698					-0.233999461	117.99790192	Well_10
3245.2698					-0.234684303	117.92269897	Well_10
3245.4698					-0.236570105	117.9285965	Well_10
3245.6698					-0.226663589	117.89749908	Well_10
3245.8698					-0.220115006	117.65080261	Well_10
3246.0698					-0.218976453	117.34290314	Well_10
3246.2698					-0.216926023	117.17189789	Well_10
3246.4698					-0.223406747	117.08039856	Well_10
3246.6698					-0.225442842	117.02269745	Well_10
3246.8698					-0.227893904	116.98120117	Well_10
3247.0698					-0.229248613	116.99160004	Well_10
3247.2698					-0.226501957	117.00969696	Well_10
3247.4698					-0.224890798	117.0109024	Well_10
3247.6698					-0.228402138	117.03040314	Well_10
3247.8698					-0.230472207	117.05529785	Well_10
3248.0698					-0.226882026	117.0503006	Well_10
3248.2698					-0.22451885	117.00050354	Well_10
3248.4698					-0.227588013	116.95899963	Well_10
3248.6698					-0.226155892	116.96340179	Well_10
3248.8698					-0.227837443	116.99420166	Well_10
3249.0698					-0.227467403	117.00610352	Well_10
3249.2698					-0.229832143	117.01540375	Well_10
3249.4698					-0.223906398	117.04149628	Well_10
3249.6698					-0.203745231	117.0279007	Well_10
3249.8698					-0.19511506	116.91349792	Well_10
3250.0698					-0.201726422	116.81999969	Well_10
3250.2698					-0.206660226	116.86399841	Well_10
3250.4698					-0.213089764	117.02120209	Well_10
3250.6698					-0.214622527	117.09349823	Well_10
3250.8698					-0.207717448	117.12830353	Well_10
3251.0698					-0.211585537	117.15319824	Well_10
3251.2698					-0.213568226	117.16249847	Well_10
3251.4698					-0.217457011	117.15039825	Well_10
3251.6698					-0.215808824	117.13079834	Well_10
3251.8698					-0.211099684	117.10389709	Well_10
3252.0698					-0.217194214	117.06300354	Well_10
3252.2698					-0.221736029	117.06240082	Well_10
3252.4698					-0.224214852	117.07559967	Well_10
3252.6698					-0.219229341	117.05059814	Well_10
3252.8698					-0.218410283	117.07849884	Well_10
3253.0698					-0.225682884	117.18959808	Well_10
3253.2698					-0.226193011	117.2963028	Well_10
3253.4698					-0.223118573	117.36380005	Well_10
3253.6698					-0.226181775	117.43720245	Well_10
3253.8698					-0.226012692	117.48090363	Well_10
3254.0698					-0.22866182	117.49269867	Well_10
3254.2698					-0.228317246	117.50859833	Well_10
3254.4698					-0.224806979	117.52189636	Well_10
3254.6698					-0.227381736	117.51059723	Well_10
3254.8698					-0.230374545	117.50219727	Well_10
3255.0698					-0.230490059	117.54389954	Well_10
3255.2698					-0.228863418	117.67739868	Well_10
3255.4698					-0.229165554	117.77629852	Well_10
3255.6698					-0.233954296	117.88240051	Well_10
3255.8698					-0.234873846	118.03179932	Well_10
3256.0698					-0.228831589	118.21990204	Well_10
3256.2698					-0.234093487	118.33799744	Well_10
3256.4698					-0.233300745	118.45279694	Well_10
3256.6698					-0.230293632	118.59670258	Well_10
3256.8698					-0.233396932	118.69080353	Well_10
3257.0698					-0.236304507	118.65979767	Well_10
3257.2698					-0.237096906	118.63339996	Well_10
3257.4698					-0.234500691	118.64199829	Well_10
3257.6698					-0.234401703	118.67299652	Well_10
3257.8698					-0.234537259	118.70110321	Well_10
3258.0698					-0.226238996	118.72370148	Well_10
3258.2698					-0.232802674	118.75710297	Well_10
3258.4698					-0.239730224	118.80760193	Well_10
3258.6698					-0.240517989	118.81420135	Well_10
3258.8698					-0.233444288	118.76290131	Well_10
3259.0698					-0.228497371	118.70680237	Well_10
3259.2698					-0.227461651	118.66220093	Well_10
3259.4698					-0.229996189	118.63490295	Well_10
3259.6698					-0.230795339	118.61660004	Well_10
3259.8698					-0.227808535	118.60949707	Well_10
3260.0698					-0.2290975	118.62039948	Well_10
3260.2698					-0.233531669	118.64040375	Well_10
3260.4698					-0.229788318	118.65910339	Well_10
3260.6698					-0.226550937	118.67060089	Well_10
3260.8698					-0.220666781	118.6710968	Well_10
3261.0698					-0.214459121	118.65840149	Well_10
3261.2698					-0.216706723	118.64769745	Well_10
3261.4698					-0.228605404	118.65380096	Well_10
3261.6698					-0.233837962	118.69069672	Well_10
3261.8698					-0.233682662	118.72730255	Well_10
3262.0698					-0.23119916	118.74810028	Well_10
3262.2698					-0.228287339	118.74569702	Well_10
3262.4698					-0.22076346	118.72260284	Well_10
3262.6698					-0.223120451	118.68930054	Well_10
