MD	PHIE	DTCO	GR	RHOB	PHI_ALT	DTS	WELL
2476.8908							Well_3
2477.0908							Well_3
2477.2908							Well_3
2477.4908							Well_3
2477.6908							Well_3
2477.8908							Well_3
2478.0908							Well_3
2478.2908							Well_3
2478.4908							Well_3
2478.6908							Well_3
2478.8908							Well_3
2479.0908							Well_3
2479.2908							Well_3
2479.4908							Well_3
2479.6908							Well_3
2479.8908							Well_3
2480.0908							Well_3
2480.2908							Well_3
2480.4908							Well_3
2480.6908							Well_3
2480.8908							Well_3
2481.0908							Well_3
2481.2908							Well_3
2481.4908							Well_3
2481.6908							Well_3
2481.8908							Well_3
2482.0908							Well_3
2482.2908							Well_3
2482.4908							Well_3
2482.6908							Well_3
2482.8908							Well_3
2483.0908							Well_3
2483.2908							Well_3
2483.4908							Well_3
2483.6908							Well_3
2483.8908							Well_3
2484.0908							Well_3
2484.2908							Well_3
2484.4908							Well_3
2484.6908							Well_3
2484.8908							Well_3
2485.0908							Well_3
2485.2908							Well_3
2485.4908							Well_3
2485.6908							Well_3
2485.8908							Well_3
2486.0908							Well_3
2486.2908							Well_3
2486.4908							Well_3
2486.6908							Well_3
2486.8908							Well_3
2487.0908							Well_3
2487.2908							Well_3
2487.4908							Well_3
2487.6908							Well_3
2487.8908							Well_3
2488.0908							Well_3
2488.2908							Well_3
2488.4908							Well_3
2488.6908							Well_3
2488.8908							Well_3
2489.0908							Well_3
2489.2908							Well_3
2489.4908							Well_3
2489.6908							Well_3
2489.8908							Well_3
2490.0908							Well_3
2490.2908							Well_3
2490.4908							Well_3
2490.6908							Well_3
2490.8908							Well_3
2491.0908							Well_3
2491.2908							Well_3
2491.4908							Well_3
2491.6908							Well_3
2491.8908							Well_3
2492.0908							Well_3
2492.2908							Well_3
2492.4908							Well_3
2492.6908							Well_3
2492.8908							Well_3
2493.0908							Well_3
2493.2908							Well_3
2493.4908							Well_3
2493.6908							Well_3
2493.8908							Well_3
2494.0908							Well_3
2494.2908							Well_3
2494.4908							Well_3
2494.6908							Well_3
2494.8908							Well_3
2495.0908							Well_3
2495.2908							Well_3
2495.4908							Well_3
2495.6908							Well_3
2495.8908							Well_3
2496.0908							Well_3
2496.2908							Well_3
2496.4908							Well_3
2496.6908							Well_3
2496.8908							Well_3
2497.0908							Well_3
2497.2908							Well_3
2497.4908							Well_3
2497.6908							Well_3
2497.8908							Well_3
2498.0908							Well_3
2498.2908							Well_3
2498.4908							Well_3
2498.6908							Well_3
2498.8908							Well_3
2499.0908							Well_3
2499.2908							Well_3
2499.4908							Well_3
2499.6908							Well_3
2499.8908							Well_3
2500.0908							Well_3
2500.2908							Well_3
2500.4908							Well_3
2500.6908							Well_3
2500.8908							Well_3
2501.0908							Well_3
2501.2908							Well_3
2501.4908							Well_3
2501.6908							Well_3
2501.8908							Well_3
2502.0908							Well_3
2502.2908							Well_3
2502.4908							Well_3
2502.6908							Well_3
2502.8908							Well_3
2503.0908							Well_3
2503.2908							Well_3
2503.4908							Well_3
2503.6908							Well_3
2503.8908							Well_3
2504.0908							Well_3
2504.2908							Well_3
2504.4908							Well_3
2504.6908							Well_3
2504.8908							Well_3
2505.0908							Well_3
2505.2908							Well_3
2505.4908							Well_3
2505.6908							Well_3
2505.8908							Well_3
2506.0908							Well_3
2506.2908							Well_3
2506.4908							Well_3
2506.6908							Well_3
2506.8908							Well_3
2507.0908							Well_3
2507.2908							Well_3
2507.4908							Well_3
2507.6908							Well_3
2507.8908							Well_3
2508.0908							Well_3
2508.2908							Well_3
2508.4908							Well_3
2508.6908							Well_3
2508.8908							Well_3
2509.0908							Well_3
2509.2908							Well_3
2509.4908							Well_3
2509.6908							Well_3
2509.8908							Well_3
2510.0908							Well_3
2510.2908							Well_3
2510.4908							Well_3
2510.6908							Well_3
2510.8908							Well_3
2511.0908							Well_3
2511.2908							Well_3
2511.4908							Well_3
2511.6908							Well_3
2511.8908							Well_3
2512.0908							Well_3
2512.2908							Well_3
2512.4908							Well_3
2512.6908							Well_3
2512.8908							Well_3
2513.0908							Well_3
2513.2908							Well_3
2513.4908							Well_3
2513.6908							Well_3
2513.8908							Well_3
2514.0908							Well_3
2514.2908							Well_3
2514.4908							Well_3
2514.6908							Well_3
2514.8908							Well_3
2515.0908							Well_3
2515.2908							Well_3
2515.4908							Well_3
2515.6908							Well_3
2515.8908							Well_3
2516.0908							Well_3
2516.2908							Well_3
2516.4908							Well_3
2516.6908							Well_3
2516.8908							Well_3
2517.0908							Well_3
2517.2908							Well_3
2517.4908							Well_3
2517.6908							Well_3
2517.8908							Well_3
2518.0908							Well_3
2518.2908							Well_3
2518.4908							Well_3
2518.6908							Well_3
2518.8908							Well_3
2519.0908							Well_3
2519.2908							Well_3
2519.4908							Well_3
2519.6908							Well_3
2519.8908							Well_3
2520.0908							Well_3
2520.2908							Well_3
2520.4908							Well_3
2520.6908							Well_3
2520.8908							Well_3
2521.0908							Well_3
2521.2908							Well_3
2521.4908							Well_3
2521.6908							Well_3
2521.8908							Well_3
2522.0908							Well_3
2522.2908							Well_3
2522.4908							Well_3
2522.6908							Well_3
2522.8908							Well_3
2523.0908							Well_3
2523.2908							Well_3
2523.4908							Well_3
2523.6908							Well_3
2523.8908							Well_3
2524.0908							Well_3
2524.2908							Well_3
2524.4908							Well_3
2524.6908							Well_3
2524.8908							Well_3
2525.0908							Well_3
2525.2908							Well_3
2525.4908							Well_3
2525.6908							Well_3
2525.8908							Well_3
2526.0908							Well_3
2526.2908							Well_3
2526.4908							Well_3
2526.6908							Well_3
2526.8908							Well_3
2527.0908							Well_3
2527.2908							Well_3
2527.4908							Well_3
2527.6908							Well_3
2527.8908							Well_3
2528.0908							Well_3
2528.2908							Well_3
2528.4908							Well_3
2528.6908							Well_3
2528.8908							Well_3
2529.0908							Well_3
2529.2908							Well_3
2529.4908							Well_3
2529.6908							Well_3
2529.8908							Well_3
2530.0908							Well_3
2530.2908							Well_3
2530.4908							Well_3
2530.6908							Well_3
2530.8908							Well_3
2531.0908							Well_3
2531.2908							Well_3
2531.4908							Well_3
2531.6908							Well_3
2531.8908							Well_3
2532.0908							Well_3
2532.2908							Well_3
2532.4908							Well_3
2532.6908							Well_3
2532.8908							Well_3
2533.0908							Well_3
2533.2908							Well_3
2533.4908							Well_3
2533.6908							Well_3
2533.8908							Well_3
2534.0908							Well_3
2534.2908							Well_3
2534.4908							Well_3
2534.6908							Well_3
2534.8908							Well_3
2535.0908							Well_3
2535.2908							Well_3
2535.4908							Well_3
2535.6908							Well_3
2535.8908							Well_3
2536.0908							Well_3
2536.2908							Well_3
2536.4908							Well_3
2536.6908							Well_3
2536.8908							Well_3
2537.0908							Well_3
2537.2908							Well_3
2537.4908							Well_3
2537.6908							Well_3
2537.8908							Well_3
2538.0908							Well_3
2538.2908							Well_3
2538.4908							Well_3
2538.6908							Well_3
2538.8908							Well_3
2539.0908							Well_3
2539.2908							Well_3
2539.4908							Well_3
2539.6908							Well_3
2539.8908							Well_3
2540.0908							Well_3
2540.2908							Well_3
2540.4908							Well_3
2540.6908							Well_3
2540.8908							Well_3
2541.0908							Well_3
2541.2908							Well_3
2541.4908							Well_3
2541.6908							Well_3
2541.8908							Well_3
2542.0908							Well_3
2542.2908							Well_3
2542.4908							Well_3
2542.6908							Well_3
2542.8908							Well_3
2543.0908							Well_3
2543.2908							Well_3
2543.4908							Well_3
2543.6908							Well_3
2543.8908							Well_3
2544.0908							Well_3
2544.2908							Well_3
2544.4908							Well_3
2544.6908							Well_3
2544.8908							Well_3
2545.0908							Well_3
2545.2908							Well_3
2545.4908							Well_3
2545.6908							Well_3
2545.8908							Well_3
2546.0908							Well_3
2546.2908							Well_3
2546.4908							Well_3
2546.6908							Well_3
2546.8908							Well_3
2547.0908							Well_3
2547.2908							Well_3
2547.4908							Well_3
2547.6908							Well_3
2547.8908							Well_3
2548.0908							Well_3
2548.2908							Well_3
2548.4908							Well_3
2548.6908							Well_3
2548.8908							Well_3
2549.0908							Well_3
2549.2908							Well_3
2549.4908							Well_3
2549.6908							Well_3
2549.8908							Well_3
2550.0908							Well_3
2550.2908							Well_3
2550.4908							Well_3
2550.6908							Well_3
2550.8908							Well_3
2551.0908							Well_3
2551.2908							Well_3
2551.4908							Well_3
2551.6908							Well_3
2551.8908							Well_3
2552.0908							Well_3
2552.2908							Well_3
2552.4908							Well_3
2552.6908							Well_3
2552.8908							Well_3
2553.0908							Well_3
2553.2908							Well_3
2553.4908							Well_3
2553.6908							Well_3
2553.8908							Well_3
2554.0908							Well_3
2554.2908							Well_3
2554.4908							Well_3
2554.6908							Well_3
2554.8908							Well_3
2555.0908							Well_3
2555.2908							Well_3
2555.4908							Well_3
2555.6908							Well_3
2555.8908							Well_3
2556.0908							Well_3
2556.2908							Well_3
2556.4908							Well_3
2556.6908							Well_3
2556.8908							Well_3
2557.0908							Well_3
2557.2908							Well_3
2557.4908							Well_3
2557.6908							Well_3
2557.8908							Well_3
2558.0908							Well_3
2558.2908							Well_3
2558.4908							Well_3
2558.6908							Well_3
2558.8908							Well_3
2559.0908							Well_3
2559.2908							Well_3
2559.4908							Well_3
2559.6908							Well_3
2559.8908							Well_3
2560.0908							Well_3
2560.2908							Well_3
2560.4908							Well_3
2560.6908							Well_3
2560.8908							Well_3
2561.0908							Well_3
2561.2908							Well_3
2561.4908							Well_3
2561.6908							Well_3
2561.8908							Well_3
2562.0908							Well_3
2562.2908							Well_3
2562.4908							Well_3
2562.6908							Well_3
2562.8908							Well_3
2563.0908							Well_3
2563.2908							Well_3
2563.4908							Well_3
2563.6908							Well_3
2563.8908							Well_3
2564.0908							Well_3
2564.2908							Well_3
2564.4908							Well_3
2564.6908							Well_3
2564.8908							Well_3
2565.0908							Well_3
2565.2908							Well_3
2565.4908							Well_3
2565.6908							Well_3
2565.8908							Well_3
2566.0908							Well_3
2566.2908							Well_3
2566.4908							Well_3
2566.6908							Well_3
2566.8908							Well_3
2567.0908							Well_3
2567.2908							Well_3
2567.4908							Well_3
2567.6908							Well_3
2567.8908							Well_3
2568.0908							Well_3
2568.2908							Well_3
2568.4908							Well_3
2568.6908							Well_3
2568.8908							Well_3
2569.0908							Well_3
2569.2908							Well_3
2569.4908							Well_3
2569.6908							Well_3
2569.8908							Well_3
2570.0908							Well_3
2570.2908							Well_3
2570.4908							Well_3
2570.6908							Well_3
2570.8908							Well_3
2571.0908							Well_3
2571.2908							Well_3
2571.4908							Well_3
2571.6908							Well_3
2571.8908							Well_3
2572.0908							Well_3
2572.2908							Well_3
2572.4908							Well_3
2572.6908							Well_3
2572.8908							Well_3
2573.0908							Well_3
2573.2908							Well_3
2573.4908							Well_3
2573.6908							Well_3
2573.8908							Well_3
2574.0908							Well_3
2574.2908							Well_3
2574.4908							Well_3
2574.6908							Well_3
2574.8908							Well_3
2575.0908							Well_3
2575.2908							Well_3
2575.4908							Well_3
2575.6908							Well_3
2575.8908							Well_3
2576.0908							Well_3
2576.2908							Well_3
2576.4908							Well_3
2576.6908							Well_3
2576.8908							Well_3
2577.0908							Well_3
2577.2908							Well_3
2577.4908							Well_3
2577.6908							Well_3
2577.8908							Well_3
2578.0908							Well_3
2578.2908							Well_3
2578.4908							Well_3
2578.6908							Well_3
2578.8908							Well_3
2579.0908							Well_3
2579.2908							Well_3
2579.4908							Well_3
2579.6908							Well_3
2579.8908							Well_3
2580.0908							Well_3
2580.2908							Well_3
2580.4908							Well_3
2580.6908							Well_3
2580.8908							Well_3
2581.0908							Well_3
2581.2908							Well_3
2581.4908							Well_3
2581.6908							Well_3
2581.8908							Well_3
2582.0908							Well_3
2582.2908							Well_3
2582.4908							Well_3
2582.6908							Well_3
2582.8908							Well_3
2583.0908							Well_3
2583.2908							Well_3
2583.4908							Well_3
2583.6908							Well_3
2583.8908							Well_3
2584.0908							Well_3
2584.2908							Well_3
2584.4908							Well_3
2584.6908							Well_3
2584.8908							Well_3
2585.0908							Well_3
2585.2908							Well_3
2585.4908							Well_3
2585.6908							Well_3
2585.8908							Well_3
2586.0908							Well_3
2586.2908							Well_3
2586.4908							Well_3
2586.6908							Well_3
2586.8908							Well_3
2587.0908							Well_3
2587.2908							Well_3
2587.4908							Well_3
2587.6908							Well_3
2587.8908							Well_3
2588.0908							Well_3
2588.2908							Well_3
2588.4908							Well_3
2588.6908							Well_3
2588.8908							Well_3
2589.0908							Well_3
2589.2908							Well_3
2589.4908							Well_3
2589.6908							Well_3
2589.8908							Well_3
2590.0908							Well_3
2590.2908							Well_3
2590.4908							Well_3
2590.6908							Well_3
2590.8908							Well_3
2591.0908							Well_3
2591.2908							Well_3
2591.4908							Well_3
2591.6908							Well_3
2591.8908							Well_3
2592.0908							Well_3
2592.2908							Well_3
2592.4908							Well_3
2592.6908							Well_3
2592.8908							Well_3
2593.0908							Well_3
2593.2908							Well_3
2593.4908							Well_3
2593.6908							Well_3
2593.8908							Well_3
2594.0908							Well_3
2594.2908							Well_3
2594.4908							Well_3
2594.6908							Well_3
2594.8908							Well_3
2595.0908							Well_3
2595.2908							Well_3
2595.4908							Well_3
2595.6908							Well_3
2595.8908							Well_3
2596.0908							Well_3
2596.2908							Well_3
2596.4908							Well_3
2596.6908							Well_3
2596.8908							Well_3
2597.0908							Well_3
2597.2908							Well_3
2597.4908							Well_3
2597.6908							Well_3
2597.8908							Well_3
2598.0908							Well_3
2598.2908							Well_3
2598.4908							Well_3
2598.6908							Well_3
2598.8908							Well_3
2599.0908							Well_3
2599.2908							Well_3
2599.4908							Well_3
2599.6908							Well_3
2599.8908							Well_3
2600.0908							Well_3
2600.2908							Well_3
2600.4908							Well_3
2600.6908							Well_3
2600.8908							Well_3
2601.0908							Well_3
2601.2908							Well_3
2601.4908							Well_3
2601.6908							Well_3
2601.8908							Well_3
2602.0908							Well_3
2602.2908							Well_3
2602.4908							Well_3
2602.6908							Well_3
2602.8908							Well_3
2603.0908							Well_3
2603.2908							Well_3
2603.4908							Well_3
2603.6908							Well_3
2603.8908							Well_3
2604.0908							Well_3
2604.2908							Well_3
2604.4908							Well_3
2604.6908							Well_3
2604.8908							Well_3
2605.0908							Well_3
2605.2908							Well_3
2605.4908							Well_3
2605.6908							Well_3
2605.8908							Well_3
2606.0908							Well_3
2606.2908							Well_3
2606.4908							Well_3
2606.6908							Well_3
2606.8908							Well_3
2607.0908							Well_3
2607.2908							Well_3
2607.4908							Well_3
2607.6908							Well_3
2607.8908							Well_3
2608.0908							Well_3
2608.2908							Well_3
2608.4908							Well_3
2608.6908							Well_3
2608.8908							Well_3
2609.0908							Well_3
2609.2908							Well_3
2609.4908							Well_3
2609.6908							Well_3
2609.8908							Well_3
2610.0908							Well_3
2610.2908							Well_3
2610.4908							Well_3
2610.6908							Well_3
2610.8908							Well_3
2611.0908							Well_3
2611.2908							Well_3
2611.4908							Well_3
2611.6908							Well_3
2611.8908							Well_3
2612.0908							Well_3
2612.2908							Well_3
2612.4908							Well_3
2612.6908							Well_3
2612.8908							Well_3
2613.0908							Well_3
2613.2908							Well_3
2613.4908							Well_3
2613.6908							Well_3
2613.8908							Well_3
2614.0908							Well_3
2614.2908							Well_3
2614.4908							Well_3
2614.6908							Well_3
2614.8908							Well_3
2615.0908							Well_3
2615.2908							Well_3
2615.4908							Well_3
2615.6908							Well_3
2615.8908							Well_3
